Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Dr. Shahidul Hassan Shaheen,"MBBS (C.M.C),MS (Cardio-Vascular & Thoracic Surgery),BCS (Health)",Cardiothoracic and Vascular Surgeon,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Atrial Tachycardia,Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardio Thoracic Surgery,Cardiomyopathy,Cardiovascular & Pulmonary Physiotherapy,Cerebrovascular Disease,cardiovascular treatment"
Dr. H. M. Ashfaq Nazmi,"MBBS,BCS (Health),MS (Cardio-Vascular & Thoracic Surgery)",Cardiothoracic and Vascular Surgeon,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Aortic Aneurysms,Avastin Injections,Blood Clots,Carotid Artery Disease,CRT for Heart Failure,Deep Vein Thrombosis (Dvt),Emphysema,Endoleak,Fast Heartbeat,Heart Valves,Peripheral Artery Disease,Takayasu’s Arteritis.,Thoracic Outlet Syndrome,Coronary Artery Disease"
Asst. Prof. Dr. Md. Anisuzzaman,"MBBS (DMC),MS (BSMMU),FACS (USA),Advance Training In Cardiac Surgery (Singapore, Philippine, Russia)",Cardiac Surgeon,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal aortic aneurysms,Atrial Tachycardia,Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiomyopathy,Cardiovascular & Pulmonary Physiotherapy,Cerebrovascular Surgery,Deep Vein Thrombosis (Dvt),Peripheral Artery Disease,Biovascular Scaffold Implantation"
Prof. Dr. Mohammad Enamul Hakim,"MBBS,MS (Cardiovascular Surgery),USMLE (USA)",Cardiothoracic and Vascular Surgeon,21,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Arterial Embolism,Atherosclerosis,Blood Clots,Cardiac Invasive Procedures,Cardiology,cardiovascular treatment,Carotid Artery Disease,Cerebrovascular Disease,Cerebrovascular Surgery,Decompression Micovascular,Decompression Microvascular,Peripheral Artery Disease,Varicose Veins Radio,Vasculitis,Aortic Aneurysms"
Asst. Prof. Dr. Md. Ohiduzzaman,"MBBS (SSMC),BCS (Health),MS (Urology)",Urologist,18,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Blood in Urine,Blood in Urine (Hematuria) Treatment,Body Contouring Surgery,Genito Urinary Cancer,Urinary Bladder,Urinary Diversion,Urinary Fistula,Urinary Incontinence (Ui),Urinary Incontinence (Ui) Treatment,Urinary Leakage,Urinary Tract / Bladder Stones Treatment,Urinary Tract Infection (UTI),Urinary Tract infection treatment,Urinary Tract Obstruction"
Assoc. Prof. Dr. Md. Monsur Hallaz,"MBBS,MS (Urology),MRCS (Edin, UK)",Urologist,22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Blood in Urine,Genito Urinary Cancer,Genitourinary Cancers,Genitourinary Malignancies,Genitourinary Surgery,Urinary Bladder,Urinary Diversion,Urinary Fistula,Urinary Incontinence (Ui),Urinary Incontinence (Ui) Treatment,Urinary Leakage,Urinary Tract / Bladder Stones Treatment,Urinary Tract Infection (UTI),Urinary Tract infection treatment,Urinary Tract Infections,Body Contouring Surgery"
Asst. Prof. Khondaker Arafuzzaman Lipton,"MBBS,FCPS (Urology)",Urologist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Blood in Urine,Body Contouring Surgery,Earlobe suturing,Genito Urinary Cancer,Genitourinary Cancers,Genitourinary Surgery,Urinary Bladder,Urinary Diversion,Urinary Fistula,Urinary Incontinence (Ui),Urinary Incontinence (Ui) Treatment,Urinary Leakage,Urinary Tract / Bladder Stones Treatment,Urinary Tract Infection (UTI),Urinary Tract Infections,Urinary Tract Obstruction,Blood in Urine (Hematuria) Treatment"
Asst. Prof. Dr. Furkan Ahmed,"MBBS,MS (Urology)",Urologist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Blood in Urine,Blood in Urine (Hematuria) Treatment,Body Contouring Surgery,Genitourinary Malignancies,Genitourinary Surgery,Urinary Bladder,Urinary Diversion,Urinary Fistula,Urinary Incontinence (Ui),Urinary Incontinence (Ui) Treatment,Urinary Leakage,Urinary Tract / Bladder Stones Treatment,Urinary Tract Infection (UTI),Urinary Tract Infections,Urinary Tract Infections,Urinary Tract Obstruction"
Prof. Dr. Mohammad Kamrul Islam,"MBBS,MS (Thoracic Surgery)",Thoracic Surgeon,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Invasive Procedures,Cardiac Pacing,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiomyopathy,Cerebrovascular Disease,Cerebrovascular Surgery,Invasive Cardiac,Thoracic Imaging,Thoracic/Lung Tumor,Thoracoscopy,Pacemaker Implantation"
Asso. Prof. Dr. Shahana Akter,"MBBS,FCPS (Surgery),CCD (Birdem)","General Surgeon
Laparoscopic Surgeon",22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Anuerysm Surgery / Endovascular Repair,Aortic Valve Surgery,Aqueductal Stenosis Surgery,Arthoscopic Surgery,Atrial Fibrillation Surgery,Atrial Septal Defect Surgery,Bariatric (Gastric Bypass) Surgery,Bariatric Surgery"
Prof. Dr. A. B. M Abdul Matin,"MBBS,FCPS (Surgery)","General Surgeon
Laparoscopic Surgeon",25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Anuerysm Surgery / Endovascular Repair,Aortic Valve Surgery,Aqueductal Stenosis Surgery,Arthoscopic Surgery,Atrial Fibrillation Surgery,Atrial Septal Defect Surgery"
Asst. Prof. Dr. Md. Abdul Jalil,"MBBS,FCPS (Surgery)","General Surgeon
Laparoscopic Surgeon",20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Anuerysm Surgery / Endovascular Repair,Aortic Valve Surgery,Aqueductal Stenosis Surgery,Arthoscopic Surgery,Atrial Fibrillation Surgery,Atrial Septal Defect Surgery,Bariatric (Gastric Bypass) Surgery,Bariatric Surgery"
Assoc. Prof. Dr. Mostafizul Rahman,"MBBS,MS (Surgery)","General Surgeon
Laparoscopic Surgeon",22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Anuerysm Surgery / Endovascular Repair,Aortic Valve Surgery,Aqueductal Stenosis Surgery,Arthoscopic Surgery,Atrial Fibrillation Surgery"
Assoc. Prof. Dr. Hasan Ul Banna,"MBBS,FCPS (Surgery),MRCH (England),F.M","General Surgeon
Laparoscopic Surgeon",22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Anuerysm Surgery / Endovascular Repair,Aortic Valve Surgery,Aqueductal Stenosis Surgery,Arthoscopic Surgery,Atrial Fibrillation Surgery"
Prof. Dr. Mohammad Ali,"MBBS,MCPS,FCPS (Surgery)","General Surgeon
Laparoscopic Surgeon",25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Anuerysm Surgery / Endovascular Repair,Aortic Valve Surgery,Aqueductal Stenosis Surgery,Arthoscopic Surgery,Atrial Fibrillation Surgery,Atrial Septal Defect Surgery,Bariatric (Gastric Bypass) Surgery,Bariatric Surgery,Biliary bypass surgery,Body Contouring Surgery,Bowel Resection Surgery,Brain Aneursym Surgery"
Prof. Dr. Md. Jahangir Hossain Bhuiyan,"MBBS,MS (Surgery)","Laparoscopic Surgeon
General Surgeon",26,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Valve Surgery,Aqueductal Stenosis Surgery,Arthoscopic Surgery,Atrial Septal Defect Surgery,Bariatric Surgery"
Dr. Jesmen Nahar Runi,"MBBS,MCPS (Surgery),FCPS (Surgery)",General Surgeon,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Anuerysm Surgery / Endovascular Repair,Aortic Valve Surgery,Aqueductal Stenosis Surgery,Arthoscopic Surgery,Bariatric Surgery"
Prof. Dr. Md. Azizul Bari,"MBBS,FCPS (Medicine),D-CARD,Training (India)",Cardiologist,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Bacterial Endocarditis,Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiac Transplant,Cardiac Tumor Resection,Cardic TMT, ECG, ECHO,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Cardiology,Cardiomyopathy,Cardiomyopathy,Cardiovascular & Pulmonary Physiotherapy"
Asst. Prof. Dr. Mohsena Akter Nipun,"MBBS,DDV,MCPS,FCPS (Dermatology)",Dermatologist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Allergic Bronchopulmonary Aspergillosis,Allergic conjunctivitis,Allergic Enteropathy,Allergic Rhinitis,Allergy Skin Prick Test,Bacterial Skin Infection Treatment,Cellulitis & Skin Abscesses,Chronic Skin Allergy,Dermatitis Treatment,Disorder of Sexual Differentiation,Dull Skin,Dull Skin Treatment,Impetigo,Psoriasis Treatment,Treatments for ringworm"
Assoc. Prof. Dr. Md. Nurul Alam,"MBBS,FCPS (Skin & VD),DDV,MCPS",Dermatologist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Acne,Acne / Pimples Treatment,Acne Problems,Acne Problems,Acne Scars,Acne Treatment,Atopic Dermatitis Treatment,Cellulitis & Skin Abscesses,Chronic Skin Allergy,Disorder of Sexual Differentiation,Dull Skin,Eczema Treatment,Electrocautery for Warts,Permanent Acne Solutions,Pimples Treatment,Rosacea,Herpes zoster (shingles)"
Prof. Dr. Major (Retd) Md. Anwar Husain,"MBBS,MCPS,DDV,PhD,FRCP",Dermatologist,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Allergic Bronchopulmonary Aspergillosis,Allergic conjunctivitis,Allergic Enteropathy,Allergic Rhinitis,Allergies,Allergy Skin Prick Test,Atopic Dermatitis Treatment,Bacterial Skin Infection Treatment,Cellulitis & Skin Abscesses,Chronic Skin Allergy,Dull Skin,Eczema Treatment,Female Sexual Disorders,Female Sexual Dysfunction,Vitiligo,Alopecia Areata"
Dr. Jamal Uddin Ahmed,"MBBS,FCPS (Ortho),D-Ortho (BSMMU),MRCS (UK),FRCS (Glasgow, UK)",Orthopedist,14,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic surgeon in pitampura,Orthopedic Surgery,Orthotic Splints,Paediatrics - Ortho"
Prof. Dr. Nasir Uddin,"MBBS (DMC),MS (Orthopedics)",Orthopedist,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic surgeon in pitampura,Orthopedic Surgery,Orthotic Splints"
Assoc. Prof. Dr. Abdullah Al Mahmud,"MBBS,D-Ortho",Orthopedist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic surgeon in pitampura,Orthopedic Surgery,Orthotic Splints"
Asst. Prof. Dr. Hamidul Haque Rashed,"MBBS (DMC),MS (Ortho)",Orthopedist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic surgeon in pitampura,Orthopedic Surgery,Orthotic Splints"
Dr. Md. Sahidur Rahman Khan,"MBBS,BCS (Health),D-ORTHO,AO Trauma (Switzerland)",Orthopedic Surgeon,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic surgeon in pitampura,Orthopedic Surgery,Orthotic Splints,Paediatric Orthopedic Surgeon"
Prof. Dr. S. M Idris Ali,"MBBS,MS (Ortho Surgery),MMED",Orthopedic Surgeon,26,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthotic Splints,Paediatric Orthopedic Surgeon,Paediatrics - Ortho,Stem Cell Therapy For Orthopedic Conditions,Orthopedic Surgery"
Prof. Dr. Md. Safiul Alam,"MBBS (RU),DMRT (DU)",Oncologist,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Breast oncologist,Gastro Intenstinal Onco Surgery,Gynecologic Oncology,Haemato Oncology,Head and Neck Oncosurgery,Hemato Oncology,Hematological Oncology,Laparoscopic Oncology,Medical Oncology,Neuro-oncology,Paeditric Oncology,Pediatric Oncological Surgery,Pediatric Oncology,Surgical Oncology,Thoracic Oncology Surgeries,Urologic Oncology"
Ayesha Mosrofa Bushra,"BSc (Hons),MSc (Food & Nutrition)",Nutritionist,10,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Child Nutrition,Detox Diet Counseling,Diabetic Diet Counseling,Diet Counseling,Diet for Athletes,Geriatric Nutrition,Geriatric Nutrition,Infant & Child nutrition,Liver Nutrition,Malnutrition,Managing nutrition,Naonatal Nutrition,Neonatal nutrition,Nutrition for Pregnant Women,Diet For Kids"
Jannatul Fardous Shimu,"BSc (Hons),MSc (Food & Nutrition). CCND (Observer Ship),CND (Birdem)",Nutritionist,12,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Child Nutrition,Detox Diet Counseling,Diabetic Diet Counseling,Geriatric Nutrition,Geriatric Nutrition,Infant & Child nutrition,Liver Nutrition,Malnutrition,Managing nutrition,Naonatal Nutrition,Neonatal nutrition,Nutrition for Pregnant Women,Nutrition Programs,Nutritional Assessment,Nutritional Assessment,Nutritional Assessment,Nutritional Supplements,Nutritional Support for Pregnancy,Nutriton support service,Diet Counseling"
Shirajam Munira,"BSc,MSc (Applied Nutrition & Food Tech)",Nutritionist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Child Nutrition,Detox Diet Counseling,Diabetic Diet Counseling,Diet Counseling,Diet for Athletes,Diet For Kids,Diet Management,Diet Management,Diet Therapy,Geriatric Nutrition,Geriatric Nutrition,Infant & Child nutrition,Liver Nutrition,Malnutrition,Managing nutrition,Naonatal Nutrition"
Asst. Prof. Dr. Md. Masudur Rahman,"MBBS,BCS (Health),MD (Neuromedicine)",Neuromedicine Specialist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal aortic aneurysms,Anxiety Neurosis,Aortic Aneurysms,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Cerebral Aneurysm,Clinical Neurologist,Confusion,Diagnostic Neuroradiology,Memography,Memory Disorders,Memory Improvement,Endovascular Aneurysm Repair"
Asst. Prof. Dr. A. F. M Al Masum Khan,"MBBS,BCS (Health),MD (Neuromedicine)",Neuromedicine Specialist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal aortic aneurysms,Anxiety Neurosis,Aortic aneurysm endograft stent,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Aneurysms,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Cerebral Aneurysm,Clinical Neurologist,Diagnostic Neuroradiology,Endovascular Aneurysm Repair,Interventional Neuroradiology,Lumbar Radiofrequency Neurotomy"
Asst. Prof. Dr. Rashed Imam Zahid,"MBBS,BCS (Health),MD (Neuro- Medicine)",Neuromedicine Specialist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Anxiety Neurosis,Aortic Aneurysms,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Cerebral Aneurysm,Clinical Neurologist,Diagnostic Neuroradiology,Endovascular Aneurysm Repair,Hypersensitivity Pneumonitis,Intervention Neurology,Interventional Neuroradiology,Lumbar Radiofrequency Neurotomy,Micro Neuro Surgeries,Neuro Consultation,Neuro-oncology,Aortic aneurysm endograft stent"
Dr. Md. Zakirul Islam Jewel,"MBBBS,BCS (Health),FCPS (Medicine)",Medicine Specialist,14,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Acidity Treatment,Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Family Medicine,Fetal Medicine,General Medicine,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine,Mediastinoscopy,Medical Advisor,Medical Emergencies"
Dr. Golam Mostafa,"MBBS,DTM & H (England),AMC,MCQ",Medicine Specialist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine,Mediastinoscopy,Medical Peels"
Prof. Dr. Md. Azizul Haque,"MBBS (DMC),MCPS (Medicine),MD (Chest),FRCP (UK)","Pulmonologist
Medicine Specialist",25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine,Medical Advisor,Medical Emergencies,Medical Oncology,Medical Peels,Medical Vitiligo Treatment"
Dr. Md. Shafiul Alam,"MBBS,BCS (Health),FCPS (Medicine),MACP (USA)",Medicine Specialist,16,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine,Medical Advisor"
Prof. Dr. A. K. M. Mazharul Islam,"MBBS,MD (Medicine)",Medicine Specialist,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors,Mediastinoscopy,Medical Advisor,Medical Oncology,Medical Peels"
Asst. Prof. Dr. Md. Reazuddin Danish,"MBBS,MRCPS (Medicine, UK),MD (Gastroenterology)",Gastroenterologist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Acidity Treatment,Bariatric (Gastric Bypass) Surgery,Corneal Ulcer Treatment,Gastric Balloon,Gastritis Treatment,Inflammatory bowel disease: Ulcerative colitis / Crohn's disease,Peptic Ulcers,Piles Treatment,Piles Treatment (Non Surgical),Piles/Constipation/Acidity,Ulcer problem"
Asst. Prof. Dr. A K M Sajedur Rahman,"MBBS,BCS (Health),MD (Medicine)",Medicine Specialist,18,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine,Mediastinoscopy,Medical Advisor,Medical Emergencies,Medical Oncology"
Asst. Prof. Dr. Md. Abdur Rahman,"MBBS,BCS (Health),FCPS (Medicine),MD (Cardiology)",Medicine Specialist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Mediastinoscopy,Medical Advisor,Medical Emergencies,Medical Oncology"
Prof. Dr. G. K. M. Shahiduzzaman,"MBBS (Dhaka),FCPS (Medicine),FACP (USA)",Medicine Specialist,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Mediastinoscopy,Medical Advisor,Medical Peels"
Dr. Md. Khairul Islam,"MBBS,BCS (Health),MCPS (Medicine),FCPS (Medicine)",Internal Medicine Specialist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine,Mediastinoscopy,Medical Advisor,Medical Emergencies,Medical Oncology,Medical Peels"
Assoc. Prof. Dr. M. Kamruzzaman Mazumder,"MBBS,MD (Medicine)",Medicine Specialist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Kidney Medicine,Lung & Mediastinal Tumors,Mediastinoscopy,Medical Advisor,Medical Emergencies"
Dr. Md. Samsul Arifin,"MBBS,BCS (Health),MS (Neurosurgery)",Neurosurgeon,14,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Abdominal aortic aneurysms,Anxiety Neurosis,Aortic aneurysm endograft stent,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Aneurysms,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Cerebral Aneurysm,Clinical Neurologist,Diagnostic Neuroradiology,Endovascular Aneurysm Repair,Hypersensitivity Pneumonitis,Intervention Neurology,Interventional Neuroradiology,Micro Neuro Surgeries"
Dr. Md. Ismail Hossen,"MBBS,BCS (Health),MS (Neurosurgery)",Neurosurgeon,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"Abdominal aortic aneurysms,Anxiety Neurosis,Aortic aneurysm endograft stent,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Aneurysms,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Hemorrhage,Cerebral Aneurysm,Clinical Neurologist,Diagnostic Neuroradiology,Endovascular Aneurysm Repair,Hypersensitivity Pneumonitis,Intervention Neurology,Interventional Neuroradiology,Brain infection"
Prof. Dr. M. M. Ehsanul Haque,"MBBS,MS (Neurosurgery),FRSH (UK)",Neurosurgeon,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"24 hours neuro emergency care,Abdominal aortic aneurysms,Anxiety Neurosis,Aortic aneurysm endograft stent,Aortic Aneurysms,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Hemorrhage,Brain infection,Brain Mapping,Brain spine TB,Brain Suite,Cerebral Aneurysm,Clinical Neurologist,Diagnostic Neuroradiology,Brain Surgery"
Asst. Prof. Dr. Shamsuzzaman,"MBBS,BCS (Health),MS (Neurosurgery)",Neurosurgeon,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"24 hours neuro emergency care,Anxiety Neurosis,Aortic aneurysm endograft stent,Aortic Aneurysms,Bacterial Brain Abscess,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Arteriovenous Fistula Embolization,Brain Hemorrhage,Cerebral Aneurysm,Clinical Neurologist,Diagnostic Neuroradiology,Endovascular Aneurysm Repair,Intervention Neurology,Brain infection"
