Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Assoc. Prof. Dr. Md. Alfazzaman,"MBBS ( DU ),Ph.D (Surgery)",Surgeon,26,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Whipple Procedure,Pancreas Removal"
Dr. Tania Haque,"MBBS,BCS (Health),DGO,FCPS (Part-1),MCPS (OBS & GYNE)",Gynecologist & Obstetrician,19,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS) in Adolescence,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Dr. Omar Siddiqui,"MBBS,FCPS (Surgery),MS (Hepatobiliary and Pancreatic Surgery)","General Surgeon
Hepatobiliary Surgeon
Laparoscopic Surgeon",22,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Alcoholic Liver Diseases,Appendix Removal,Colonoscopy,Congenital Anomalies,Distal pancreatectomy,Endosurgery,Fistula Surgery,Gallbladder Disease,Gallbladder Removal,Hepatitis B Treatment,Hepatitis C Treatment,Laparoscopic Surgery,Liver resection,Liver shunt surgery,Liver tumor ablation,Lymph Node Biopsy,Minor Surgery,Robotic Surgery,Viral Hepatitis,Gallbladder Stone Removal"
Dr. Rahima Afroz,"MBBS,DCP (BSMMU)",Pathologist,14,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"3D/4D Ultrasound,Bloodstream Infections,Clinical Pathology,Colorectal Polyps,Cytopathology,Dermatopathology,Hematopathology,Histopathology,Neuropathology,Sexually Transmitted Infections (STIs),Surgical Pathology,Uropathology,Vector-Borne Infections,X- Ray,Immunopathology"
Dr. Rafia Afroz,"BSPT (DU),MPH (Dhaka)",Physiotherapist,16,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Achilles Tendonitis,Back Pain Physiotherapy,Cerebral Palsy (CP),Frozen Shoulder,Gestational diabetes,Multiple Sclerosis (MS),Pelvic Floor Dysfunction,Plantar Fasciitis,Plantar Fasciitis,Post Pregnancy Classes,Post-Surgery Rehabilitation,Postural Reeducation,Soft Tissue Injury Management,Spinal Cord Injury,Sports Physiotherapy,Sprains and Strains,Osteoporosis Treatment"
Dr. Nusrat Hossain,"MBBS,MD (Anesthesiology)",Anesthesiologist,20,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Asthma,Cardiac Anesthesia,Epilepsy,General Anesthesia,Geriatric Anesthesia,Hypertension (High Blood Pressure),Intrathecal Anesthesia,Maxillary Nerve Block,Neuro Anesthesia,OB-GYN Anesthesia,Obstructive Sleep Apnea (OSA),Pain Management,Pediatric Anesthesia,Proxymetacaine Anesthesia,Regional Anesthesia,Spinal Anesthesia,STROKE,Trauma Anesthesia,Sedation Anesthesia"
Asst. Prof. Dr. Md. Salim Sarkar,"MBBS,DA",Anesthesiologist,17,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Asthma,Cardiac Anesthesia,Epilepsy,General Anesthesia,Geriatric Anesthesia,Hypertension (High Blood Pressure),Maxillary Nerve Block,Neuro Anesthesia,OB-GYN Anesthesia,Obstructive Sleep Apnea (OSA),Pain Management,Pediatric Anesthesia,Regional Anesthesia,Spinal Anesthesia,STROKE,Trauma Anesthesia,Proxymetacaine Anesthesia"
Dr. Fatema Tasnim Areez,"BDS (DU),PGT",Maxillofacial and Dental Surgeon,18,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Cavities (Tooth Decay),Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Treat Oral Diseases,Orthodontics"
Dr. Khadiza Nur,"BDS (DU),PGT (Oral and Maxillofacial surgery)",Maxillofacial and Dental Surgeon,20,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Dr. Abu Zubair,BDS (DU),Maxillofacial and Dental Surgeon,16,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Lingual Orthodontics"
Asst. Prof. Dr. Nadera Sultana,"BDS,MS (BSMMU)",Maxillofacial and Dental Surgeon,22,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Asst. Prof. Dr. Md. Mozammel Haque,"MBBS,PhD",Rheumatologist,22,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Aortic Dissection,Arthritis Management,Empyema,Esophageal Cancer,Foreign Body Aspiration,Gout Treatment,Hiatal Hernia,Mesothelioma,Mold Infections,Myositis,Pericarditis,Psoriasis Treatment,Sarcoidosis,Scleroderma Treatment,Thymoma,Arrhythmias"
Asst. Prof. Dr. Md. Mahmudar Rahman Firoz,"MBBS,BCS,DCH,FCPS (Part-2)",Pediatrician & Neonatologist,19,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Mohammad Abdullah Al Mamun,"MBBS,DDV (DU)",Dermatologist,20,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Acne Problems,Alopecia Areata,Atopic Dermatitis Treatment,Dermatitis Treatment,eczema,Herpes Simplex (Cold Sores),Herpes zoster (shingles),Impetigo,Psoriasis Treatment,Rosacea,Skin Allergies,treatment for ringworm,Vitiligo,WARTS,Cellulitis"
Dr. M A Zaman,"MBBS,CCD (Birdem)",Diabetologist,16,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Alcoholic Fatty Liver Disease,Depression and Anxiety in Diabetes,Diabetes Management,Diabetes Type 2,Gestational diabetes,High Cholesterol (Dyslipidemia),Metabolic disease,Non-Alcoholic Fatty Liver Disease (NAFLD),Obesity,Pituitary Diseases,Polycystic Ovary Syndrome (PCOS),Prediabetes,Thyroid Disorders in Diabetes,Type 1 Diabetes Treatment,Pancreatitis"
Dr. Md. Ahsan Ullah,"MBBS,FCGP,MCPS,CCD (Birdem)","Diabetologist
Family Medicine Specialist",19,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Depression and Anxiety in Diabetes,Diabetes Management,Diabetes Type 2,Gestational diabetes,High Cholesterol (Dyslipidemia),Metabolic disease,Non-Alcoholic Fatty Liver Disease (NAFLD),Obesity,Pituitary Diseases,Polycystic Ovary Syndrome (PCOS),Prediabetes,Thyroid Disorders in Diabetes,Type 1 Diabetes Treatment,Alcoholic Fatty Liver Disease"
Asst. Prof. Dr. Sadruddin Al-Masud,"MBBS (DMC),BCS (Health),MS (Pediatric Surgery)",Pediatric Surgeon,23,Al-Razi Islamia Hospital (Pvt) Ltd., Dhaka-1219,"Achalasia,Adnexal Tumors,Adrenal Cancer,Anorectal Malformations,Appendicitis,Benign Adrenal Tumors,Bowel obstruction,Colon polyps,Congenital diaphragmatic hernia,Esophageal atresia,Hirschsprung's disease,Pediatric Gastrointestinal Bleeding,Pediatric Oncological Surgery,Pyloric stenosis,Vascular Anomalies in Children"
Dr. Bikash Kumar paul,"MBBS,BCS(Health),FCPS(Medicine),MD(Gastro)",Gastroenterologist,29,Famous Specialized Hospital Ltd., Dhaka-1219,"Acidity Treatment,Celiac Disease,Constipation,Diarrhea,Diverticulitis,Gastritis Treatment,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastroscopy,Inflammatory bowel disease (IBD),Irritable bowel syndrome (IBS),Lactose Intolerance,Malabsorption Syndromes,Peptic Ulcers,Gastrointestinal Motility Disorders"
Dr. Md. Anowar Hossen Khan,"MBBS,BCS (HEATLT),D- Card (Cardiology)",Cardiologist,19,Famous Specialized Hospital Ltd., Dhaka-1219,"Abnormal Heartbeat,Anticoagulation Therapy,Antiplatelet Therapy,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,Cardiomyopathy,Coronary Artery Disease (CAD),Healthy Heart Diet,Heart Abnormalities,Heart Attack,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,General Cardiac Check-up"
Asst. Prof. Dr. Rifat Ara Liza,"MBBS,FCPS","Gynecologist & Obstetrician
Gynecologic Oncologist",18,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Dr. Israt Jahan,"MBBS( CMU),BCS (Health),FCPS (Pediatric)",Pediatrician,16,Famous Specialized Hospital Ltd., Dhaka-1219,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Ayon Yasir Reza,"MBBS,BCS,DLO",Otolaryngologists (ENT),15,Famous Specialized Hospital Ltd., Dhaka-1219,"Adenoiditis,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Allergies"
Prof. Dr. Md. Azizul Gafur,"MBBS,DA,FCPS,ICU",Anesthesiologist,17,Famous Specialized Hospital Ltd., Dhaka-1219,"Asthma,Cardiac Anesthesia,Epilepsy,General Anesthesia,Geriatric Anesthesia,Hypertension (High Blood Pressure),Neuro Anesthesia,OB-GYN Anesthesia,Obstructive Sleep Apnea (OSA),Pain Management,Pediatric Anesthesia,Regional Anesthesia,Spinal Anesthesia,STROKE,Trauma Anesthesia,Maxillary Nerve Block"
Dr. Mohammad Asaduzzamn,"MBBS,BCS (Health),MCPS (Surgery),MRCS (Glassgrow),MS (Urology)",Urologist,17,Famous Specialized Hospital Ltd., Dhaka-1219,"Bladder Control Problems,Cystocele,Epididymitis,Erectile Dysfunction (ED),Hydronephrosis,Kidney Stones,Neurogenic Bladder,Peyronie's Disease,PROSTATE PROBLEMS,Pyelonephritis,Testicular Cancer,Ureteral Stricture,Urinary Tract Infections,Urologic Diseases,Orchitis"
Prof. Dr. Khorshed Alam,"MBBS,MD,DMRT (Radiation Oncology )",Oncologist,27,Famous Specialized Hospital Ltd., Dhaka-1219,"Adnexal Tumors,Adrenal Cancer,Bladder Cancer,Bone-marrow Transfusion,Colorectal Cancer,Gastrointestinal Stromal Tumors (GIST),Gynecologic Oncology,Hodgkin's Lymphoma,Leukemia,Melanoma Treatment,Multiple Myeloma,Neuroblastoma,Pediatric Oncology,Soft Tissue Sarcoma,Thymic Carcinoma,Salivary Gland Tumors"
Dr. Md. Imran Hossain Sami,"MBBS (Dhaka),BCS (Health),MD (Gastroenterology)",Gastroenterologist,20,Famous Specialized Hospital Ltd., Dhaka-1219,"Acidity Treatment,Celiac Disease,Constipation,Diarrhea,Diverticulitis,Gastritis Treatment,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastrointestinal Motility Disorders,Gastroscopy,Inflammatory bowel disease (IBD),Irritable bowel syndrome (IBS),Lactose Intolerance,Malabsorption Syndromes,Peptic Ulcers,Stomach Ache"
Dr. Md. Rezaul Islam Patwary,"MBBS,BCS (Health),FCPS (Medicine),MD (Gastroenterology),CCD (BIRDEM)",Gastroenterologist,16,Famous Specialized Hospital Ltd., Dhaka-1219,"Acidity Treatment,Celiac Disease,Constipation,Diarrhea,Diverticulitis,Gastritis Treatment,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastrointestinal Motility Disorders,Gastroscopy,Inflammatory bowel disease (IBD),Irritable bowel syndrome (IBS),Lactose Intolerance,Malabsorption Syndromes,Stomach Ache"
Dr. Md. Kamrul Islam,"MBBS,BCS (Health),CCD (Birdem),D- Ortho,FIPM (India)",Orthopedic Surgeon,17,Famous Specialized Hospital Ltd., Dhaka-1219,"Arthritis,Arthroscopy,Fracture Fixation,Joint Resurfacing,Meniscus Tear,Osteoporosis Treatment,Rotator Cuff Repair,Shoulder Bursitis,Shoulder Fractures,Spinal Decompression,Spinal Disc Replacement,Spinal Fusion,Tendon Repair,Total Joint Replacement,Ligament Reconstruction"
Asst. Prof. Dr. Ahmed Mamunul Haque,"MBBS,MD (Cardiology).",Cardiologist,19,Famous Specialized Hospital Ltd., Dhaka-1219,"Abnormal Heartbeat,Anticoagulation Therapy,Antiplatelet Therapy,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,Cardiomyopathy,Coronary Artery Disease (CAD),Healthy Heart Diet,Heart Abnormalities,Heart Attack,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,General Cardiac Check-up"
Assoc. Prof. Dr. Mohammad Nazim Uddin,"MBBS,FCPS (ENT),DLO (BSMMU)",Otolaryngologists (ENT),22,Famous Specialized Hospital Ltd., Dhaka-1219,"Adenoiditis,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Allergies"
Dr. Satinath Chandra Sarkar Sumon,"MBBS,BCS (Health),FCPS (ENT)",Otolaryngologists (ENT),16,Famous Specialized Hospital Ltd., Dhaka-1219,"Adenoiditis,Allergies,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Cholesteatoma"
Shahnaz Parveen,"BSc,MSc (Nutrition & Food),CND (Birdem)","Pediatrician
Nutritionist",24,Famous Specialized Hospital Ltd., Dhaka-1219,"Diet Management,Food Allergies,Food Sensitivity Management,Gastroparesis,Geriatric Nutrition,Healthy Heart Diet,Mindful Eating,Naonatal Nutrition,Nutritional Assessment,Nutritional Support for Pregnancy,PCOD/ PCOS Diet Counselling,Sports Nutrition,Weight Loss Diet Counseling,Diabetes Management"
Dr. Sheikh Hosneara,"MBBS,BCS,MCPS (GYNE & OBS),DMU",Gynecologist & Obstetrician,24,Famous Specialized Hospital Ltd., Dhaka-1219,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Vaginal Infection Treatment,Recurrent Miscarriages"
Prof. Dr. Laila Nur,"MBBS,FCPS (Gyne&Obs),MCPS (Gyne&Obs)",Gynecologist & Obstetrician,33,Famous Specialized Hospital Ltd., Dhaka-1219,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Dr. Asif Ur Rahman,"MBBS,BCS (Health),DA (DMC),MCPS,MRCM,RCM (London-Uk),FIPM (India)",Pain Management Specialist,18,Famous Specialized Hospital Ltd., Dhaka-1219,"Abdominal pain,Chronic Back Pain,Chronic Pelvic Pain Syndrome,Complex Regional Pain Syndrome (CRPS),eripheral Vascular Disease (PVD) Pain,Foot Care,Hand Pain Treatment,Joint Mobilization,Knee care,Migraines & Headaches,Neck and Shoulder Pain,Post-Surgical Pain,Spinal Therapy,Trigeminal neuralgia,Post-Amputation Pain"
Dr. Md. Ashikur Rahman,"MBBS,BCS,FCPS (Medicine)",Medicine Specialist,19,Famous Specialized Hospital Ltd., Dhaka-1219,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Neonatal Vaccination / Immunization,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Adolescent Medicine"
Dr. Shahriar,"BDS (DU),PGT (Oral and Maxillofacial surgery)",Maxillofacial and Dental Surgeon,16,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Cavities (Tooth Decay),Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Orthodontics,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Treat Oral Diseases,Gum Infection"
Dr. Nazir Shah,"BDS,MPH",Maxillofacial and Dental Surgeon,19,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Dr. Omar Ibna Faizur Rahman Ebad,"BDS,PHd (Japan)",Maxillofacial and Dental Surgeon,18,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Cavities (Tooth Decay),Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Treat Oral Diseases,Lingual Orthodontics"
Dr. A K M Ashraful Haque,"MBBS,BCS (Health),MCPS",Pain Management Specialist,22,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Abdominal pain,Chronic Back Pain,Chronic Pelvic Pain Syndrome,Complex Regional Pain Syndrome (CRPS),eripheral Vascular Disease (PVD) Pain,Foot Care,Hand Pain Treatment,Joint Mobilization,Knee care,Migraines & Headaches,Neck and Shoulder Pain,Post-Surgical Pain,Spinal Therapy,Trigeminal neuralgia,Post-Amputation Pain"
Dr. ABM Siddique,"MBBS,DA,FIPM",Pain Management Specialist,24,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Abdominal pain,Chronic Back Pain,Chronic Pelvic Pain Syndrome,Complex Regional Pain Syndrome (CRPS),eripheral Vascular Disease (PVD) Pain,Foot Care,Hand Pain Treatment,Joint Mobilization,Knee care,Migraines & Headaches,Neck and Shoulder Pain,Post-Surgical Pain,Spinal Therapy,Trigeminal neuralgia,Post-Amputation Pain"
Dr. A. R. M. Masum Bhuiyan,"MBBS,BCS (Health),MS (ORTHO)",Orthopedist,24,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Achilles Tendonitis,Arthroscopy,Baker's Cyst,Cubital Tunnel Syndrome,Herniated Disc,Joint Mobilization,Knee Osteotomy,Knee Replacement,Ligament Sprains,Rheumatoid Arthritis,Spinal Disorders,Stress Fractures,Tennis Elbow,Trigger Finger"
Dr. Khaled Mahmud Komol,"MBBS,FCPS (ORTHO SURGERY),BCS (HEALTH)",Orthopedic Surgeon,16,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Arthritis and Pain Management,Arthroscopy,Fracture Fixation,Joint Resurfacing,Meniscus Tear,Osteoporosis Treatment,Rotator Cuff Repair,Shoulder Bursitis,Shoulder Fractures,Spinal Decompression,Spinal Disc Replacement,Spinal Fusion,Tendon Repair,Total Joint Replacement,Ligament Reconstruction"
Dr. Md. Ekhlasur Rahman,"MBBS,PhD (Japan)",Orthopedist,18,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Achilles Tendonitis,Arthroscopy,Baker's Cyst,Cubital Tunnel Syndrome,Herniated Disc,Joint Mobilization,Knee Osteotomy,Knee Replacement,Ligament Sprains,Rheumatoid Arthritis,Spinal Disorders,Stress Fractures,Tennis Elbow,Trigger Finger"
Dr. Muhammad Asaduzzaman,"MBBS,BCS (Health),MCPS (Surgery),MS (Urology),MRCS (Glassgrow)",Urologist,22,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Bladder Control Problems,Cystocele,Epididymitis,Erectile Dysfunction (ED),Hydronephrosis,Kidney Stones,Neurogenic Bladder,Peyronie's Disease,PROSTATE PROBLEMS,Pyelonephritis,Testicular Cancer,Ureteral Stricture,Urinary Tract Infections,Urologic Diseases,Orchitis"
Dr. M. H. Shahriar Sabet,"MBBS,FCPS,MD (USA)",Neurologist,17,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis Surgery,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Dr. Md. Monir Hossain,"MBBS,FCPS (Pediatrics),MD ( Pediatric neurology)",Pediatric Neurologist,17,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Alport Syndrome,Attention-Deficit/Hyperactivity Disorder (ADHD),Autism Spectrum Disorder (ASD),Cerebral Palsy (CP),Congenital Defects,Developmental Delays,Down syndrome,Epilepsy,Movement & Coordination,Nerve Trauma,Neurological Problems,Neuromuscular Disorders,Pediatric Neurosurgery,Sensory Processing Disorder,Encephalitis"
Dr. Umme Hani Mita,"MBBS,BCS (Health),MCPS,FCPS (Obs & Gynecology)",Gynecologist & Obstetrician,18,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Abdullah Al-Masud,"MBBS,CCD (Birdem),DTCD",Respiratory Specialist,25,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Acute Bronchitis,Asbestosis,Chronic Bronchitis,Chronic Cough,Cystic Fibrosis,Emphysema,Goodpasture syndrome,Hypersensitivity Pneumonitis,Lung Abscess,Pleural Effusion,Pneumonia,Pulmonary Edema,Pulmonary Hypertension,Tuberculosis,Primary Ciliary Dyskinesia (Pcd)"
Prof. Dr. Md. Rajibul Haque,"MBBS,MS,FRCS (UK),FACS (USA)",Otolaryngologists (ENT),28,Yamagata Dhaka Friendship Hospital Ltd., Dhaka-1219,"Adenoiditis,Allergies,Cholesteatoma,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngeal Papillomatosis,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Zenker's Diverticulum,Nasal Polyps"
Dr. Tania Sultana,"MBBS,FCPS (Radiotherapy)",Oncologist,22,Advance Hospital Ltd., Dhaka-1219,"Adnexal Tumors,Adrenal Cancer,Bladder Cancer,Bone-marrow Transfusion,Colorectal Cancer,Gastrointestinal Stromal Tumors (GIST),Gynecologic Oncology,Hodgkin's Lymphoma,Leukemia,Melanoma Treatment,Multiple Myeloma,Neuroblastoma,Pediatric Oncology,Salivary Gland Tumors,Soft Tissue Sarcoma,Thymic Carcinoma,Neuroendocrine Tumors (NETs)"
Samreen Tasdique,"MPH (Public Health & Hospital Management),M.S (Food & Nutrition). Bsc (Food & Nutrition)",Nutritionist,12,Advance Hospital Ltd., Dhaka-1219,"Diabetes Management,Diet Management,Food Allergies,Food Sensitivity Management,Gastroparesis,Geriatric Nutrition,Healthy Heart Diet,Mindful Eating,Naonatal Nutrition,Nutritional Assessment,Nutritional Support for Pregnancy,PCOD/ PCOS Diet Counselling,Sports Nutrition,Weight Loss Diet Counseling,Nutritional Supplements"
Akhtarun Nahar Alo,"M.sc (Food & Nutrition, DU),TDM (INDIA),CPD (INDIA)",Nutritionist,24,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Diabetes Management,Diet Management,Food Allergies,Food Sensitivity Management,Gastroparesis,Geriatric Nutrition,Healthy Heart Diet,Mindful Eating,Naonatal Nutrition,Nutritional Assessment,Nutritional Support for Pregnancy,PCOD/ PCOS Diet Counselling,Sports Nutrition,Weight Loss Diet Counseling,Nutritional Supplements"
Dr. Saziya Afrin Zakia,"MBBS,FCGP (Medicine),PGT (Medicine),CCD (Birdem),MRCP (Part-1),D- Eczama",General Physician,24,Advance Hospital Ltd., Dhaka-1219,"Allergy Testing,Alzheimer's Disease,Arthritis Problem,Embolization,General Medicine,Gynae Problems,Health Checkup (Pediatric),Heart Diseases,Hysteroscopy,Infectious Diseases,New Born Care,Ovarian Cystectomy,Parkinson's disease,Pneumonia Treatment,Trauma and wound care,Trouble Sleeping,Uterine Fibroids,Vaccination / Immunization,Viral Fever Treatment,Vaccination/ Immunization"
Dr. Mohammad Asaduzzaman,"MBBS,BCS (Health),MCPS (Surgery),MS",Urologist,28,Advance Hospital Ltd., Dhaka-1219,"Bladder Control Problems,Cystocele,Epididymitis,Erectile Dysfunction (ED),Hydronephrosis,Kidney Stones,Neurogenic Bladder,Peyronie's Disease,PROSTATE PROBLEMS,Pyelonephritis,Testicular Cancer,Ureteral Stricture,Urinary Tract Infections,Urologic Diseases,Orchitis"
Dr. Sadia Afroz Mouri,"BDS,PGT",Dentist,14,Advance Hospital Ltd., Dhaka-1219,"Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
