Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Dr. A. K. M. Akramul Bari,"MBBS,BCS (Health),MS (Urology)",Urologist,17,Shin-Shin Japan Hospital, Dhaka-1230,"Acute Kidney Disease ( AKI ) Treatment,Blood in Urine,Blood in Urine (Hematuria) Treatment,Body Contouring Surgery,Genito Urinary Cancer,Genitourinary Surgery,Laparoscopic Urology,Minimal Invasive Urology,Pediatric Urology,Urinary Fistula,Urinary Bladder"
Dr. Nadia Sultana,"BDS,PGT (BSMMU),PGT (BIRDEM)",Dentist,13,Green Life Hospital Ltd., Dhaka-1205,"Cavities (Tooth Decay),Dental Braces Fixing,Dental Caries,Dental Checkup (General),Dental Crowns,Dental Fillings,Dental Implants,Dental Restoration,Impacted Tooth Extraction,Impaction / Impacted Tooth Extraction,Tooth Extraction,Wisdom Tooth Extraction,Wisdom Tooth Infection"
Dr. Tania Parveen,"BDS,MS (Conservative Dentistry & Endodontics)",Dentist,14,Green Life Hospital Ltd., Dhaka-1205,"Cavities (Tooth Decay),Dental Braces Fixing,Dental Caries,Dental Checkup (General),Dental Crowns,Dental Fillings,Dental Implants,Dental Restoration,Impacted Tooth Extraction,Impaction / Impacted Tooth Extraction,Tooth Extraction,Wisdom Tooth Extraction,Wisdom Tooth Infection"
Prof. Dr. Md. Farid Uddin,"BDS,FCPS",Dentist,23,Green Life Hospital Ltd., Dhaka-1205,"Cavities (Tooth Decay),Dental Braces Fixing,Dental Caries,Dental Checkup (General),Dental Crowns,Dental Fillings,Dental Implants,Dental Restoration,Impacted Tooth Extraction,Impaction / Impacted Tooth Extraction,Tooth Extraction,Wisdom Tooth Extraction,Wisdom Tooth Infection"
Prof. Dr. Md. Shamsul Alam,"BDS,DCD,FCPS",Dentist,26,Green Life Hospital Ltd., Dhaka-1205,"Cavities (Tooth Decay),Dental Braces Fixing,Dental Caries,Dental Checkup (General),Dental Crowns,Dental Fillings,Dental Implants,Dental Restoration,Impacted Tooth Extraction,Impaction / Impacted Tooth Extraction,Tooth Extraction,Wisdom Tooth Extraction,Wisdom Tooth Infection"
Dr. Md. Abdullah Al Mamun,"MBBS,BCS (Health),FCPS (Surgery)",General Surgeon,16,Shin-Shin Japan Hospital, Dhaka-1230,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Valve Surgery,Arthoscopic Surgery,Brain Surgery,Breast Surgery,Cartilage Surgery,Cataract Surgery,CSF Rhinorrhea Repair Surgery"
Dr. Farhana Salam,"MBBS,FCPS (Surgery),MS (Colorectal Surgery)","Colorectal Surgeon
General Surgeon",16,Shin-Shin Japan Hospital, Dhaka-1230,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advance Laparoscopic Surgeries,All Gynae Surgery,Anal Fissure Surgery,Anti Reflux (Gerd) Surgery,Aortic Valve Surgery,Brain Aneursym Surgery,Breast Surgery,Cancer Surgery,Cataract & Lasik eye surgery,Colorectal Surgery,Corneal Surgery"
Dr. Subroto Kormokar,"MBBS,DCH",Pediatrician,16,Shin-Shin Japan Hospital, Dhaka-1230,"Abdominoperineal Resection (Pediatric),Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Paediatric Orthopedic Surgeon,Pediatric & Neonatal Emergencies,Pediatric Allergy,Pediatric Anesthesia,Pediatric Critical Care,Pediatric Hematology"
Dr. Jaglul Gaffer Khan Zia,"MBBS,BCS (Health),MS (Paediatrics Surgery)",Pediatric Surgeon,20,Shin-Shin Japan Hospital, Dhaka-1230,"Abdominoperineal Resection (Pediatric),Advanced Pediatric Life Support (APLS),Bone Marrow Transplant(Pediatrics),Dentofacial Orthopedics,Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Paediatric Orthopedic Surgeon,Pediatric & Neonatal Emergencies,Pediatric Allergy,Pediatric Anesthesia"
Dr. Mir N. Anwar,"MBBS,DCH (Ireland),MPH (Maternity, Child Health, USA)",Pediatric Surgeon,21,Shin-Shin Japan Hospital, Dhaka-1230,"Abdominoperineal Resection (Pediatric),Advanced Pediatric Life Support (APLS),Bone Marrow Transplant(Pediatrics),Dentofacial Orthopedics,Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Orthopedic in Pitampura,Paediatric Orthopedic Surgeon,Pediatric Anesthesia,Pediatric Allergy"
Dr. Syeda Fatema Ahmed,"MBBS,DGO,FCPS,MPH,DMU,FMD",Gynecologist & Obstetrician,15,Shin-Shin Japan Hospital, Dhaka-1230,"Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Cosmetic Laser Gynaecologist,Fetomaternal Medicine,gallbladder surgery and gynecology operations,Gynae Check Up,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecomastia Treatment / Surgery,Laparoscopic Gynaecology,Maternal Care/ Checkup,Maternal Fetal Medicine,OB-GYN Anesthesia,Maternal Care"
Dr. Georgia Haque Dona,"MBBS,FCPS (Gyne),BCS (Health)",Gynecologist & Obstetrician,16,Shin-Shin Japan Hospital, Dhaka-1230,"All Gynae Surgery,Cosmetic Laser Gynaecologist,gallbladder surgery and gynecology operations,Gynae Check Up,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,Gynecological Cancer Treatment,Gynecomastia Treatment / Surgery"
Prof. Dr. Md. Mizanur Rahman,"MBBS (CMC),MD (Internal Medicine),MCPS (Medicine),MACP (USA)",Medicine Specialist,25,Shin-Shin Japan Hospital, Dhaka-1230,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Diabetes,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Diabetes in Children"
Dr. Kalipada Adhikari,"MBBS,FCPS (Medicine),PGT",Medicine Specialist,22,Shin-Shin Japan Hospital, Dhaka-1230,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors"
Dr. Abul Khair Bhuiyan,"MBBS,MCPS,FCPS (Medicine) MRCP (UK)",Medicine Specialist,22,Shin-Shin Japan Hospital, Dhaka-1230,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine"
Dr. Md. Mahfuzul Momen,"MBBS,FCPS (Surgery),DMAS (Laparoscopy)","General Surgeon
Laparoscopic Surgeon",16,Shin-Shin Japan Hospital, Dhaka-1230,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Anal Fissure Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Arthoscopic Surgery,Bariatric (Gastric Bypass) Surgery,Body Contouring Surgery,Brain Surgery,Breast Surgery,Cancer Surgery,Complications of hernia surgery,Coronary Angioplasty / Bypass Surgery,Advance Laparoscopic Surgeries"
Dr. Md. Abdul Karim,"MBBS (Dhaka),PGT (Skin & VD)",Dermatologist,16,Shin-Shin Japan Hospital, Dhaka-1230,"Acne / Pimples Treatment,Acne/ Pimple Scars Treatment,Allergic Rhinitis,Allergy Skin Prick Test,Bacterial Skin Infection Treatment,Cellulitis & Skin Abscesses,Chronic Skin Allergy,Dimple Creation,Dull Skin,Dull Skin Treatment,Nose Infections,Pimples Treatment,Smile Design,Nail Surgery"
Assoc. Prof. Dr. Md. Humayun Rashid Sagor,"MBBS,MS (Neurosurgery)",Neurosurgeon,19,Shin-Shin Japan Hospital, Dhaka-1230,"24 hours neuro emergency care,Abdominal aortic aneurysms,Anxiety Neurosis,Aortic aneurysm endograft stent,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Clinical Neurologist,Diagnostic Neuroradiology,Intervention Neurology"
Dr. B. U. M. Wahid Ahmed,"MBBS,BCS (Health),FCPS (Medicine)",Medicine Specialist,17,Shin-Shin Japan Hospital, Dhaka-1230,"Abortion / Medical Termination of Pregnancy (MTP),Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine,Mediastinoscopy"
Dr. Md. Mobinur Rahman,"MBBS,MD (Internal Medicine),MACP (USA)",Medicine Specialist,18,Shin-Shin Japan Hospital, Dhaka-1230,"Abortion / Medical Termination of Pregnancy (MTP),Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Lung & Mediastinal Tumors,Medical Advisor"
Dr. Rokeya Rahman,"MBBS,BCS (Health),FCPS (OBGYN),MCPS (OBGYN)",Gynecologist & Obstetrician,17,Shin-Shin Japan Hospital, Dhaka-1230,"Abortion / Medical Termination of Pregnancy (MTP),Advaced Laproscopic Gynaecological Surgery,Advice To Pregnant Women,All Gynae Surgery,Antenatal counselling for mothers with high risk pregnancies,Cosmetic Laser Gynaecologist,Diseases in Pregnancy,Doppler Scan In Pregnancy,Fetomaternal Medicine,Gynae Check Up,Gynae Problems,Gynaec Laparoscopy,Maternal Care,Maternal Fetal Medicine"
Dr. Capt. M. Asaduzzaman,"MBBS,FCPS (ENT),MCPS (ENT),DLO (DU)",Otolaryngologists (ENT),19,Shin-Shin Japan Hospital, Dhaka-1230,"Adenoid / Tonsil Surgery,Conductive Hearing Loss,Congenital Ear Problem Treatment,Diagnostic Endoscopy of Ear-Nose-Throat,Diagnostic Nasal Endoscopy,Diagnostic nasal, otological & laryngeal endoscopy,Ear Drum Repair,Ear, Nose & Throat Evaluation,Fracture Nasal Bone Correction,Nasal Disorders,Nasal Endoscopy,Tonsillitis Treatment"
Dr. A. K. M. Munirul Haque,"MBBS,DLO (BSMMU)",Otolaryngologists (ENT),18,Shin-Shin Japan Hospital, Dhaka-1230,"Adenoid / Tonsil Surgery,Conductive Hearing Loss,Congenital Ear Problem Treatment,Diagnostic Endoscopy of Ear-Nose-Throat,Diagnostic Nasal Endoscopy,Diagnostic nasal, otological & laryngeal endoscopy,Ear Infections,Ear, Nose & Throat Evaluation,Nasal Disorders,Tonsillitis Treatment"
Dr. Md. Istiaque Hossain,"BDS (DU),PGT (Oral Surgery)",Dentist,16,Shin-Shin Japan Hospital, Dhaka-1230,"Cavities (Tooth Decay),Dental Braces Fixing,Dental Caries,Dental Checkup (General),Dental Crowns,Dental Fillings,Dental Implants,Dental Restoration,Impacted Tooth Extraction,Impaction / Impacted Tooth Extraction,Tooth Extraction,Wisdom Tooth Extraction,Wisdom Tooth Infection"
Dr. Khan Lamia Nahid,"MBBS (DMC),FCPS (Pediatrics),MD (Pediatrics Gastroenterology)",Pediatric Gastroenterologist,19,Shin-Shin Japan Hospital, Dhaka-1230,"Abdominoperineal Resection (Pediatric),Acidity in Children,Arthritis in Children,Behaviour problem in children,Bone Marrow Transplant(Pediatrics),General Pediatrics,Health Checkup (Pediatric),Pediatric Allergy,Pediatric Anesthesia,Pediatric Bronchoscopy,Pediatric Critical Care,Pediatric Gastroenterology,Asthma In Children"
Dr. Nargis Rahman,"MBBS (DMC),BCS (Health),MD (Pediatric),PhD",Pediatrician,19,Shin-Shin Japan Hospital, Dhaka-1230,"Abdominoperineal Resection (Pediatric),Advanced Pediatric Life Support (APLS),Arthritis in Children,Asthma In Children,Behaviour problem in children,Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Pediatric Allergy,Pediatric Anesthesia,Pediatric Bronchoscopy,Blood disorders in children"
Dr. Md. Majedul Islam,"MBBS,BCS (Health),FCPS (Medicine)",Medicine Specialist,16,Times Multicare Hospital Ltd., Dhaka-1212,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine,Medical Advisor,Medical Emergencies,Medical Oncology,Medical Peels"
Dr. Tanzila Naz Ananya,"MBBS,FCPS (Medicine)",Medicine Specialist,17,Times Multicare Hospital Ltd., Dhaka-1212,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Kidney Medicine,Lung & Mediastinal Tumors,Maternal Fetal Medicine,Medical Advisor"
Dr. Nurul Islam,"MBBS,MRCP (UK),CCD (Birdem)",Medicine Specialist,17,Times Multicare Hospital Ltd., Dhaka-1212,"Abortion / Medical Termination of Pregnancy (MTP),Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Kidney Medicine"
Dr. Md. Fazlul Karim,"MBBS,D-Card (NICVD),PLAB Certified (England),BCS (Health)",Cardiologist,17,Times Multicare Hospital Ltd., Dhaka-1212,"2D - Echocardiography (2D-Echo),Abnormal Heartbeat,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Cardiology,Cardiomyopathy,Cardiovascular & Pulmonary Physiotherapy,cardiovascular treatment,Congenital Heart Disease,Congenital Heart Surgery,CRT for Heart Failure"
Dr. Md. Johirul Islam,"MBBS,BCS (Health),MS (Ortho),FACS (USA),D. Ortho (Pangu Hospital),AO Trauma Basic",Orthopedic Surgeon,18,Times Multicare Hospital Ltd., Dhaka-1212,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic Surgery,Orthopedic surgeon in pitampura"
Dr. Suraiya Sharmin Anjum,"MBBS,BCS,FCPS (ENT & Head-Neck Surgery)",Otolaryngologists (ENT),17,Times Multicare Hospital Ltd., Dhaka-1212,"Adenoid / Tonsil Surgery,Conductive Hearing Loss,Congenital Ear Problem Treatment,Diagnostic Endoscopy of Ear-Nose-Throat,Diagnostic Nasal Endoscopy,Diagnostic nasal, otological & laryngeal endoscopy,Ear Drum Repair,Ear, Nose & Throat Evaluation,Fracture Nasal Bone Correction,Nasal and Sinus Allergy Care,Nasal Disorders,Tonsillitis Treatment"
Dr. Saiful Bahar Khan,"MBBS,MD (Nephrology)",Nephrologist,17,Times Multicare Hospital Ltd., Dhaka-1212,"Acute Kidney Disease ( AKI ) Treatment,Acute Kidney Injury (AKI),BP with Kidney Disease,Cancer - Kidney,Chronic Kidney Disease (CKD),Diabetic Kidney Disorder,Kidney Biopsies,Kidney Dialysis,Kidney Disease Treatment,Kidney Failure Treatment,Kidney Function Test,Kidney Infections,Kidney Medicine,Kidney Stone Treatment,Kidney Transplant,kidney Tumor,Laser Kidney Stone Removal,Medullary Cystic Kidney Disease (MCKD)"
Dr. Muhammad Ekramul Haque,"MBBS,BCS (Health),FCPS (Surgery) MRCS (UK),FRCS (Glasgow)",Colorectal & Laparoscopic Surgeon,17,Times Multicare Hospital Ltd., Dhaka-1212,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,All Gynae Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Valve Surgery,Body Contouring Surgery,Brain Aneursym Surgery,Brain Tumor Surgery,Breast Reduction Surgery,Complications of hernia surgery"
Dr. A. K. M Zobayer,"MBBS,MD (Gastroenterology),BCS (Health)",Gastroenterologist,17,Times Multicare Hospital Ltd., Dhaka-1212,"Bariatric (Gastric Bypass) Surgery,Gas bloat,Gastric Balloon,Gastric Plication,Gastritis Treatment,Gastro Intenstinal Onco Surgery,Gastro-Intestinal Cancer Treatment,Gastroenteritis Treatment,Gastroenterology,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastrointestinal Cancer Surgery,Gastrointestinal Diseases,Gastrointestinal Disorders"
Dr. Syeda Farzana Rahat,"MBBS,Child Health (DCH),FCPS (BCPS)",Pediatrician,19,Times Multicare Hospital Ltd., Dhaka-1212,"Abdominoperineal Resection (Pediatric),Acidity in Children,Adopted Child Syndrome Treatment,Arthritis in Children,Asthma In Children,Behaviour problem in children,Behavioural Disorders in Children,Blood disorders in children,Bone Marrow Transplant(Pediatrics),cancer in children,Exchange Transfusion (Pediatric)"
Prof. Dr. S. M. Rezaul Karim Maruf,"MBBS (Raj),MS (Pediatric Surgery)",Pediatric Surgeon,24,Times Multicare Hospital Ltd., Dhaka-1212,"Abdominoperineal Resection (Pediatric),Acidity in Children,Advanced Pediatric Life Support (APLS),Arthritis in Children,Bone Marrow Transplant(Pediatrics),Dentofacial Orthopedics,Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Paediatric Orthopedic Surgeon,Pediatric Allergy,Pediatric Bronchoscopy,Asthma In Children"
Dr. Nusrat Yasmin Peya,"MBBS,MS,BCS (Health)",General Surgeon,14,BIRDEM General Hospital, Dhaka-1000,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Valve Surgery,Atrial Septal Defect Surgery,Bariatric Surgery,Brain Tumor Surgery"
Dr. Nusrat Hoque,"MBBS,FCPS (Radiation Oncology)",Oncologist,17,Green Life Hospital Ltd., Dhaka-1205,"Breast oncologist,Chronic Bronchitis,Gastro Intenstinal Onco Surgery,Gastrointestinal Oncology,Gynecologic Oncology,Haemato Oncology,Hemato Oncology,Hematological Oncology,Laparoscopic Oncology,Medical Oncology,Paeditric Oncology,Surgical Oncology"
Prof. Dr. Md. Abu Taher,"MBBS,MS (Surgery),FRCS (UK),FACS (USA),FISCP (IN),FASCRS (USA)",Colorectal Surgeon,24,Green Life Hospital Ltd., Dhaka-1205,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Valve Surgery,Arthoscopic Surgery,Atrial Septal Defect Surgery,Brain Aneursym Surgery,Bypass Surgery,Cancer Surgery,Cataract Surgery,Cartilage Surgery"
Prof. Dr. Md. Mottalab Hossain,"MBBS,FCPS,FRCS",Surgeon,23,Comfort Diagnostic Center (Pvt.) Ltd | Dhanmondi, Dhaka-1205,"2.2 mm Phaco Surgery for Cataract,Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Anal Fissure Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Valve Surgery,Arthoscopic Surgery,Bariatric Surgery,Body Contouring Surgery,Brain Tumor Surgery,Brain Aneursym Surgery"
Dr. Monsur Ahmed,"MBBS,MS (Neurosurgery)",Neurosurgeon,20,Green Life Hospital Ltd., Dhaka-1205,"24 hours neuro emergency care,Anxiety Neurosis,Aortic aneurysm endograft stent,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Clinical Neurologist,Diagnostic Neuroradiology,Endovascular Aneurysm Repair,Intervention Neurology,Micro Neuro Surgeries,Peripheral Neuro surgery"
Prof. Dr. A. K. M. Manzurul Alam,"MBBS,MS (CVTS),FRCS (Glasgow),FACS (USA),Fellow WHO,Escorts (Delhi)",Cardiac Surgeon,24,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Bacterial Endocarditis,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardio Thoracic Surgery,Cardiogenic Shock"
Prof. A. K. M. Razzaque,"MBBS,FCPS (Surgery)",Cardiac Surgeon,25,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardic TMT, ECG, ECHO,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Cardioversion"
Prof. Dr. Golam Muhiuddin Akbar Chowdhury,"MBBS,FCPS (Surgery)",Cardiac Surgeon,26,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardic TMT, ECG, ECHO,Cardio Thoracic Surgery"
Prof. Dr. Istiaq Ahmed Dipu,"MBBS,MS (CV & TS)",Cardiac Surgeon,23,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiogenic Shock,Cardic TMT, ECG, ECHO"
Prof. Dr. Manabendra Biswas,"MBBS,MD,MS (Thoracic Surgery)",Thoracic Surgeon,23,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Atrial Tachycardia,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardic TMT, ECG, ECHO,Cardio Thoracic Surgery,Thoracic Imaging"
Dr. Nuruddin Mohammod Zahangir,"MBBS (DMC),MS (CV & TS)",Cardiac Surgeon,21,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Abnormal Heartbeat,Bacterial Endocarditis,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardic TMT, ECG, ECHO,Cardiogenic Shock,Conductive Hearing Loss,Congenital Heart Disease"
Dr. Md. Faizul Islam,"MBBS,MS (CV & TS)",Cardiac Surgeon,22,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Abnormal Heartbeat,Atrial Tachycardia,Bacterial Endocarditis,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Congenital Heart Surgery,Conductive Hearing Loss"
Prof. Dr. Sabina Hashem,"MBBS,D-CARD,FCPS (Cardiology)",Cardiologist,23,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Abnormal Heartbeat,Atrial Tachycardia,Bacterial Endocarditis,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Cardiology,Cardiomyopathy,Cardiovascular & Pulmonary Physiotherapy,cardiovascular treatment,Cardioversion,Congenital Heart Disease,Diagnostic Cardiovascular Imaging,Echocardiography,Electrocardiography,Electrocardiography (ECG),Fetal Echocardiography,Congenital Heart Surgery"
Prof. Dr. Md. Mamunur Rashid Sizar,"MBBS,MD (Cardiology)",Cardiologist,24,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Abnormal Heartbeat,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Cardiology,Cardiomyopathy,Cardiovascular & Pulmonary Physiotherapy,cardiovascular treatment,Cardioversion,Congenital Heart Surgery,Diagnostic Cardiovascular Imaging,Echocardiography,General and Interventional Cardiology,Fast Heartbeat"
Dr. S. Chakraborty,"MBBS,MD (Cardiology)",Cardiologist,16,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Abnormal Heartbeat,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Cardiology,Cardiomyopathy,Congenital Heart Disease,Congenital Heart Surgery,CRT for Heart Failure,Device closure for congenital heart diseases,cardiovascular treatment"
Prof. Dr. Nazir Ahammed Chowdhury Ronju,"MBBS,D-CARD,FCCP,FACC",Cardiologist,24,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Abnormal Heartbeat,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Cardiology,Cardiomyopathy,cardiovascular treatment,Cardioversion,Congenital Heart Surgery,CRT for Heart Failure,Diagnostic Cardiovascular Imaging,Echocardiography,Congenital Heart Disease"
Dr. Md. Abu Salim,"MBBS,D-CARD,MD (Cardiology)",Cardiologist,20,Green Life Hospital Ltd., Dhaka-1205,"2D - Echocardiography (2D-Echo),Abnormal Heartbeat,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Cardiology,cardiovascular treatment,Cardioversion,Congenital Heart Disease,Congenital Heart Surgery,CRT for Heart Failure,Device closure for congenital heart diseases,Diagnostic Cardiovascular Imaging"
Assoc. Prof. Dr. Md. Abu Sayed Munsi,"MBBS,MCPS,FCPS (Pediatrics)","Cardiologist
Pediatric Cardiologist",20,Green Life Hospital Ltd., Dhaka-1205,"Abdominoperineal Resection (Pediatric),Cardio Thoracic Surgery,Cardiogenic Shock,Cardiology,Congenital Heart Disease,Echocardiography,Fast Heartbeat,Health Checkup (Pediatric),Pediatric Anesthesia,Pediatric Medicine"
Prof. Dr. Begum Sharifun Naher,"MBBS,FCPS (Pediatrics),MD (Pediatrics),MD (Nephrology)","Pediatrician
Pediatrician & Neonatologist",22,Comfort Diagnostic Center (Pvt.) Ltd | Dhanmondi, Dhaka-1205,"Abdominoperineal Resection (Pediatric),Acidity in Children,Adopted Child Syndrome Treatment,Arthritis in Children,Asthma In Children,Auto-immune Diseases in Children,Behaviour problem in children,Behavioural Disorders in Children,Blood disorders in children,Bone Marrow Transplant(Pediatrics),cancer in children,Child and Adolescent Problems,Child Birth Education,Child Nutrition,Health Checkup (Pediatric)"
Prof. Dr. Shahana Akhter Rahman,"MBBS,FCPS (CHILD)",Pediatrician,25,Green Life Hospital Ltd., Dhaka-1205,"Acidity in Children,Adopted Child Syndrome Treatment,Arthritis in Children,Asthma In Children,Auto-immune Diseases in Children,Behaviour problem in children,Behavioural Disorders in Children,Blood disorders in children,Bone Marrow Transplant(Pediatrics),cancer in children,Dentofacial Orthopedics,Functional Orthopedics,Exchange Transfusion (Pediatric)"
Prof. Dr. Sayeeda Anwar,"MBBS,FCPS (Pediatrics)",Pediatrician,24,Green Life Hospital Ltd., Dhaka-1205,"Abdominoperineal Resection (Pediatric),Advanced Pediatric Life Support (APLS),Arthritis in Children,Asthma In Children,Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Pediatric & Neonatal Emergencies,Pediatric Allergy,Adopted Child Syndrome Treatment"
