Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Prof. Dr. Brig. Gen. Tanvirul Islam,"MBBS,FCPS (Surgery),Fellow Colorectal Surgery (NUH, Singapore)",General Surgeon,22,Universal Medical College Hospital Limited, Dhaka-1215,"Appendix Removal,Colonoscopy,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Minor Surgery,Robotic Surgery,Lymph Node Biopsy,Colon Resection,Cyst & Lipoma Removal,Liver Biopsy,Perianal Abscess Drainage,Skin Lesion Excision & Biopsy,Whipple Procedure"
Dr. Ismat Rafeya,"MBBS,MD (Endocrinology & Metabolism)",Endocrinologist,19,Universal Medical College Hospital Limited, Dhaka-1215,"Adrenal Disorders,Adrenal Gland Disorders,Goiter Treatment,Growth Hormone Disorders,Hyperlipidemia,Hyperthyroidism,Hypopituitarism,Hypothyroidism,Obesity,Osteoporosis Treatment,Parathyroid diseases,Pituitary Stalk Lesions,Thyroid Disorder Treatment,Thyroid Disorders in Pregnancy,Thyroid Swelling,Thyroid Storm"
Dr. Rumana Afrose,"BDS (CU),PGT (BSMMU)",Maxillofacial and Dental Surgeon,25,Universal Medical College Hospital Limited, Dhaka-1215,"Embolization,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Female Sexual Dysfunction"
Dr. Md. Shafiul Alam,"BDS (CU),MS (OMS)",Maxillofacial and Dental Surgeon,24,Universal Medical College Hospital Limited, Dhaka-1215,"Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Dr. Sanjir Howlader,"BDS (DU),PGT (OMS)",Maxillofacial and Dental Surgeon,16,Universal Medical College Hospital Limited, Dhaka-1215,"Dental Caries,Dental Implants,Dental implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Prof. Dr. Md. Shahjahan Ali,"MBBS,FCPS (Ophthalmology),FICO (London)",Ophthalmologist,32,Universal Medical College Hospital Limited, Dhaka-1215,"Age-Related Macular Degeneration Treatment,Allergic conjunctivitis,Amblyopia (Lazy Eye),Cataracts,Diabetic Retinopathy Screening/ Treatment,Dry eyes,Glaucoma,Injuries and trauma,Ptosis,Refractive Errors,Retinal detachment,Strabismus,Treatment for Keratoconus,Color Vision Deficiency"
Dr. Lt Col Rajib Shahriar,"MBBS,FCPS (Surgery),FCPS (Neurosurgery)",Neurosurgeon,24,Universal Medical College Hospital Limited, Dhaka-1215,"Anterior Cervical Discectomy and Fusion (ACDF),Aortic Aneurysms,Blood Clots,Brain Tumors,Chiari Decompression,Cranioplasty,Deep Brain Stimulation (DBS),Endovascular Coiling,Intracranial Pressure Monitoring,Peripheral Nerve Surgery,Pituitary Tumors,Spinal Fusion,Spine Problems,Vascular Problems,Shunt Placement"
Prof. Dr. Col. Md. Amir Ali,"MBBS (Dhaka),FCPS (Neurosurgery)",Neurosurgeon,29,Universal Medical College Hospital Limited, Dhaka-1215,"Anterior Cervical Discectomy and Fusion (ACDF),Aortic Aneurysms,Blood Clots,Brain Tumors,Chiari Decompression,Cranioplasty,Deep Brain Stimulation (DBS),Endovascular Coiling,Intracranial Pressure Monitoring,Peripheral Nerve Surgery,Pituitary Tumors,Spinal Fusion,Spine Problems,Vascular Problems,Shunt Placement"
Asst. Prof. Dr. Mahbub Mayukh Rishad,"MBBS (DMC),FCPS (Medicine)",Medicine Specialist,12,Universal Medical College Hospital Limited, Dhaka-1215,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Kidney Medicine,Medical Advisor,Neonatal Medicine,Obstetric Medicine,Medical Peels"
Asst. Prof. Dr. Shajedul Karim,"MBBS,FCPS (Medicine),MCPS (Medicine)",Medicine Specialist,24,Universal Medical College Hospital Limited, Dhaka-1215,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Asst. Prof. Dr. Moutushyi Rahman,"MBBS,FCPS (Surgery)",General Surgeon,15,Universal Medical College Hospital Limited, Dhaka-1215,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Pancreas Removal,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Whipple Procedure,Spleen Removal"
Dr. Major Md. Noornavi Khondkar,"MBBS,(Dhaka),MD (Cardiology)",Cardiologist,19,Universal Medical College Hospital Limited, Dhaka-1215,"Atrial Fibrillation Surgery,Atrial Septal Defect (ASD),Cardiac Ablation,Cardiac Transplant,Congenital Heart Defects,Coronary Angiogram,Coronary Angioplasty,Coronary Artery Bypass Grafting (CABG),Heart Failure,Heart Valve Replacement,Open Heart Surgery,Robotic Cardiac Surgery,Ventricular Septal Defect (VSD),Cardiac Tumor Resection"
Assoc. Prof. Dr. Md. Rabiul Karim Khan Papon,"MBBS,FCPS (Plastic & Reconstructive Surgery) Advanced Training in USA,UK,Singapore,Thailand & India",Plastic Surgeon,15,United Hospital Limited, Dhaka-1212,"Burn Management,Cosmetic Surgery,Dimple Creation,Lip reconstruction,Lip Reduction,Nail Surgery,Nose piercing,Nose Reshaping,Pimples Treatment,Severe Burn Injuries,Smile Design,Sun Spots, Age Spots, And Other Pigmented Lesions,Endovenous Laser Treatment"
Asst. Prof. Dr. Md. Nazmul Haque,"MBBS,MCPS (Medicine),D- CARD (Cardiology)",Cardiologist,18,Universal Medical College Hospital Limited, Dhaka-1215,"Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiac Rehabilitation,Cardiac Transplant,Cardiac Tumor Resection,Cardic TMT, ECG, ECHO"
Prof. Dr. Mohd. Yusuf Haider,"MBBS,DLO,MS (ENT)",Otolaryngologists (ENT),23,Universal Medical College Hospital Limited, Dhaka-1215,"Adenoid / Tonsil Surgery,Diagnostic Endoscopy of Ear-Nose-Throat,Diagnostic Nasal Endoscopy,Ear Drum Repair,Ear Infections,Ear Pain,Ear Reconstruction,Fracture Nasal Bone Correction,Nasal Disorders,Nasal Endoscopy,Nose Infections,Nose Reshaping,Tonsillitis Treatment"
Dr. Nazmul Islam,"MBBS,BCS (Health),MS (Thoracic Surgery),CMU",Thoracic Surgeon,17,Universal Medical College Hospital Limited, Dhaka-1215,"Cardiac Ablation,Cardiac Disease,Cardiac Medicine,Cardiac Pacing,Cardio Thoracic Surgery,Invasive Cardiac,Pacemaker Implantation,Thoracic Imaging,Thoracoscopy,Peripheral Angioplasty"
Dr. Lt. Col. Jesmin Akhter,"MBBS (DMC),MCPS,FCPS (Psychiatry)",Psychiatrist,24,Universal Medical College Hospital Limited, Dhaka-1215,"Alzheimer's Disease,Autism,Autism Spectrum Disorder (ASD),Bipolar Disorder Treatment,Brain Structure & Function,Depression and Anxiety,Eating Disorders,Generalized Anxiety Disorder (GAD),Genetic Predisposition,Major Depressive Disorder,Panic Disorder,Post-Traumatic Stress Disorder (PTSD),Schizophrenia Treatment,Social Anxiety Disorder,Substance Abuse,Obsessive Compulsive Disorder (OCD) Treatment"
Dr. Md. Ayub Ali,"MBBS,BCS (Health),FCPS (Paediatrics),DCH (Child) (BSMMU),CCD (BIRDEM)",Pediatrician,20,Universal Medical College Hospital Limited, Dhaka-1215,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Fahmida Begum,"MBBS,FCPS (Paed),MD (Paed Gastroenterology )",Pediatric Gastroenterologist,22,Universal Medical College Hospital Limited, Dhaka-1215,"Allergic Enteropathy,Celiac Disease,Constipation,Eosinophilic Esophagitis (EoE),Food Allergies & Intolerances,Gastroesophageal Reflux Disease (GERD),Gastroscopy,Hirschsprung’s Disease,Intestinal Pseudo-Obstruction,Jaundice Treatment,Necrotizing Enterocolitis (NEC),Pancreatic Insufficiency,Pancreatitis,Treatment of vomiting,Volvulus"
Dr. Major A H M Nasif Iqbal,"MBBS (SOMC),FCPS (Radiation Oncology),MCPS (Radiation Oncology)",Oncologist,19,Universal Medical College Hospital Limited, Dhaka-1215,"Adnexal Tumors,Adrenal Cancer,Bone-marrow Transfusion,Colorectal Cancer,Gallbladder Cancer,Gastrointestinal Stromal Tumors (GIST),Gynecologic Oncology,Hodgkin's Lymphoma,Leukemia,Melanoma Treatment,Multiple Myeloma,Neuroblastoma,Pediatric Oncology,Soft Tissue Sarcoma,Thymic Carcinoma,Salivary Gland Tumors"
Prof. Brig. Gen. Dr. Humayun Kabir,"MBBS,FCPS (Medicine),FCPS (Neurology),FCPS (Neurology)",Neurologist,26,Universal Medical College Hospital Limited, Dhaka-1215,"Bacterial Brain Abscess,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Arteriovenous Fistula Embolization,Brain Dural Arteriovenous Fistula Embolization,Brain Hemorrhage,Brain infection,Brain Mapping,Brain spine TB,Brain Structure & Function,Brain Suite,Brain Surgery"
Dr. Md. Mazharul Islam,"MBBS,BCS (Health) MD (Neurology)",Neuromedicine Specialist,16,Universal Medical College Hospital Limited, Dhaka-1215,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Endovascular Coiling,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Prof. Dr. Sultana Razia,"MBBS,DGO,MCPS,FCPS (Gynae)",Gynecologist & Obstetrician,32,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Recurrent Miscarriages,Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Menorrhagia (Menstrual Disorder)"
Dr. Md. Shamim Jafor Sonet,"MBBS,BCS (Health),MD (Internal Medicine)",Internal Medicine Specialist,17,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Abnormal liver biochemical and function tests,Abnormal Uterine Bleeding,Acquired Von Willebrand Syndrome,Acute Bronchitis,Alzheimer's Disease,Anxiety Disorders Treatment,Arthritis Problem,Bacterial Brain Abscess,Bleeding Peptic Ulcers,Colonic Ischemia,General Medicine,Heart Diseases,Lactic Acidosis,Lyme Disease,Parkinson's disease,Thrombotic Thrombocytopenic Purpura (TTP),Trouble Sleeping,Vaccination / Immunization,Acute Bacterial Meningitis"
Dr. Md. Najmus Saadat,"MBBS (Dhaka),BCS (Health),FCPS (Medicine),MACP (USA)",Medicine Specialist,16,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Md. Nafis Areefin,"MBBS,BCS,(Health),MCPS (Medicine),MD (Internal Medicine)",Internal Medicine Specialist,18,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Abnormal liver biochemical and function tests,Abnormal Uterine Bleeding,Acquired Von Willebrand Syndrome,Acute Bacterial Meningitis,Acute Bronchitis,Anxiety Disorders Treatment,Bacterial Brain Abscess,Bleeding Peptic Ulcers,Cardiogenic Shock,Cellulitis & Skin Abscesses,Colonic Ischemia,Lactic Acidosis,Lyme Disease,Parkinson's disease,Thrombotic Thrombocytopenic Purpura (TTP),Chronic Pancreatitis"
Dr. Md. Sarowar-E-Alam,"MBBS,FCPS (Medicine)",Medicine Specialist,18,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Assoc. Prof. Dr. Md. Mamunur Rashid,"MBBS,BCS (Health),FCPS (Medicine),MRCP (UK London)",Medicine Specialist,25,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. A.S.M.Shahabur Alom Sumon,"MBBS. BCS (Health),FCPS (Medicine)",Medicine Specialist,19,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Asst. Prof. Dr. Md. Shahidul Islam Shahin,"MBBS,MD (Internal Medicine),FCPS (Medicine)",Medicine Specialist,22,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Syed Mahbub Hossain Rajib,"MBBS,BCS (Health),FCPS (medicine),CCD (BIRDEM)",Medicine Specialist,18,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Ripa Kundu,"MBBS,FCPS (Medicine),MACP (America)",Medicine Specialist,18,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Md. Faruk Hossen,"MBBS (DMC),BCS,MCPS (Medicine),FCPS (Medicine)",Medicine Specialist,19,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Ajmirul Hoque Sarkar,"MBBS,BCS,FCPS (Medicine)",Medicine Specialist,18,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Assoc. Prof. Dr. Md. Aminul Hasan,"MBBS,BCS,MD (Internal Medicine)",Internal Medicine Specialist,28,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Abnormal liver biochemical and function tests,Abnormal Uterine Bleeding,Acquired Von Willebrand Syndrome,Acute Bacterial Meningitis,Acute Bronchitis,Anxiety Disorders Treatment,Bacterial Brain Abscess,Bleeding Peptic Ulcers,Colonic Ischemia,Lactic Acidosis,Lyme Disease,Parkinson's disease,Thrombotic Thrombocytopenic Purpura (TTP),Cardiogenic Shock"
Assoc. Prof. Dr. Abu Bakar Siddique,"MBBS,FCPS (Medicine)",Medicine Specialist,26,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Assoc. Prof. Dr. Md. Moniruzzaman Asraf Bipul,"MBBS,BCS (Health),FCPS(Medicine)",Medicine Specialist,25,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Assoc. Prof. Dr. Md. Kamal Hossain,"MBBS (DMC),FCPS (Medicine)",Medicine Specialist,27,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Prof. Dr. Md. Abdus Salam,"MBBS,BCS (Health),MD (Medicine)",Medicine Specialist,33,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Prof. Dr. Md. Halimur Rashid,"MBBS,FCPS (Medicine)",Medicine Specialist,28,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Prof. Dr. Md. Rafiqul Islam,"MBBS,FCPS",Medicine Specialist,32,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Prof. Dr. Md. Zakir Hossain,"MBBS,FCPS (Medicine),MD (Internal Medicine),FACP (USA),FRCP (UK)",Medicine Specialist,30,Popular Diagnostic Centre Ltd. | Bogura, Bogra-5800,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. S.M. Arafat Amin,"MBBS,BCS (Health),MD (Neurology)",Neurologist,17,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Dr. Md. Shawkat Emran,"MBBS,BCS (Health),MD (Neurology)",Neurologist,18,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Asst. Prof. Dr. Manjurul Kader Chowdhury,"MBBS,BCS (Health),MD (Neurology)",Neurologist,24,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Asst. Prof. Dr. Zaman Ahmmed,"MBBS,BCS (Health),MD (Neurology)",Neurologist,23,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Assoc. Prof. Dr. Muhammad Tayeb,"MBBS,BCS (Health),MD (Neurology)",Neurologist,26,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Assoc. Prof. Dr. Rezaul Karim Mansur,"MBBS,FCPS (Medicine),MD (Neuro Medicine)",Neuromedicine Specialist,27,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Assoc. Prof. Dr. Mohammad Mohitul Islam,"MBBS,MD (Neuro Medicine)",Neuromedicine Specialist,23,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Movement condition or imbalance,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Dr. Rama Sree Dhar,"MBBS,BCS (Health),FCPS (Medicine),MACP (USA)",Medicine Specialist,18,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Mohammad Shah Solaiman,"MBBS (CMC),BCS (Health),MCPS (Medicine),MACP (USA),MD (Internal Medicine)",Internal Medicine,23,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Mohammad Moharam Ali,"MBBS,BCS (Health),FCPS (Medicine),MACP (USA),FCCS (CCM-USA)",Medicine Specialist,21,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Naznin Fatema Eli,"MBBS,FCPS (Medicine)",Medicine Specialist,26,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Asst. Prof. Dr. Minhazul Haq,"MBBS,BCS (Health),FCPS (Medicine)",Medicine Specialist,24,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Karimun Nahar,"MBBS,BCS (Health),MD (Internal Medicine)",Internal Medicine Specialist,24,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Abnormal liver biochemical and function tests,Abnormal Uterine Bleeding,Acquired Von Willebrand Syndrome,Acute Bacterial Meningitis,Acute Bronchitis,Anxiety Disorders Treatment,Bacterial Brain Abscess,Bleeding Peptic Ulcers,Cardiogenic Shock,Colonic Ischemia,Lactic Acidosis,Lyme Disease,Parkinson's disease,Thrombotic Thrombocytopenic Purpura (TTP),Cellulitis & Skin Abscesses"
Asst. Prof. Dr. Umme Tahera,"MBBS,FCPS (Medicine)",Medicine Specialist,19,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Istiak Ahmad,"MBBS,BCS (Health),MCPS,FCPS (Medicine),MACP (USA)",Medicine Specialist,18,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Mohammad Farhad,"MBBS (SSMC),MRCP (London)",Medicine Specialist,17,Parkview Hospital Ltd. | Chittagong, Chittagong-4000,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
