Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Dr. Mamunur Rashid,"MBBS,BCS,FCPS(Medicine),MD(Gastro)",Gastroenterologist,16,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Alcoholic Fatty Liver Disease,Bariatric (Gastric Bypass) Surgery,Epigastralgia – Acute in Peptic Ulcer,,Gas bloat,Gastric Balloon,Gastric Plication,Gastritis Treatment,Gastro Intenstinal Onco Surgery,Gastroenteritis Treatment,Gastroenterology,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastrointestinal Cancer Surgery,Alcoholic Liver Diseases"
Asst. Prof. Dr. Mohammad AL- Mamun,"MBBS (Dhaka),MD (Medicine),D-Card (Cardiology),FCPS (Cardiology, Thesis)","Cardiologist
Medicine Specialist",16,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Aesthetic Medicine,Bacterial Endocarditis,Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Critical Care Medicine,Family Medicine,Fetal Medicine,Cardiac Pacing"
Dr. Sayeef Hossain Khan Mark,"MBBS (DMC),BCS (Health),FCPS (Medicine Gold Medalist),MRCP (London),MACP (USA)",Medicine Specialist,20,Popular Diagnostic Centre Ltd. | Dhanmondi, Dhaka-1205,"Abdominoperineal resection,Bariatric Surgery,Bowel Resection Surgery,Colorectal Surgery,Ectopic pregnancy removal,Hernia repair surgery,Hipato Biliary Surgery,Kidney Biopsies,Laparoscopic Hernial Repair,Liver resection,Prostrate Removal,Testicle Correction Surgery,Tubal ligation and reversal,Esophageal anti-reflux surgery"
Prof. Dr. Brig. Gen. AFM Shamsul Haque,"MBBS,FCPS,MCPS (Medcine),FCPS (Caridology),FESC,FACC (USA),FRCP (Glasgo)",Cardiologist,26,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Abnormal Heartbeat,Anticoagulation Therapy,Antiplatelet Therapy,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,Cardiomyopathy,Coronary Artery Disease (CAD),Healthy Heart Diet,Heart Abnormalities,Heart Attack,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,General Cardiac Check-up"
Farjana Islam Shompa,"B.Sc (Hons),M.Sc Food and Nutirition",Nutritionist,14,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Diabetes Management,Diet Management,Food Allergies,Food Sensitivity Management,Gastroparesis,Geriatric Nutrition,Healthy Heart Diet,Mindful Eating,Naonatal Nutrition,Nutritional Assessment,Nutritional Support for Pregnancy,PCOD/ PCOS Diet Counselling,Sports Nutrition,Weight Loss Diet Counseling,Nutritional Supplements"
Dr. Md. Adnan Islam,"MBBS,BCS (Health),CCD (BIRDEM),MS (BSMMU)",Ophthalmologist,N/A,"House # 21, Road # 7, Sector # 4, Jashim Uddin More, Uttara, 40, Uttara, Dhaka-1230, Bangladesh",N/A,"Age-Related Macular Degeneration Treatment,Allergic conjunctivitis,Amblyopia (Lazy Eye),Cataracts,Diabetic Retinopathy Screening/ Treatment,Dry eyes,Glaucoma,Injuries and trauma,Ptosis,Refractive Errors,Retinal detachment,Strabismus,Treatment for Keratoconus,Color Vision Deficiency"
Dr. Farjana Nasrin,"MBBS (DU),MD (Radiology&Imaging)",Radiologist,17,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Breast ultrasound,Chest Radiology,Computed Tomography (Ct),Enchondroma,Gallbladder Cancer,Interventional Diagnostic,Magnetic Resonance Imaging (MRI),Osteochondroma,Pancreatic Cancer,Pelvic Ultrasound,Positron Emission Tomography (Pet),Pregnancy Ultrasound,Vascular Imaging,X-rays,Neuroradiology"
Assoc. Prof. Dr. Hasina Begum,"MBBS,M-Phil (Radiology&Imaging)",Radiologist,24,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Breast ultrasound,Computed Tomography (Ct),Enchondroma,Gallbladder Cancer,Interventional Diagnostic,Osteochondroma,Pancreatic Cancer,Pelvic Ultrasound,Positron Emission Tomography (Pet),Pregnancy Ultrasound,Vascular Imaging,Magnetic Resonance Imaging (Mri)"
Asst. Prof. Dr. Rozi Parvin,"MBBS,FCPS (Radiology)",Radiologist,22,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Breast ultrasound,Chest Radiology,Computed Tomography (Ct),Enchondroma,Gallbladder Cancer,Interventional Diagnostic,Magnetic Resonance Imaging (MRI),Osteochondroma,Pancreatic Cancer,Pelvic Ultrasound,Positron Emission Tomography (Pet),Pregnancy Ultrasound,Vascular Imaging,X-rays,Neuroradiology"
Dr. Jahan Ara,"MBBS (DMC),M-Phil (Radiology&Imaging)",Radiologist,22,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Breast ultrasound,Chest Radiology,Computed Tomography (Ct),Enchondroma,Gallbladder Cancer,Interventional Diagnostic,Magnetic Resonance Imaging (Mri),Osteochondroma,Pancreatic Cancer,Pelvic Ultrasound,Positron Emission Tomography (PET),Pregnancy Ultrasound,Vascular Imaging,X-rays,Neuroradiology"
Asst. Prof. Dr. F. R. Al-Mahmud,"MBBS (CMC),FCPS (Physical Medicine)",Physical Medicine,19,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Amyotrophic Lateral Sclerosis (ALS),Carpal Tunnel Syndrome,Chronic Fatigue Syndrome,Degenerative Disc Disease,Joints Problem,Ligaments Problem,Multiple Sclerosis (MS),Muscles Problem,Nerves Problem,Patellofemoral Pain Syndrome,Peripheral Nerve Injury,Spinal Cord Problem,Traumatic Brain Injury (TBI) Treatment,Plantar Fasciitis"
Asst. Prof. Dr. H. M. Mejbah Uddin,"MBBS,MS (Pediatric Surgery)",Pediatric Surgeon,17,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Abdominoperineal Resection (Pediatric),Advanced Pediatric Life Support (APLS),Anorectal Malformations,Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Health Checkup (Pediatric),Pediatric Anesthesia,Pediatric Gastrointestinal Bleeding,Pediatric Oncological Surgery"
Assoc. Prof. Dr. Ipsita Biswas,"MBBS,MS (Paediatric Surgery)",Pediatric Surgeon,19,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Achalasia,Adnexal Tumors,Adrenal Cancer,Anorectal Malformations,Appendicitis,Benign Adrenal Tumors,Bowel obstruction,Colon polyps,Congenital diaphragmatic hernia,Esophageal Atresia Repair,Hirschsprung's disease,Pediatric Gastrointestinal Bleeding,Pyloric stenosis,Pediatric Oncological Surgery"
Asst. Prof. Dr. Nitish Krishna Das,"BDS,MCPS,FCPS,BCS(Health)",Dentist,17,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Artificial Teeth,Dental Braces Fixing,Dental Caries,Dental Checkup (General),Dental Crowns,Dental Fillings,Dental Implants,Dental implants,Dental Restoration,Impacted Teeth,Impacted Teeth,Sensitive Teeth,Straightening Teeth,Teeth Straightening/Braces"
Asst. Prof. Dr. Mohammad Abdul Wahab,"MBBS (Dhaka),MD (Child),FCPS (Child),FCPS (Child Haematology & Oncology)",Pediatric Hematologist & Oncologist,17,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Aplastic Anemia,Blood Clots,Blood Clotting Problems,Bone Marrow Failure,Frequent Fatigue,Hemophilia,Hereditary Blood Diseases,Leukemia,Platelet Function Disorders,Sickle Cell Disorders,Unexplained Bruises,White Blood Cell Disorders"
Asst. Prof. Dr. Khandaker Shamim Shahariar Ziban Rushel,"MBBS,MS (Cardiovascular and Thoracic Surgery)",Cardiac Surgeon,19,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Atrial Septal Defect (ASD),Atrial Tachycardia,Cardiac Ablation,Cardiac Transplant,Congenital Heart Defects,Coronary Angiogram,Coronary Angioplasty,CRT for Heart Failure,Open Heart Surgery,Robotic Cardiac Surgery,Ventricular Septal Defect (VSD),Heart Valve Replacement"
Mahmuda Afrin,"B.S.C,M.S.C,(Food & Nutrition),internship in Clinical Nutrition (BIRDEM),C.N.D (MIRDEM)",Nutritionist,10,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Child Nutrition,Geriatric Nutrition,Geriatric Nutrition,Infant & Child nutrition,Liver Nutrition,Malnutrition,Managing nutrition,Naonatal Nutrition,Neonatal nutrition,Nutrition for Pregnant Women,Nutrition Programs,Nutritional Assessment,Nutritional Support for Pregnancy,Nutriton support service"
Dr. Md. Abdullah Al Mahmud Shobon,"MBBS ( Dhaka),BCS (Health),MS.(BSMMU),CCD (Birdem),CMU (Ultra)",General Surgeon,16,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver biopsy,Lymph Node Biopsy,Minor Surgery,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Whipple Procedure"
Prof. Dr. Md. Hasanur Rashid,"MBBS,BCS (Health),MD (Chest)",Pulmonologist,28,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Acute Respiratory Distress Syndrome (ARDS),Allergy Testing,Alpha-1 Antitrypsin Deficiency,Asthma,Bronchoscopy,Chronic Bronchitis,Chronic Obstructive Pulmonary Disease (COPD) Treatment,Eosinophilia Treatment,Pneumonia Treatment,Pneumothorax, Hemothorax, pl.effusion, empyema, thicken pleural,Polysomnography,Pulmonary Aspergillosis,Sarcoidosis,Upper Respiratory Infection,Interstitial Lung Disease Treatment"
Prof. Dr. S M Mostafizur Rahman,"MBBS,DDV",Dermatologist,28,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Acne Problems,Alopecia Areata,Atopic Dermatitis Treatment,Dermatitis Treatment,eczema,Herpes Simplex (Cold Sores),Herpes zoster (shingles),Impetigo,Psoriasis Treatment,Rosacea,Skin Allergies,treatment for ringworm,Vitiligo,WARTS,Cellulitis"
Prof. Dr. Faruque Ahmed,"MBBS,FCPS (Medi),MD (Gastro),FRCP",Gastroenterologist,27,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Acidity Treatment,Celiac Disease,Constipation,Diarrhea,Diverticulitis,Gastritis Treatment,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastrointestinal Motility Disorders,Gastroscopy,Inflammatory bowel disease (IBD),Intestinal Infections,Irritable bowel syndrome (IBS),Lactose Intolerance,Malabsorption Syndromes,Peptic Ulcers,Stomach Ache,Gastrointestinal Infections"
Dr. Muhammad Amjad Hossain,MBBS (Dhaka). DCH (Dhaka Child Hospital). BCS (Health). FRSH (London). MD (Pediatric),Pediatrician,18,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Asst. Prof. Dr. Nazma Parveen Shammy,"MBBS,FCPS (Paediatrics)",Pediatrician,22,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Allergy Testing,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Growth & Development,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Asthma"
Assoc. Prof. Dr. Ferdousi Hasnat,"MBBS,MD (CHILD)",Pediatrician,25,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Asst. Prof. Dr. Md. Shahadat Hossain Tuhin,"MBBS,BCS (Health),DCARD (BSMMU),FCPS (Cardiology),MACP",Cardiologist,23,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Abnormal Heartbeat,Anticoagulation Therapy,Antiplatelet Therapy,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,Cardiomyopathy,Coronary Artery Disease (CAD),Healthy Heart Diet,Heart Abnormalities,Heart Attack,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,General Cardiac Check-up"
Assoc. Prof. Dr. Md. Ashfaque Arif,"MBBS,BCS (Health),MS(Cardiovascular & Thoracic Surgery)",Vascular Surgeon,19,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Aortic Aneurysms,Arterial Embolism,Atherosclerosis,Blood Clots,Carotid Artery Disease,Cerebrovascular Disease,Deep Vein Thrombosis (Dvt),Endoleak,Endovenous Laser Ablation for Varicose Veins,May-thurner Syndrome,Peripheral Artery Disease,Takayasu’s Arteritis.,Thoracic Outlet Syndrome,Vasculitis,Lymphedema"
Dr. Md. Moynul Islam,"MBBS,BCS ( Health ),FCPS ( Cardiovascular Surgery )",Vascular Surgeon,17,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Aortic Aneurysms,Arterial Embolism,Atherosclerosis,Blood Clots,Carotid Artery Disease,Cerebrovascular Disease,Deep Vein Thrombosis (Dvt),Endoleak,Peripheral Artery Disease,Takayasu’s Arteritis.,Thoracic Outlet Syndrome,Varicose Veins Radio,Vasculitis,May-thurner Syndrome"
Dr. Nusrat Shams,"MBBS (Dhaka Medical College),FCPS (Paediatric Neurology & Development),MD (Paediatrics),BCS (Health)",Pediatric Neurologist,12,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Acidity in Children,Adopted Child Syndrome Treatment,Alport Syndrome,Arthritis in Children,Asthma In Children,Autism,Autism - Stem Cell Treatment,Autism Spectrum Disorder (ASD),Auto-immune Diseases in Children,Behaviour problem in children,Behavioural Disorders in Children,Blood disorders in children,Nerve Trauma,Neurological Problems,Congenital Defects"
Dr. Muhammad Razaul Karim,"MBBS,BCS (Health),FCPS (Medicine),MACP(USA),MD(Hepatology)",Hepatologist,16,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Alcoholic Fatty Liver Disease,Alcoholic Liver Diseases,Cancer - Liver,Colorectal & Hepatobiliary Surgery,Gastric Balloon,Hepatitis A Treatment,Hepatitis B Treatment,Hepatitis C Treatment,Hepatitis D Treatment,Hepatitis E Treatment,Hepato-Biliary-Pancreatic,Interventional Hepatology,Chronic Liver Disease"
Dr. Najifa Tabassum,"MBBS (DU),DDV (Dermatology & Venereology) (DMC)",Dermatologist,7,Royal Aid Hospital Ltd., Dhaka-1219,"Acne,Allergic Bronchopulmonary Aspergillosis,Allergic conjunctivitis,Allergic Enteropathy,Allergy Skin Prick Test,Bacterial Skin Infection Treatment,Cellulitis & Skin Abscesses,Chronic Skin Allergy,Dimple Creation,Dull Skin,Hair Disease,Nail Diseases Treatment,Pimples Treatment,Hair Patch"
Dr. S. M. SHAMSUZZAMAN,"MBBS,FCPS,BCS (Health),MD (Nephrology),CCD (Birdem)",Nephrologist,13,Royal Aid Hospital Ltd., Dhaka-1219,"Acute Kidney Disease ( AKI ) Treatment,Acute Kidney Injury (AKI),BP with Kidney Disease,Cancer - Kidney,Chronic Kidney Disease (CKD),Diabetic Kidney Disorder,Kidney Biopsies,Kidney Dialysis,Kidney Disease Treatment,Kidney Diseases,Kidney Failure Treatment,Kidney Function Test"
Dr. MD. Sayedur Rahman (Sayed),"MBBS (CMC),FCPS,BCS (Health),CCD (Birdem),PGT (Chest Disease, Gastroliver)","Medicine Specialist
Gastroenterologist
Diabetologist",12,Royal Aid Hospital Ltd., Dhaka-1219,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Diabetes,Epigastralgia – Acute in Peptic Ulcer,,Family Medicine,Fetal Medicine,Fetomaternal Medicine,Gas bloat,Gastric Balloon,Gastric Plication,General Medicine,Geriatric Medicine,Diabetes in Cancers(immunocompromised)"
Dr. Pinky Rani Das,"MBBS,DMU",Medicine Specialist,10,Royal Aid Hospital Ltd., Dhaka-1219,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Family Medicine,Fetal Medicine,Fetomaternal Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Maternal Fetal Medicine,General Medicine"
Dr. Fahmida Elahi,"MBBS,BCS (Health),MS (Gynae & OBS)",Gynecologist & Obstetrician,10,Royal Aid Hospital Ltd., Dhaka-1219,"Abortion / Medical Termination of Pregnancy (MTP),Advice To Pregnant Women,All Gynae Surgery,Complicated Pregnancy Treatment,Cosmetic Laser Gynaecologist,gallbladder surgery and gynecology operations,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Maternal Care,Maternal Care/ Checkup"
Dr. Pranta Mondol,"MBBS,BCS (Health),DA,FIPM",Anesthesiologist,10,Royal Aid Hospital Ltd., Dhaka-1219,"Anesthesia,Cardiac Anesthesia,Epidural And Spinal Anesthesia,General Anesthesia,Geriatric Anesthesia,Inhalational Anesthesia,Intrathecal Anesthesia,Neuro Anesthesia,OB-GYN Anesthesia,Pediatric Anesthesia,Proxymetacaine Anesthesia,Regional Anesthesia,Sedation Anesthesia,Spinal Anesthesia"
Asst. Prof. Dr. Masudul Hasan,"MBBS,MD (Internal Medicine),FCPS (Medicine),FCPS (Rheumatology)",Rheumatologist,22,Popular Diagnostic Centre Ltd. | Shantinagar (Unit 1), Dhaka-1217,"Anti Phospholipid Syndrome,Arthritis Management,Gout Treatment,Juvenile Idiopathic Arthritis,Loco-Regional Pain,Myositis,Osteoarthritis,Psoriasis Treatment,Rheumatoid arthritis,Sarcoidosis,Scleroderma Treatment,Sjogren syndrome,Reactive arthritis"
Dr. Farhana Meher Hossain,"MBBS,CCD,DMU (BIRDEM)",Diabetologist,15,Popular Diagnostic Centre Ltd. | Shantinagar (Unit 1), Dhaka-1217,"Alcoholic Fatty Liver Disease,Depression and Anxiety in Diabetes,Diabetes Management,Diabetes Type 2,Gestational diabetes,High Cholesterol (Dyslipidemia),Metabolic disease,Non-Alcoholic Fatty Liver Disease (NAFLD),Obesity,Pituitary Diseases,Polycystic Ovary Syndrome (PCOS),Prediabetes,Thyroid Disorders in Diabetes,Type 1 Diabetes Treatment,Pancreatitis"
Dr. Md. Rafiqul Islam,"MBBS,DEM,MACE (BIRDEM)",Endocrinologist,17,Popular Diagnostic Centre Ltd. | Shantinagar (Unit 1), Dhaka-1217,"Adrenal Disorders,Adrenal Gland Disorders,Growth Hormone Disorders,Hyperlipidemia,Hyperthyroidism,Hypopituitarism,Hypothyroidism,Lesions Goiter,Obesity,Osteoporosis Treatment,Parathyroid diseases,Pituitary Stalk Lesions,Thyroid Disorder Treatment,Thyroid Disorders in Pregnancy,Thyroid Swelling,Thyroid Storm"
Assoc. Prof. Dr. Md. Tariqul Islam,"MBBS,FCPS (Physical Medicine & Rehabilitation)",Physical Medicine,19,Popular Diagnostic Centre Ltd. | Shantinagar (Unit 1), Dhaka-1217,"Amyotrophic Lateral Sclerosis (ALS),Carpal Tunnel Syndrome,Chronic Fatigue Syndrome,Degenerative Disc Disease,Joints Problem,Ligaments Problem,Multiple Sclerosis (MS),Muscles Problem,Nerves Problem,Patellofemoral Pain Syndrome,Peripheral Nerve Injury,Plantar Fasciitis,Spinal Cord Problem,Traumatic Brain Injury (TBI) Treatment,Meniscus Tear"
Dr. Nur-A-Al-Amin,"MBBS (DMC),MS (Vascular Surgery)-BSMMU",Vascular Surgeon,15,Ibn Sina Diagnostic & Imaging Center | Dhanmondi, Dhaka-1209,"Aortic Aneurysms,Arterial Embolism,Atherosclerosis,Blood Clots,Carotid Artery Disease,Cerebrovascular Disease,Deep Vein Thrombosis (Dvt),Endoleak,May-thurner Syndrome,Peripheral Artery Disease,Takayasu’s Arteritis.,Thoracic Outlet Syndrome,Varicose Veins Radio,Vasculitis,Lymphedema"
Prof. Dr. Muhammod Noazesh Khan,"MBBS,FCPS (Sur),MS (Plastic Surgery)",Plastic Surgeon,27,Ibn Sina Diagnostic & Imaging Center | Dhanmondi, Dhaka-1209,"Acne Treatment,Birthmark Reduction,Body Contouring Surgery,Burn Scar Reconstruction,Cosmetic Surgery,Dermatosurgery,Hand Deformities,Lip reconstruction,Liposuction,Reconstructive Surgery,Rhinoplasty,Safe Ear Piercing for Infants and children,Vascular Malformation Treatment,Webbed Fingers / Toes Correction,PRP Hair Transplantation"
Dr. Mostafizur Rahman,"MBBS,FCPS (Medicine),MD (Gastroenterology),BCS (Health),MRCP (UK)",Gastroenterologist,17,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Bariatric (Gastric Bypass) Surgery,Epigastralgia – Acute in Peptic Ulcer,,Gas bloat,Gastric Balloon,Gastric Plication,Gastritis Treatment,Gastro Intenstinal Onco Surgery,Gastro-Intestinal Cancer Treatment,Gastroenteritis Treatment,Gastroenterology,Gastroesophageal Reflux Disease (GERD),Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastrointestinal Diseases"
Prof. Dr. Md. shaheen Chowdhury,"MBBS,FCPS (Medicine)",Medicine Specialist,26,Ibn Sina Diagnostic & Imaging Center | Dhanmondi, Dhaka-1209,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Mohammad Haroon Or-Rashid,"MBBS (DMC),BCS (Health),FCPS (Surgery),MS (Colorectal Surgery),MRCS Ed,FACS (America)",Colorectal & Laparoscopic Surgeon,15,Ibn Sina Diagnostic & Imaging Center | Dhanmondi, Dhaka-1209,"Abdominoperineal Resection (APR),Bariatric Surgery,Bowel Resection Surgery,Colorectal Surgery,Ectopic pregnancy removal,Hernia repair surgery,Hipato Biliary Surgery,Kidney Biopsies,Laparoscopic Hernial Repair,Liver resection,Prostrate Removal,Testicle Correction Surgery,Tubal ligation and reversal,Esophageal anti-reflux surgery"
Asst. Prof. Dr. Nikhil Chandra Roy,"MBBS (DMC),MD (Gastroenterology)",Gastroenterologist,17,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Bariatric (Gastric Bypass) Surgery,Gas bloat,Gastric Balloon,Gastric Plication,Gastritis Treatment,Gastro Intenstinal Onco Surgery,Gastro-Intestinal Cancer Treatment,Gastroenteritis Treatment,Gastroenterology,Gastroesophageal Reflux Disease (GERD),Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding"
Prof. Dr. Md. Belalul Islam,"MBBS,FCPS (Medicine),MD (Hepatology)",Hepatologist,21,Ibn Sina Diagnostic & Imaging Center | Dhanmondi, Dhaka-1209,"Bile flow obstruction,Gastroscopy,Hepatitis B Treatment,Hepatitis C Treatment,Intra-Uterine Insemination (IUI),Jaundice Treatment,Liver abscess,Liver Disease Treatment,Liver granulomas,Liver metastases,Liver vasculitis,Portal biliopathy,Primary biliary cholangitis (PBC),Primary sclerosing cholangitis (PSC),Wilson's Disease Treatment,Cirrhosis"
Dr. Shah Alam Miah,"MBBS,BCS (Health),MD (Gastroenterology),BSMMU",Gastroenterologist,18,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Bariatric (Gastric Bypass) Surgery,Epigastralgia – Acute in Peptic Ulcer,,Gas bloat,Gastric Balloon,Gastric Plication,Gastritis Treatment,Gastroesophageal Reflux Disease (GERD),Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastrointestinal Cancer Surgery,Gastrointestinal Diseases,Gastrointestinal Disorders,Gastroenterology"
Assoc. Prof. Dr. Farhana Tasneem,"MBBS,CCD (Birdem),MD (Paediatrics)",Pediatrician,19,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Abdominoperineal Resection (Pediatric),Advanced Pediatric Life Support (APLS),Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),Health Checkup (Pediatric),Health Checkup (Pediatric),Pediatric & Neonatal Emergencies,Pediatric Allergy,Pediatric Anesthesia,Pediatric Bronchoscopy,Pediatric Critical Care,Pediatric Diabetes,Pediatric Emergencies"
Dr. Md. Nasir Uddin,"MBBS (Dhaka),BCS (Health),FCPS (Paediatrics)",Pediatrician,16,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Abdominoperineal Resection (Pediatric),Acidity in Children,Advanced Pediatric Life Support (APLS),Arthritis in Children,Asthma In Children,Auto-immune Diseases in Children,Behaviour problem in children,Behavioural Disorders in Children,Blood disorders in children,Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),Health Checkup (Pediatric),Pediatric Allergy,Pediatric Anesthesia"
Dr. Sushmita Roy,"MBBS,DCH",Pediatrician,14,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Acidity in Children,Adopted Child Syndrome Treatment,Arthritis in Children,Asthma In Children,Auto-immune Diseases in Children,Behaviour problem in children,Behavioural Disorders in Children,Blood disorders in children,Child and Adolescent Problems,Child Birth Education,Child Nutrition,Child Pathologist,Child Trauma & Injuries"
Prof. Dr. M. A. Rahman,"MBBS,.DCN (Italy),DCH,MSc(London)",Pediatrician,25,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Abdominoperineal Resection (Pediatric),Acidity in Children,Adopted Child Syndrome Treatment,Advanced Pediatric Life Support (APLS),Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Health Checkup (Pediatric),Pediatric Bronchoscopy,Pediatric Critical Care,Pediatric Dentistry,Pediatric Dermatology"
Assoc. Prof. Dr. Salahuddin Mahmud,"MBBS (Dhaka),MD(Child),Fellow,Child Nutriton (Boston, USA)",Pediatrician,21,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Abdominoperineal Resection (Pediatric),Advanced Pediatric Life Support (APLS),Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Health Checkup (Pediatric),Pediatric & Neonatal Emergencies,Pediatric Allergy,Pediatric Bronchoscopy,Pediatric Critical Care"
Assoc. Prof. Dr. Md.Zakirul Islam Jewel,"MBBS (Gold Medalist),FCPS (Medicine),MD (Neurology)",Neurologist,18,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Bacterial Brain Abscess,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Arteriovenous Fistula Embolization,Brain Dural Arteriovenous Fistula Embolization,Brain Hemorrhage,Confusion,Memography,Memory Disorders,Memory Improvement,Memory Loss,Memory problem,Brain infection"
