Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Dr. Sharmin Afroz,"MBBS,BCS (Health),MRCP (UK),CCD (Bardem),MD (Chest)",Pulmonologist,15,Monowara Hospital Private Limited, Dhaka-1217,"Acute Respiratory Distress Syndrome (ARDS),Allergy Testing,Alpha-1 Antitrypsin Deficiency,Asthma,Bronchitis Treatment,Bronchoscopy,Chronic Obstructive Pulmonary Disease (COPD) Treatment,Eosinophilia Treatment,Pneumonia Treatment,Pneumothorax,Polysomnography,Pulmonary Aspergillosis,Sarcoidosis,Upper Respiratory Infection,Interstitial Lung Disease Treatment"
Dr. Sadia Binte Momen,"MBBS,BCS (Health),MD (Hematology)",Hematologist,17,Monowara Hospital Private Limited, Dhaka-1217,"Leukemia,Anemia,Blood Clots,Blood Transfusion,Bone marrow failure syndromes,Coagulation Disorders,Hemochromatosis (Excess Iron),Hemoglobinopathies (e.g., HbS, HbC),Hemolytic anemia,Hemophilia,Iron-deficiency anemia,Lymphoma,Plasma cell disorders,Sickle Cell Anemia,Thalassemia,Eosinophilic Disorders"
Dr. Md. Nahid Hossain,"MBBS (SSMC),BCS (Health),MD (Medical Oncology)",Oncologist,18,Monowara Hospital Private Limited, Dhaka-1217,"Adnexal Tumors,Adrenal Cancer,Bladder Cancer,Bone-marrow Transfusion,Colorectal Cancer,Gastrointestinal Stromal Tumors (GIST),Gynecologic Oncology,Hodgkin's Lymphoma,Leukemia,Melanoma Treatment,Multiple Myeloma,Neuroblastoma,Pediatric Oncology,Soft Tissue Sarcoma,Thymic Carcinoma,Salivary Gland Tumors"
Dr. Lillian Katherine Gomez,"MBBS,FCPS (Physical Medicine and Rehabilitation)",Physical Medicine,19,Monowara Hospital Private Limited, Dhaka-1217,"Amyotrophic Lateral Sclerosis (ALS),Carpal Tunnel Syndrome,Chronic Fatigue Syndrome,Degenerative Disc Disease,Joints Problem,Ligaments Problem,Multiple Sclerosis (MS),Muscles Problem,Nerves Problem,Patellofemoral Pain Syndrome,Peripheral Nerve Injury,Plantar Fasciitis,Spinal Cord Problem,Traumatic Brain Injury (TBI) Treatment,Meniscus Tear"
Dr.Munshi Akid Mostofa,"MBBS,BCS (Health),MS (Urology)",Urologist,19,Monowara Hospital Private Limited, Dhaka-1217,"Bladder Control Problems,Cystocele,Epididymitis,Erectile Dysfunction (ED),Hydronephrosis,Kidney Stones,Neurogenic Bladder,Peyronie's Disease,PROSTATE PROBLEMS,Pyelonephritis,Testicular Cancer,Ureteral Stricture,Urinary Tract Infections,Urologic Diseases,Orchitis"
Asst. Prof. Dr. Md Faruk Hussain Sheikh,"MBBS (Dhaka),BCS (Health),MS (Urology)",Urologist,22,Monowara Hospital Private Limited, Dhaka-1217,"Bladder Control Problems,Cystocele,Epididymitis,Erectile Dysfunction (ED),Hydronephrosis,Kidney Stones,Neurogenic Bladder,Peyronie's Disease,PROSTATE PROBLEMS,Pyelonephritis,Testicular Cancer,Ureteral Stricture,Urinary Tract Infections,Urologic Diseases,Orchitis"
Assoc. Prof. Dr. A.K.M. Rezaul Haque,"MBBS,BCS (Health),MD",Dermatologist,22,Monowara Hospital Private Limited, Dhaka-1217,"Acne Problems,Alopecia Areata,Atopic Dermatitis Treatment,Dermatitis Treatment,eczema,Herpes Simplex (Cold Sores),Herpes zoster (shingles),Impetigo,Psoriasis Treatment,Rosacea,Skin Allergies,treatment for ringworm,Vitiligo,WARTS,Cellulitis"
Asst. Prof. Dr. Mohammad Hanif,"MBBS,BCS (Health),FCPS (ENT)",Otolaryngologists (ENT),29,Monowara Hospital Private Limited, Dhaka-1217,"Adenoiditis,Allergies,Cholesteatoma,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Laryngeal Papillomatosis"
Prof. Syed Hasan Imam Al-Masum,"MBBS,MCPS,DLO",Otolaryngologists (ENT),32,Comfort Diagnostic Center (Pvt.) Ltd | Dhanmondi, Dhaka-1205,"Adenoiditis,Allergies,Cholesteatoma,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Laryngeal Papillomatosis"
Assoc. Prof. Dr. Amiruzzaman Khan,"MBBS,DTM & H (London),D-Card (Dhaka)",Interventional Cardiologist,17,Monowara Hospital Private Limited, Dhaka-1217,"Abnormal Heartbeat,Anticoagulation Therapy,Antiplatelet Therapy,Cardiac Medicine,Cardiac Rehabilitation,Cardiogenic Shock,Cardiomyopathy,Coronary Artery Disease (CAD),Healthy Heart Diet,Heart Abnormalities,Heart Attack,Heart Infection (Endocarditis),High Blood Pressure,High Cholesterol,General Cardiac Check-up"
Dr. Chinmoy Saha,"MBBS,BCS (Health),MD (Gastroenterology),CCD (Bardem)",Gastroenterologist,20,Monowara Hospital Private Limited, Dhaka-1217,"Acidity Treatment,Celiac Disease,Constipation,Diarrhea,Diverticulitis,Gastritis Treatment,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastroscopy,Inflammatory bowel disease (IBD),Irritable bowel syndrome (IBS),Lactose Intolerance,Malabsorption Syndromes,Peptic Ulcers,Gastrointestinal Motility Disorders"
Assoc. Prof. Dr. Munni Momotaz,"MBBS,FCPS (General Surgery) MS (Plastic Surgery)",Plastic Surgeon,17,Monowara Hospital Private Limited, Dhaka-1217,"Acne Treatment,Birthmark Reduction,Body Contouring Surgery,Burn Scar Reconstruction,Cosmetic Surgery,Dermatosurgery,Hand Deformities,Lip reconstruction,Liposuction,PRP Hair Transplantation,Reconstructive Surgery,Rhinoplasty,Safe Ear Piercing for Infants and children,Vascular Malformation Treatment,Webbed Fingers / Toes Correction,Male Breast Reduction"
Assoc. Prof. Dr. Sadia Armin Khan,"MBBS (DMC),FCPS (Surgery)",Colorectal & Laparoscopic Surgeon,19,Monowara Hospital Private Limited, Dhaka-1217,"Abdominoperineal resection,Bariatric Surgery,Bowel Resection Surgery,Colorectal Surgery,Ectopic pregnancy removal,Hernia repair surgery,Hipato Biliary Surgery,Kidney Biopsies,Laparoscopic Hernial Repair,Liver resection,Prostrate Removal,Testicle Correction Surgery,Tubal ligation and reversal,Esophageal anti-reflux surgery"
Prof. Dr. Mustafizur Rahman,"MBBS,FCPS,MRCS,FMAS (Delhi),FACS(USA),FRCS (Edin)",General Surgeon,21,Monowara Hospital Private Limited, Dhaka-1217,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Pancreas Removal,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Whipple Procedure,Spleen Removal"
Prof. Syed Mahbubul Alam,"MBBS (Dhaka),FCPS (Surgery),FICS",General Surgeon,33,Monowara Hospital Private Limited, Dhaka-1217,"Appendix Removal,Colon Resection,Colonoscopy,Cyst & Lipoma Removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Pancreas Removal,Perianal Abscess Drainage,Robotic Surgery,Skin Lesion Excision & Biopsy,Spleen Removal,Whipple Procedure,Limb Amputation"
Dr. Md. Aminul Islam,"MBBS,BCS (Health),MD (Neurology)",Neurologist,28,Monowara Hospital Private Limited, Dhaka-1217,"Autism,Brain Mapping,Cerebrovascular Disease,Confusion,Dementia Treatment,Epilepsy,Headache Disorders,Laminectomy,Meningitis,Numbness or tingling,Parkinson's disease,Seizure disorders,Vertigo/Dizziness,Cerebral Stroke"
Dr. Md. Maidul Islam,"MBBS (Dhaka),BCS (Health) FCPS (Medicine)",Internal Medicine Specialist,17,Monowara Hospital Private Limited, Dhaka-1217,"Abnormal liver biochemical and function tests,Abnormal Uterine Bleeding,Acquired Von Willebrand Syndrome,Acute Bacterial Meningitis,Acute Bronchitis,Anxiety Disorders Treatment,Bacterial Brain Abscess,Bleeding Peptic Ulcers,Colonic Ischemia,Lactic Acidosis,Lyme Disease,Parkinson's disease,Thrombotic Thrombocytopenic Purpura (TTP),Cardiogenic Shock"
Dr. Ishrat Jabeen,"MBBS,BCS (Health),MD (Internal Medicine)",Internal Medicine Specialist,22,Royal Aid Hospital Ltd., Dhaka-1219,"Abnormal liver biochemical and function tests,Abnormal Uterine Bleeding,Acquired Von Willebrand Syndrome,Acute Bacterial Meningitis,Acute Bronchitis,Anxiety Disorders Treatment,Bacterial Brain Abscess,Bleeding Peptic Ulcers,Cardiogenic Shock,Colonic Ischemia,Lactic Acidosis,Lyme Disease,Parkinson's disease,Thrombotic Thrombocytopenic Purpura (TTP),Cellulitis & Skin Abscesses"
Prof. Dr. Md. Abdul Matin,"MBBS,PhD (Japan),PDF (Japan),Gold Medal (BD)",Pediatric Surgeon,28,Monowara Hospital Private Limited, Dhaka-1217,"Achalasia,Adnexal Tumors,Adrenal Cancer,Anorectal Malformations,Appendicitis,Benign Adrenal Tumors,Bowel obstruction,Colon polyps,Congenital diaphragmatic hernia,Esophageal atresia,Hirschsprung's disease,Pediatric Gastrointestinal Bleeding,Pediatric Oncological Surgery,Pyloric stenosis,Vascular Anomalies in Children"
Dr. Md. Arif Hossain,"MBBS,MD (Neonatology)",Pediatrician & Neonatologist,18,Monowara Hospital Private Limited, Dhaka-1217,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Assoc. Prof. Dr. A. W. Shamsur Rob,"MBBS (DMC),DCH (KSA)",Pediatrician & Neonatologist,33,Monowara Hospital Private Limited, Dhaka-1217,"Allergy Testing,Asthma,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Auto-immune Diseases in Children"
Assoc. Prof. Dr. Shakhawat Alam,"MBBS,FCPS,ECHO-CHD (ESC-EACVI/APEC)",Pediatric Cardiologist,25,Monowara Hospital Private Limited, Dhaka-1217,"Aortic Coarctation,Aortic Valve Stenosis,Arrhythmias,Cardiac Catheterization,Cardiomyopathy,Cardioversion,Congenital Heart Disease,Endocarditis,Heart Conditions,Hypoplastic Left Heart Syndrome (HLHS),Kawasaki Disease,Paediatric Critical Care,Pulmonary Artery Stenosis,Resynchronization,Heart Murmurs"
Prof. Dr. Mohammed L E Fatmy,MBBS. FCPS (Paediatrics),Pediatrician,19,Monowara Hospital Private Limited, Dhaka-1217,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Rajshree Debnath,"MBBS,FCPS (Obs & Gyne) FCPS (Feto-Maternal Medicine),BCS(Health)",Gynecologist & Obstetrician,25,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Sanjida Mahmud,"MBBS,FCPS (Obs & Gyne) FCPS (Feto-Maternal Medicine)",Gynecologist & Obstetrician,15,Monowara Hospital Private Limited, Dhaka-1217,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Dr. Tajmira Sultana,"MBBS,FCPS (Obs & Gyne) FCPS (Feto-Maternal Medicine)",Gynecologist & Obstetrician,19,Monowara Hospital Private Limited, Dhaka-1217,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Mst. Arifa Sharmin,"MBBS,FCPS (Obs & Gyne) FCPS (Feto-Maternal Medicine)",Gynecologist & Obstetrician,20,Monowara Hospital Private Limited, Dhaka-1217,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Khaleda Akter Bhuiyan,"MBBS,BCS (Health) FCPS (Obs & Gynae)",Gynecologist & Obstetrician,18,Monowara Hospital Private Limited, Dhaka-1217,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Shamsun Nahar Moni,"MBBS (Dhaka),BCS (Health),FCPS (Obs and Gynae) FCPS (Reproductive Endocrinology & Infertility)",Gynecologist & Obstetrician,17,Monowara Hospital Private Limited, Dhaka-1217,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Asst. Prof. Dr. Noor-E-Ferdous Nimmi,"MBBS (DMC),FCPS (Gynaecological Oncology) MS (OBS & Gynae)",Gynecologic Oncologist,17,Monowara Hospital Private Limited, Dhaka-1217,"Breast Cancer Treatment,Cancer Screening (Preventive),Cervical dysplasia (pre-cancerous changes),Fallopian Tube Cancer,Gestational trophoblastic disease (molar pregnancy),Lumpectomy,Mastectomy,Mixed epithelial tumors,Ovarian borderline tumors,Ovarian cancer,Pap collection,Uterine cancer,Vaginal Cancer,Vulvar cancer"
Asst. Prof. Mahfuza Asma,"MBBS (Dhaka),BCS (Health) FCPS (Gyne & Obs) FCPS (Phyto-Maternal Medicine)",Gynecologist & Obstetrician,17,Monowara Hospital Private Limited, Dhaka-1217,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Assoc. Prof. Dr. Tania Noor,"MBBS,FCPS (Gynecology & Obstetrics)",Gynecologist & Obstetrician,19,Monowara Hospital Private Limited, Dhaka-1217,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Pregnancy Care & Check-up"
Dr. Abu Hena Mostofa Kamal,"MBBS,BCS (Health),FCPS (Surgery)",Laparoscopic Surgeon,22,Aurora Specialized Hospital Ltd., Dhaka-1000,"Abdominoperineal resection,Bariatric Surgery,Bowel Resection Surgery,Colorectal Surgery,Ectopic pregnancy removal,Hernia repair surgery,Hipato Biliary Surgery,Kidney Biopsies,Laparoscopic Hernial Repair,Liver resection,Prostrate Removal,Testicle Correction Surgery,Tubal ligation and reversal,Esophageal anti-reflux surgery"
Dr. Mizu Ahmed,"MBBS,DDV,MD (BSMMU)",Dermatologist,17,Aurora Specialized Hospital Ltd., Dhaka-1000,"Acne Problems,Alopecia Areata,Atopic Dermatitis Treatment,Dermatitis Treatment,eczema,Herpes Simplex (Cold Sores),Herpes zoster (shingles),Impetigo,Psoriasis Treatment,Rosacea,Skin Allergies,treatment for ringworm,Vitiligo,WARTS,Cellulitis"
Dr. Tamanna Yasmin Shena,"MBBS,MRCP (UK),MD (Critical Care Medicine)",Medicine Specialist,17,Aurora Specialized Hospital Ltd., Dhaka-1000,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Sirajum Monira,"MBBS,FCPS (Child)",Pediatrician,20,Aurora Specialized Hospital Ltd., Dhaka-1000,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Kaniz Fatema,"MBBS,BCS (Health),MD (Pediatric Gastroenterology),MCPS (Paediatrics)",Pediatric Gastroenterologist,16,Aurora Specialized Hospital Ltd., Dhaka-1000,"Allergic Enteropathy,Celiac Disease,Constipation,Eosinophilic Esophagitis (EoE),Food Allergies & Intolerances,Gastroesophageal Reflux Disease (GERD),Gastroscopy,Hirschsprung’s Disease,Intestinal Pseudo-Obstruction,Jaundice Treatment,Necrotizing Enterocolitis (NEC),Pancreatic Insufficiency,Pancreatitis,Treatment of vomiting,Volvulus"
Asst. Prof. Dr. Md. Tajul Islam Roby,"MBBS,MS (Ortho),FACS (USA)",Orthopedic Surgeon,20,Aurora Specialized Hospital Ltd., Dhaka-1000,"Arthritis,Arthroscopy,Fracture Fixation,Joint Resurfacing,Meniscus Tear,Osteoporosis & Metabolic Bone Disease,Rotator Cuff Repair,Shoulder Bursitis,Shoulder Fractures,Spinal Decompression,Spinal Disc Replacement,Spinal Fusion,Tendon Repair,Total Joint Replacement,Ligament Reconstruction"
Dr. Md. Shahadat Hossain,"MBBS (Dhaka),DA (BSMMU)",Anesthesiologist,30,Aurora Specialized Hospital Ltd., Dhaka-1000,"Arthritis and Pain Management,Asthma,Cardiac Anesthesia,Epilepsy,General Anesthesia,Hypertension (High Blood Pressure),Neuro Anesthesia,OB-GYN Anesthesia,Obstructive Sleep Apnea (OSA),Pediatric Anesthesia,Regional Anesthesia,Spinal Anesthesia,STROKE,Trauma Anesthesia,Geriatric Anesthesia"
Prof. Dr. Ahmed Mortuza Chowdhury,"MBBS,FCPS",Pediatrician,28,Aurora Specialized Hospital Ltd., Dhaka-1000,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Prof. Dr. Md. Abdus Salam,"MBBS,MS (Neuro-Surgery)",Neurosurgeon,25,Aurora Specialized Hospital Ltd., Dhaka-1000,"Abdominal aortic aneurysms,Anterior Cervical Discectomy and Fusion (ACDF),Blood Clots,Brain Tumors,Chiari Decompression,Cranioplasty,Deep Brain Stimulation (DBS),Endovascular Coiling,Intracranial Pressure Monitoring,Peripheral Nerve Surgery,Pituitary Tumors,Spinal Fusion,Spine Problems,Vascular Problems,Shunt Placement"
Dr. Md. Mamun Newaz,"MBBS,BCS (Health),MD (Chestology) MACP (USA)",Pulmonologist,15,Aurora Specialized Hospital Ltd., Dhaka-1000,"Acute Respiratory Distress Syndrome (ARDS),Allergy Testing,Alpha-1 Antitrypsin Deficiency,Asthma,Bronchitis Treatment,Bronchoscopy,Chronic Obstructive Pulmonary Disease (COPD) Treatment,Eosinophilia Treatment,Pneumonia Treatment,Pneumothorax,Polysomnography,Pulmonary Aspergillosis,Sarcoidosis,Upper Respiratory Infection,Interstitial Lung Disease Treatment"
Dr. Md. Nahiduzzamane Shazzad,"MBBS,FCPS (Medicine),MD (Rheumatology),MACP (USA)","Medicine Specialist
Rheumatologist",30,Aurora Specialized Hospital Ltd., Dhaka-1000,"Alzheimer's Disease,Anti Phospholipid Syndrome,Arthritis Management,Arthritis Problem,General Medicine,Gout Treatment,Heart Diseases,Infectious Diseases,Myositis,Parkinson's disease,Psoriasis Treatment,Sarcoidosis,Scleroderma Treatment,Sjogren syndrome,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Juvenile Idiopathic Arthritis"
Dr. Md. Bayezid Bostami,"MBBS (RMC),BSC (Health),MS (Plastic Surgery)",Plastic Surgeon,17,Aurora Specialized Hospital Ltd., Dhaka-1000,"Acne Treatment,Birthmark Reduction,Body Contouring Surgery,Burn Scar Reconstruction,Cosmetic Surgery,Dermatosurgery,Hand Deformities,Lip reconstruction,Liposuction,Reconstructive Surgery,Rhinoplasty,Safe Ear Piercing for Infants and children,Vascular Malformation Treatment,Webbed Fingers / Toes Correction,PRP Hair Transplantation"
Assoc. Prof. Dr. Shamsul Alam Sabuj,"MBBS,MD (Neurosurgery)",Neurosurgeon,15,Aurora Specialized Hospital Ltd., Dhaka-1000,"Abdominal aortic aneurysms,Anterior Cervical Discectomy and Fusion (ACDF),Blood Clots,Brain Tumors,Chiari Decompression,Cranioplasty,Deep Brain Stimulation (DBS),Endovascular Coiling,Intracranial Pressure Monitoring,Peripheral Nerve Surgery,Pituitary Tumors,Spinal Fusion,Spine Problems,Vascular Problems,Shunt Placement"
Dr. Nubab Adnan,"BDS,FCPS",Dentist,19,Aurora Specialized Hospital Ltd., Dhaka-1000,"Dental Caries,Dental implants,Dental Implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Dr. Md. Abdul Aziz Sohel,"BDS (Dhaka Dental College),MS( Orthodontics) BSSMU",Dentist,16,Aurora Specialized Hospital Ltd., Dhaka-1000,"Dental Caries,Dental implants,Dental Implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Dr. Feroza Begum,"BDS,FRSH,MPH",Dentist,22,Aurora Specialized Hospital Ltd., Dhaka-1000,"Dental Caries,Dental implants,Dental Implants,Dry Mouth,Impacted Teeth,Impacted Teeth,Improve Jaw Function,Mouth Tumors,Periodontal Disease,Salivary Gland Disorders,Sensitive Teeth,Temporomandibular Joint (TMJ),Tooth Decay,Treat Oral Diseases,Orthodontics"
Dr. Md. Shawkat Osman,"MBBS (DMC),FCGP (Medicine),PGT (Skin & Sex),CCD (BIRDEM)",Diabetologist,32,Aurora Specialized Hospital Ltd., Dhaka-1000,"Alcoholic Fatty Liver Disease,Depression and Anxiety in Diabetes,Diabetes Management,Diabetes Type 2,Gestational diabetes,High Cholesterol (Dyslipidemia),Metabolic disease,Non-Alcoholic Fatty Liver Disease (NAFLD),Obesity,Pituitary Diseases,Polycystic Ovary Syndrome (PCOS),Prediabetes,Thyroid Disorders in Diabetes,Type 1 Diabetes Treatment,Pancreatitis"
Dr. Tawhida Nazneen,"MBBS (Dhaka),BCS (Health),FCPS (Gynae & Obs)",Gynecologist & Obstetrician,17,Aurora Specialized Hospital Ltd., Dhaka-1000,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Tahmina Shirin Mini,"MBBS,DGO,MCPS",Gynecologist & Obstetrician,15,Aurora Specialized Hospital Ltd., Dhaka-1000,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Nur Jahan Begum,"MBBS,BCS (Health),DGO,MCPS",Gynecologist & Obstetrician,27,Aurora Specialized Hospital Ltd., Dhaka-1000,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Mst. Nazmun Nahar Mina,"MBBS,FCPS (OBGYN)",Gynecologist & Obstetrician,30,Aurora Specialized Hospital Ltd., Dhaka-1000,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Recurrent Miscarriages,Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Menorrhagia (Menstrual Disorder)"
Assoc. Prof. Dr. Farjana Begum,"MBBS (Dhaka),FCPS (OBGYN)","Gynecologists
Infertility Specialist",19,Aurora Specialized Hospital Ltd., Dhaka-1000,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
