Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Dr. Easnem Khanum,"MBBS,DA (Aneas)",Anesthesiologist,24,Enam Medical College & Hospital, Dhaka-1340,"Anesthesia,Cardiac Anesthesia,General Anesthesia,Geriatric Anesthesia,Inhalational Anesthesia,OB-GYN Anesthesia,Regional Anesthesia,Sedation Anesthesia,Spinal Anesthesia,Trauma Anesthesia,Epidural And Spinal Anesthesia"
Dr. Shams Ibn-E-Maksud,"MBBS,DCH and FCPS",Pediatrician,20,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Arthritis in Children,Asthma In Children,Auto-immune Diseases in Children,Childhood Acute Lymphoblastic Leukemia,Chronic Infectious Diseases,Children's Health,General Medicine,General Pediatrics,Pediatric Rheumatology,Vaccination/ Immunization,Children's infectious diseases"
Dr. Shamanta Faria,"MBBS (DU),M.Phil (BIRDEM)",Radiologist,15,Enam Medical College & Hospital, Dhaka-1340,"Acute Care Imaging,Cross Sectional Interventional Radiology,Diagnostic Neuroradiology,General Radiology,Interventional Neuroradiology,Interventional Radiology,Simple radiology,Teleradiology,Magnetic Resonance Imaging (MRI),3-D,4-D Ultrasound,Ultrasound Scan"
Dr. Abu Naser Md. Faiaz,"MBBS,MD (Critical Care Medicine)",Critical Care Medicine Specialist,15,BIRDEM General Hospital, Dhaka-1000,"Critical Care,Critical Care Medicine,ICU - Intensive Care Unit,Medical Emergencies,Neonatal Intensive Care (NICU),Neurological Emergencies,Pediatric Intensive Care Unit (PICU),Vaccination/ Immunization"
Dr. Ashok Kumar Sarker,"MBBS,FCPS,FACS (USA)",General Surgeon,15,Labaid Cancer Hospital And Super Speciality Centre, Dhaka-1205,"Abdominal surgery,Adenoid / Tonsil Surgery,Anal Fissure Surgery,Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Valve Surgery,Bariatric (Gastric Bypass) Surgery,Transoral Laser Surgery,Upper GI Surgery,Uterus Removal Surgery,Vascular Surgery,Vitiligo Surgery,Vocal Cord Surgery"
Dr. Md. Ashraful Alam,"MBBS,MD (Nephrology)",Nephrologist,22,Centre for Kidney Diseases & Urology Hospital, Dhaka-1207,"Acute Kidney Disease ( AKI ) Treatment,Acute Renal Failure,Chronic Kidney Disease (CKD),Diabetic Kidney Disorder,Kidney Biopsies,Kidney Failure Treatment,Kidney Infections,kidney Tumor,Renal angioplasty,Renal Biopsy,Renal Insufficiency,Kidney Stone Treatment"
Asst. Prof. Dr. Muhtamim Chowdhury,"MBBS,MS (Neurosurgery),MRCS (England),MRCSED (Edinburg)",Neurosurgeon,20,Comfort Diagnostic Center (Pvt.) Ltd | Dhanmondi, Dhaka-1205,"Brain Aneursym Surgery,Brain Hemorrhage,Brain infection,Brain Surgery,Brain Tumor Surgery,Cerebral Angioplasty,Cerebral Palsy (CP),Cerebral Stroke,Minimally Invasive Brain and Spine surgeries,STROKE,Traumatic Brain Injury (TBI) Treatment,Brain Suite"
Dr. Emily Akter,"MBBS,MD (BSMMU)",Dermatologist,15,Farazy Hospital | Banasree, Dhaka-1219,"Bacterial Skin Infection Treatment,Chronic Skin Allergy,Dull Skin Treatment,Glutathione - Skin Whitening,Hair Loss Treatment,Hair Regrowth,Pigmented Skin,Skin Allergies,Skin Peeling,Skin Treatment,Hair Weaving & Bonding,Venereal Disease"
Dr. Sumyia Akhter,"MBBS,FCPS (Gynae),MPH",Gynecologist & Obstetrician,20,Upasham Health Point Pvt. Ltd., Dhaka-1212,"Gynae Check Up,Gynae Problems,Gynec Advices,Hormone Dirtubances,Normal Vaginal Delivery (NVD),Obstetric Medicine,Obstetrics / Antenatal Care,Obstetrics & Gynecology,Obstetrics Problems,Uro Gynecology,Vaginal Infection Treatment"
Dr. Md. Mazharul Huq Tanim,"MBBS,DEM (BIRDEM),MACP (USA)",Endocrinologist,15,Islami Bank Central Hospital | Kakrail, Dhaka-1000,"Bacterial Endocarditis,Complete Endocrine Work-up,Diabetes Management,Diabetes Mellitus,Hormone Dirtubances,Infertility Evaluation / Treatment,Neuroendocrine Tumors (NETs),Reproductive Endocrinology,Thyroid Specialist,Diabetic Ulcer Treatment"
Asst. Prof. Dr. Mashukur Rahman Chisty,"MBBS (DU),MS (Thoracic Surgery-NIDCH)",Thoracic Surgeon,15,Enam Medical College & Hospital, Dhaka-1340,"Aortic Dissection,Cardiac Pacing,Cardio Thoracic Surgery,Empyema,Esophageal Cancer,Foreign Body Aspiration,Hiatal Hernia,Invasive Cardiac,Mold Infections,Pacemaker Implantation,Peripheral Angiography,Peripheral Angioplasty,Permanent Pacemaker,Thoracic/Lung Tumor"
Dr. Dewan Md. Elias,"MBBS,BCS (Health),MD (Neurology)",Neurologist,17,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Autism,Confusion,Dementia Treatment,Epilepsy,Meningitis,Movement condition or imbalance,Parkinson's disease,Cerebral Stroke,Brain Mapping,Cerebral Stroke,Headache Disorders,Seizure disorders"
Dr. Niloy Ranjan Roy,"MBBS,BCS (Health),MD (Neurology)",Neurologist,15,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Brain Mapping,Headache Disorders,Seizure disorders,Laminectomy,Cerebrovascular Disease,Vertigo/Dizziness,Numbness or tingling,Movement condition or imbalance,Confusion,Epilepsy"
Dr. Aynal Haque Shakil,"MBBS,BCS (Health),MD (Neurology)",Neurologist,16,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Parkinson's disease,Dementia Treatment,Meningitis,Cerebral Stroke,Headache Disorders,Brain Mapping,Seizure disorders"
Dr. Md. Rafiqul Islam,"MBBS,MS (Neurosurgery)",Neurosurgeon,17,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Bone, spine and pain management interventions,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Mapping,Complex Spine Disorder,Endovascular Coiling,Cranioplasty,Deep Brain Stimulation (DBS),Spinal Fusion"
Dr. Dibakar Sarkar,"MBBS,BCS (Health),MS (Orthopedic),AO Advanced (Indonesia),AO Fellow (Bangkok)",Orthopedic Surgeon,17,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic surgeon in pitampura,Orthopedic Surgery"
Dr. Md Haider Ali Shimul,"MBBS,MS (Ortho)",Orthopedic Surgeon,16,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Leg Pains,Ligament and Tendon Repair,Lingual Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Abdominal aortic aneurysms"
Dr. M. A. Malek Murad,"MBBS (DMC),MS (ORTHO)",Orthopedic Surgeon,20,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic surgeon in pitampura"
Dr. H. A. Rashid,"MBBS,BCS (Health),MS (ORTHO),FCPS (ORTHO)",Orthopedic Surgeon,18,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic surgeon in pitampura,Orthopedic Surgery,Leg length inequality"
Dr. Harun Or Rashid Khan,"MBBS,D-ORTHO (DU),MS (ORTHO).",Orthopedic Surgeon,17,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Lingual Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Orthopedic physical therapy,Orthopedic Physiotherapy,Orthopedic Surgery,Leg length inequality"
Dr. Md. Shahidul Islam,"MBBS,MS (Ortho)",Orthopedic Surgeon,19,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Leg length inequality,Lingual Orthodontics,Orthographic Surgery,Orthopaedic Diseases,Orthopedic in Pitampura,Leg Pains"
Dr. Md. Khaled Monsur,"MBBS,D-ORTHO (DU)",Orthopedic Surgeon,19,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Dentofacial Orthopedics,Functional Orthopedics,General Orthopedic Clinic,Jaw Orthopedics,Leg length inequality,Orthographic Surgery,Orthopedic in Pitampura,orthosis,Wounds on legs,Orthotic Splints"
Dr. Md. Imamur Rashid,"MBBS,FCPS (Physical Medicine)",Physical Medicine,18,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Abdominal pain,Chronic Fatigue Syndrome,Complex Spine Disorder,Fever,high fever,Joint Conservation,Multiple Sclerosis (MS),Peripheral Nerve Injury,Traumatic Brain Injury (TBI) Treatment,Degenerative Disc Disease"
Dr. Sajeda Islam,"MBBS,BCS (Health),MD (PMR-BSMMU)",Physical Medicine,18,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Bleeding Internally,Dengue Fever,Joints Problem,Ligaments Problem,Melanoma Treatment,Melasma Treatment,Nerves Problem,Patellofemoral Pain Syndrome,Spinal Cord Problem,Carpal Tunnel Syndrome"
Dr. Md. Kamruzzaman,"MBBS,FCPS (Surgery),FCPS (Plastic Surgery),MRCS (EDIN),MRCS (UK)",Plastic Surgeon,20,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Acne / Pimples Treatment,Cosmetic Surgery,Dermatosurgery,Liposuction,Reconstructive Surgery,Rhinoplasty,Burn Scar Reconstruction,Birthmark Reduction,Body Contouring Surgery,Lip reconstruction"
Dr. Surajit Kumar Talukder,"MBBS,FCPS (Psychiatry)",Psychiatrist,17,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abnormal, Unusual, Strange Behavior,Anger Control,Anger Management,Child Psychiatry,Drug Abuse,Family Counseling,Insomnia,Mental health,Pre Marital Problems,Sleep Apnea and Snoring Clinic,Strange Behavior,Sexual Diseases"
Dr. A. F. M. Mahbub Alam,"MBBS,BCS (Health),MD (Rheumatology)",Rheumatologist,17,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Arthritis Management,Gout Treatment,Psoriasis Treatment,Rheumatoid Arthritis Treatment,Sarcoidosis,Scleroderma Treatment,Myositis,Anti Phospholipid Syndrome,Sjogren syndrome,Juvenile Idiopathic Arthritis"
Prof. Dr. Zulfiqur Hossain Khan,"MBBS,DDV,FCPS (SKIN & VD)",Dermatologist,24,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Dermatitis Treatment,Skin Allergies,Psoriasis Treatment,Dimple Creation,Hair Loss Treatment,Hair Replacement,Impetigo,Mole Removal,Nail Diseases Treatment,Nose Fillers,Pimples Treatment,Acne Scars"
Dr. Sabbir Muhammad Shawkat,"MBBS (DMC),DDV (BSMMU),FCPS (SKIN & VD)",Dermatologist,18,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Acne Scar Treatment,Atopic Dermatitis Treatment,eczema,Vitiligo,Alopecia Areata,Rosacea,WARTS,Hair Care,Herpes zoster (shingles),Nail Surgery,Nose Fillers"
Dr. Md. Shafiqul Islam,"MBBS,BCS (Health),DDV (DU),MD (Dermatology)",Dermatologist,19,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Allergy Skin Prick Test,Bacterial Skin Infection Treatment,Dimple Creation,Disorder of Sexual Differentiation,Dull Skin,Dull Skin Treatment,Nail Surgery,Nose Fillers,Pimples Treatment,Smile Design,Hair Disease"
Dr. Mohammad Muazzam Hossan,"MBBS,MS (Urology)",Urologist,15,BRB Hospitals Limited, Dhaka-1205,"Endourology,Laparoscopic Urology,Male hypogonadism,Male Sexual Dysfunction Treatment,Minimal Invasive Urology,Ureteric Tumors,Urology Consultation,Varicoceles & Male Infertility,Urological Malignancies"
Dr. Mohammad Saruar Alam Bijoy,"MBBS,MS (Urology),FACS",Urologist,15,BRB Hospitals Limited, Dhaka-1205,"Androgenetic Alopecia treatment,Andrology,Erectile Dysfunction,Hormone Dirtubances,Infertility Evaluation / Treatment,Laparoscopic Urology,Male Sexual Disorders,Minimal Invasive Urology,Urologic Diseases,Urologic Oncology,Urological Malignancies,Urology Consultation,Varicoceles & Male Infertility,Male hypogonadism"
Prof. Dr. Md. Amanur Rasul,"MBBS,MS (Urology)",Urologist,25,Anwer Khan Modern Medical College Hospital, Dhaka-1205,"Andrology,Erectile Dysfunction,Male Infertility Program,Male Infertility Treatment,Male Sexual Dysfunction Treatment,Male Sexual Problems,Sexual Dysfunction,Urology Consultation,Varicoceles & Male Infertility,Laparoscopic Urology"
Dr. Shafiqur Rahman (Selim),"MBBS,FCPS (Surgery),FCPS (Urology)","Urologist
Surgeon",15,BRB Hospitals Limited, Dhaka-1205,"Infertility Evaluation / Treatment,Laparoscopic Urology,Male Infertility Treatment,Minimal Invasive Urology,Reconstructive Urology,Urologic Diseases,Urologic Oncology,Urological Malignancies,Urology Consultation,Varicoceles & Male Infertility,Erectile Dysfunction"
Dr. Romina Sharmin Shanta,"MBBS,MD (Radiology & Imaging, DU)",Radiologist,15,BRB Hospitals Limited, Dhaka-1205,"3-D,4-D Ultrasound,Abdominal Ultrasound,Diagnostic Cardiovascular Imaging,Digital Ultrasound,Gallbladder Cancer,Interventional Diagnostic,Pelvic Ultrasound,Pregnancy Ultrasound,Vascular Imaging,Whole Abdomen Ultrasound,Pancreatic Cancer"
Dr. Shahjahan Chowdhury (Abdullah),"MBBS,BCS,FCPS,MD",Pediatric Neurologist,15,BRB Hospitals Limited, Dhaka-1205,"Abnormal Behaviour,Antisocial Behavior,Brain Aneursym Surgery,Brain Hemorrhage,Brain infection,Brain Tumor Surgery,Epilepsy In Children,Parkinson's disease,Pediatric Neurology,Pediatric Neurosurgery,Developmental Delays"
Dr. Mohammad Azizur Rahman,"MBBS,MS (Pediatric Surgery)",Pediatric Surgeon,20,BRB Hospitals Limited, Dhaka-1205,"Abdominoperineal Resection (Pediatric),Asthma In Children,Exchange Transfusion (Pediatric),General Pediatrics,Neonatal Transfusions,Pediatric Anesthesia,Pediatric Imaging,Pediatric Surgery,Vaccination/ Immunization,Child Vaccination"
Dr. Mohammad Sana Ullah Sarker,"MBBS (SSMC),MD (Chest Diseases, NIDCH)",Pulmonologist,15,BRB Hospitals Limited, Dhaka-1205,"Bronchial artery embolization,Bronchial Asthma Treatment,Bronchitis Treatment,Bronchoscopy,Chest Disease,Chest Disease Treatment,Chest Pain,Chest Pain Treatment,Chronic Bronchitis,Allergic Bronchopulmonary Aspergillosis,Interstitial Lung Disease Treatment,Lung Abscess,Lung Function Tests/Spirometry"
Dr. Ahsan Uddin Ahmed,"MBBS,BCS (Health),MCPS (Psychiatry),FCPS (Psychiatry)",Psychiatrist,22,BRB Hospitals Limited, Dhaka-1205,"Anxiety Disorder Counselling,Anxiety Disorders Treatment,Anxiety Neurosis,Counselling & Psychotherapy for Anxiety and depression,Depression and Anxiety,Depression and Suicidal Treatment,Depression Counselling,Generalized Anxiety Disorder (GAD),Major Depressive Disorder,Obsessive Compulsive Disorder (OCD) Counselling,Psychoanalysis to Suicide,Social Anxiety Disorder,Suicidal Behavior,Obsessive Compulsive Disorder (OCD) Treatment"
Dr. Kazi Saiful Islam Shakil,"MBBS,MS (Thoracic Surgery),Fellow in Minimal Invasive Thoracic Surgery (Singapore),Trained in Thoracoscopic Surgery (India, China, S. Korea)",Thoracic Surgeon,20,BRB Hospitals Limited, Dhaka-1205,"Cardio Thoracic Surgery,Decompression Microvascular,Minimal Invasive Surgery,Minimally-Invasive Lumbar Micro Decompression,Thoracic Imaging,THORACOSCOPIC ESOPHAGEAL SURGERY,Thoracoscopy,Cardiovascular & Pulmonary Physiotherapy"
Prof. Dr. Akhil Ranzan Biswas,"MBBS,FCPS (Hematology)",Hematologist,15,BRB Hospitals Limited, Dhaka-1205,"Ambulatory Blood Pressure Monitoring,Anemia,Blood Calcium,Blood Clots,Blood Disorder Treatment,Blood in motion,Blood in Urine,Leukemia,Red Blood cell Disorders,Sickle Cell Anemia,Blood in Urine (Hematuria) Treatment"
Dr. Ananta Kumar Sen,"MBBS,D.Ortho,MS (Ortho. Surgery)",Orthopedic Surgeon,20,BRB Hospitals Limited, Dhaka-1205,"Bone and Calcium Metabolism,Bone Densitometry,Bone Fracture,Bone Injury,Bone Marrow Transplant,Complex Fracture Treatment,Joint and Muscle Problems,Joint Mobilization,Joint Pain Treatment,Joint Replacement Surgery,Joint Pain Treatment Endoscopic Disc Surgery"
Dr. A N M Harunur Rashid Uzzol,"MBBS,MS (ORTHO)",Orthopedic Surgeon,22,BRB Hospitals Limited, Dhaka-1205,"Bone and Calcium Metabolism,Bone Densitometry,Bone Focal Lesions,Bone Fracture,Bone Infection,Bone Injury,Bone Trauma,Joint and Muscle Problems,Joint Dislocation Treatment,Joint Mobilization,Spine Injury,Spine scoliosis and kyphosis,Bone, spine and pain management interventions"
Dr. Hasan Habibur Rahman,"MBBS,FCPS",Physical Medicine,15,BRB Hospitals Limited, Dhaka-1205,"Abdominal Pain Treatment,Arthritis and Pain Management,Back Pain Physiotherapy,Multiple Sclerosis (MS),Parkinson's disease,Spinal Cord Injury Treatment,Traumatic Brain Injury (TBI) Treatment,Unexplained Physical Symptoms,Cerebral Palsy (CP)"
Prof. Dr. Md. Mofazzel Hossain,"MBBS,FCPS (Med),FACP (USA),FRCP (Edin),FRCP (Glasgow)",Oncologist,25,BRB Hospitals Limited, Dhaka-1205,"Adrenal Cancer,Bladder Cancer,Breast Cancer,Breast Oncology,Cancer - Kidney,Hemato Oncology,Laparoscopic Oncology,Medical Oncology,Pancreatic Cancer,Prostate Cancer Surgery,Soft Tissues Cancer,Surgical Oncology,Urologic Oncology,Gastrointestinal Oncology"
Dr. Azmiree Binte Aslam,"MBBS,DDV (BSMMU),MCPS (Dermatology & Venereology),FCPS (Dermatology & Venereology)",Dermatologist,17,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Acne,Acne Scar Treatment,Cosmetic Laser Gynaecologist,Dimple Creation,Dull Skin,Dull Skin Treatment,Growth & Sexual Maturation in Children,Mole Removal,Nail Diseases Treatment,Nose Fillers,Nose Reshaping,Polishing,Smile Design,Stretch Marks"
Dr. Md. Abul Kalam Azad,"MBBS,MD (Skin & VD)",Dermatologist,17,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Allergy Skin Prick Test,Chronic Skin Allergy,Dimple Creation,Dull Skin,Growth & Sexual Maturation in Children,laser skin whitening,Psoriasis Treatment,Smile Design,Acne / Pimples Treatment,Hair Loss Treatment,treatment for ringworm"
Dr. Imran Sarker,"MBBS (DU),MCPS (Medicine),MD (Neurology),FCPS (Neurology),MACP,MAAN (USA)",Neuromedicine Specialist,15,BRB Hospitals Limited, Dhaka-1205,"Brain Aneurysm Coiling,Brain Dural Arteriovenous Fistula Embolization,Brain Hemorrhage,Brain infection,Epilepsy,Epilepsy Treatment,Nerve & Muscle Disorders,Nerve Conduction study,Neuromuscular Disorders,Parkinson's disease,Peripheral Nerve,Nerve Blocks"
Dr. A. K. M. Shafiul Alam Ferdous,"MBBS,MCPS,MS (Surgery)",General Surgeon,18,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Advance Laparoscopic Surgeries,Appendix Removal,Colonoscopy,Fistula Surgery,Gallbladder Removal,Kidney Biopsies,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Skin Lesion Excision & Biopsy"
Dr. Mohammad Aftab Haleem,"MBBS (Dhaka),MD (Neurology),MSc (CPHN, UK)",Neurologist,15,BRB Hospitals Limited, Dhaka-1205,"Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Hemorrhage,Brain infection,Brain Mapping,Brain Suite,Deep Brain Stimulation,Epilepsy Treatment,Parkinson's Disease Treatment,Vascular Brain Diseases,Brain Arteriovenous Fistula Embolization"
Prof. Dr. Akhlaque Hossain Khan,"MBBS,MS (Neurosurgery),Research Fellow (Japan),Fellow in Skull Base and Micro-Neurosurgery (Mumbai, Germany)",Neurosurgeon,25,BRB Hospitals Limited, Dhaka-1205,"Brain Aneursym Surgery,Brain Arteriovenous Fistula Embolization,Brain Surgery,Brain Tumor Surgery,NCS - Nerve Conduction Study,Nerve Trauma,Neurolytic Nerve Blocks,Peripheral Nerve Injury,Vagus Nerve Stimulation (Epilepsy),Brain Hemorrhage,Cerebral Aneurysm,Peripheral Neuro surgery"
Dr. Md. Jahangir Hossain,"MBBS,FCPS (Surgery)",General Surgeon,16,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Appendix Removal,Colonoscopy,Gall Bladder Surgery,General Surgery,Kidney Stone Treatment,Laparoscopic Surgery,Limb Amputation,Minor Surgery,Rectal Prolapse Repair,Spleen Removal,Fissure Surgery"
Dr. Md. Mejbahul Bahar,"MBBS,FCPS (Surgery),MRCS (UK)",General Surgeon,18,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Appendix Removal,Colon Resection,Cyst & Lipoma Removal,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Perianal Abscess Drainage,Skin Lesion Excision & Biopsy,Whipple Procedure,Pancreas Removal"
Dr. S. M. Iftekhar Uddin Sagar,"MBBS,BCS (Health),MCPS,FCPS (Surgery),Training (Laparoscopic Surgery)",General Surgeon,16,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Advance Laparoscopic Surgeries,Anal Fistula Repair,Carotid Cavernous Fistula,Colonoscopy,Endoscopic Discectomy,Epilepsy Treatment,Gall Bladder Surgery,Laparoscopic & Open Surgery for Colon Cancer,Robotic Surgery,Minor Surgery"
Dr. Md. Mahmudul Hasan Kafi,"MBBS (DMC),BCS (Health),FCPS (Surgery)",General Surgeon,17,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Advance Laparoscopic Surgeries,Appendix Removal,Colonoscopy,Endosurgery,Fistula Surgery,Hernia Laparoscopic Surgery,Minor Surgery,Robotic Surgery,Virtual Colonoscopy,Gallbladder Removal"
Dr. M. Mahfuzur Rahman Sagar,"MBBS,MS (Urology)",Urologist,17,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Blood in Urine,Blood in Urine (Hematuria) Treatment,Earlobe suturing,Genito Urinary Cancer,Kidney Failure Treatment,Kidney Function Test,Kidney Transplant,Urinary Bladder,Urinary Fistula,kidney Tumor"
Dr. Md. Aulad Hossain,"MBBS (DMC),FCPS (Surgery),MS (Urology)",Urologist,18,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Bladder Stone Treatment,BP with Kidney Disease,Cancer - Kidney,Diet For Kids,Emphyma gall bladder,Kidney Biopsies,Kidney Dialysis,PROSTATE PROBLEMS,Urologic Diseases,Bladder Cancer"
Dr. A. S. M. Feroz Mustafa Manna,"MBBS,BCS (Health),FCPS (Surgery),MS (Urology)",Urologist,16,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Blood in Urine,Blood in Urine (Hematuria) Treatment,Chronic Kidney Disease (CKD),Endourology,Genito Urinary Cancer,Genitourinary Cancers,Kidney Biopsies,Urinary Fistula,Urinary Incontinence (Ui) Treatment,Urinary Leakage,Laser Kidney Stone Removal"
Dr. Md. Shah Alam,"MBBS,BCS (Health),MS (Urology)",Urologist,18,Popular Diagnostic Centre Ltd. | Narayangonj, Narayanganj-1400,"Acute Kidney Disease ( AKI ) Treatment,Blood in Urine,Blood in Urine (Hematuria) Treatment,BP with Kidney Disease,Cancer - Kidney,Chronic Kidney Disease (CKD),Diabetic Kidney Disorder,Diet For Kids,Genito Urinary Cancer,Urinary Bladder"
Dr. Fazle Mahmud,"MBBS,MS (Neurosurgery)",Neurosurgeon,20,BRB Hospitals Limited, Dhaka-1205,"Brain Aneursym Surgery,Brain Arteriovenous Fistula Embolization,Brain Hemorrhage,Brain infection,Cerebral Aneurysm,Cerebral Angioplasty,Cerebral Palsy Treatment,Cerebrospinal Fluid Shunt,Cerebrovascular Surgery,Deep Brain Stimulation For Parkinson's Disease,Vascular Brain Diseases,Brain Tumor Surgery"
Prof. Dr. Md. Shafiqul Islam,"MBBS,MS (Neurosurgery),PhD (Japan)",Neurosurgeon,20,BRB Hospitals Limited, Dhaka-1205,"Brain Aneursym Surgery,Brain Dural Arteriovenous Fistula Embolization,Brain Hemorrhage,Brain spine TB,Brain Suite,Brain Surgery,Brain Tumor Surgery,Cerebrovascular Surgery,Endoscopic Spine Surgery,Vascular Brain Diseases,KEY HOLE SPINE SURGERY"
Dr. Muhammad Abdul Hamid,"MBBS,MRCP (UK)",Nephrologist,15,BRB Hospitals Limited, Dhaka-1205,"Acute Kidney Disease ( AKI ) Treatment,Acute Renal Failure,Chronic Kidney Disease (CKD),Chronic Renal Failure,Hypertension and End-Stage Renal Disease,Kidney Dialysis,Kidney Disease Treatment,Kidney Function Test,PCNL for renal stones,Renal Insufficiency,Kidney Infections"
Prof. Dr. Md. Nizamuddin Chowdhury,"MBBS,MD (Nephrology),MCPS (Medicine),FISN (CA),FASN (USA),FRCP (UK)",Nephrologist,25,BRB Hospitals Limited, Dhaka-1205,"Acute Kidney Disease ( AKI ) Treatment,BP with Kidney Disease,Chronic Kidney Disease (CKD),Kidney Biopsies,Kidney Dialysis,Kidney Disease Treatment,Kidney Failure Treatment,Kidney Function Test,Kidney Infections,Kidney Stone Treatment,Medullary Cystic Kidney Disease (MCKD),Diabetic Kidney Disorder"
Asso. Prof. Dr. Farjana Ahmed,"MBBS,FCPS (Pediatrics),FCPS (Neonatology),FRCP (Edinburgh)",Pediatrician & Neonatologist,22,BRB Hospitals Limited, Dhaka-1205,"Asthma In Children,Auto-immune Diseases in Children,Child Vaccination,Developmental Delays,General Pediatrics,Neonatal Intensive Care (NICU),Neonatal Nursing,Neonatal nutrition,Pediatric Allergy,Neonatal Transfusions,Pediatric Rheumatology,Vaccination/ Immunization"
Dr. Ayesha Hasina,"MBBS,MD,FCPS,MCPS",Neonatologist,15,BRB Hospitals Limited, Dhaka-1205,"Allergy Vaccine,Auto-immune Diseases in Children,Child Vaccination,Neonatal Intensive Care (NICU),Neonatal Nursing,Neonatal nutrition,Neonatal Surgery,Pediatric & Neonatal Emergencies,Vaccination/ Immunization,Asthma In Children"
Dr. Nazmun Nahar,"MBBS,MD (Neonatology)",Neonatologist,15,BRB Hospitals Limited, Dhaka-1205,"Asthma In Children,Auto-immune Diseases in Children,Child Development Disease Treatment,Neonatal Intensive Care (NICU),Neonatal Nursing,Neonatal nutrition,Neonatal Surgery,Vaccination/ Immunization,Developmental Delays"
