Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Prof. Dr. M. A. Salam,"MBBS,FCPS,FICS (USA),WHO Fellow (UK)",Urologist,N/A,"167/B, Comfort Tower, Green Road, 24, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Blood in Urine,Blood in Urine (Hematuria) Treatment,Genito Urinary Cancer,Genitourinary Surgery,Urinary Bladder,Urinary Diversion,Urinary Fistula,Urinary Incontinence (Ui),Urinary Incontinence (Ui) Treatment,Urinary Leakage,Urinary Tract / Bladder Stones Treatment,Urinary Tract Infection (UTI),Urinary Tract Infections"
Dr. Hashim Rabbi,"MBBS,FCPS (Surgery),MRCS (UK),MRCPS (UK)",Hepatologist,N/A,"77 Panthapath, 12, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Alcoholic Liver Diseases,Gallbladder Disease,Viral Hepatitis,Colorectal & Hepatobiliary Surgery,Hepatitis A Treatment,Hepatitis B Treatment,Hepatitis C Treatment,Hepatitis D Treatment,Hepatitis E Treatment,Hepato-Biliary-Pancreatic,Interventional Hepatology,TIPS (Transjugular Intrahepatic Portosystemic Shunt)"
Dr. Kazi Monisur Rahman,"MBBS (DMC),MD (Gastro)",Gastroenterologist,N/A,"77 Panthapath, 12, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Bariatric (Gastric Bypass) Surgery,Gas bloat,Gastric Balloon,Gastric Plication,Gastritis Treatment,Gastro Intenstinal Onco Surgery,Gastro-Intestinal Cancer Treatment,Gastroenteritis Treatment,Gastroenterology,Gastroesophageal Reflux Disease (GERD),Gastrointestinal Bleeding,Gastrointestinal Cancer Surgery,Gastrointestinal Disorders"
Dr. Shahana Akter,"MBBS,MS (Surgery)",Laparoscopic Surgeon,N/A,"77 Panthapath, 12, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Advaced Laproscopic Gynaecological Surgery,Advance Laparoscopic Surgeries,Advanced Endoscopic & Laparoscopic Surgeries,Fertility enhancing laparoscopic surgeries,Fertility Enhancing Laproscopy surgery,Gynaec Laparoscopy,Hernia Laparoscopic Surgery,Laparoscopic & Open Surgery for Colon Cancer,Laparoscopic Adjustable Gastric Band,Laparoscopic Appendectomy,Laparoscopic Cholecystectomy,Laparoscopic Cholecystectomy Endo-surgery"
Dr. Md. Abbas Uddin,"MBBS,MS (General Surgery) Fellowship in Hepatobiliary & Pancreatic Surgery (India) Advanced Training in Surgical Gastroenterology (India)","Surgeon
Laparoscopic Surgeon",N/A,"77 Panthapath, 12, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Advaced Laproscopic Gynaecological Surgery,Advance Laparoscopic Surgeries,Advanced Endoscopic & Laparoscopic Surgeries,Fertility enhancing laparoscopic surgeries,Fertility Enhancing Laproscopy surgery,Hernia Laparoscopic Surgery,Laparoscopic & Open Surgery for Colon Cancer,Laparoscopic Adjustable Gastric Band,Laparoscopic Appendectomy,Laparoscopic Colorectal Surgery,Laparoscopic Gynaecology"
Prof. Dr. Ishrat Jahan,"MBBS,FCPF (Surgery)",Laparoscopic Surgeon,N/A,"77 Panthapath, 12, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Breast disease,Breast Surgery,Advance Laparoscopic Surgeries,Advaced Laproscopic Gynaecological Surgery,Advanced Endoscopic & Laparoscopic Surgeries,Fertility enhancing laparoscopic surgeries,Gynaec Laparoscopy,Hernia Laparoscopic Surgery,Laparoscopic & Open Surgery for Colon Cancer,Laparoscopic Appendectomy,Laparoscopic Colorectal Surgery,Laparoscopic Gynaecology"
Prof. Dr. Mirza M. H. Faisal,"MBBS,FCPS,FRCS (Glasg)",Urologist,30,BIRDEM General Hospital, Dhaka-1000,"Urinary Tract Infection (UTI),Urologic Oncology,Blood in Urine,Blood in Urine (Hematuria) Treatment,Body Contouring Surgery,Earlobe suturing,Genito Urinary Cancer,Genitourinary Cancers,Genitourinary Malignancies,Genitourinary Surgery,Urinary Bladder,Urinary Diversion,Urinary Fistula,Urinary Incontinence (Ui)"
Prof. Dr. Shireen Afroz,"MBBS,FCPS (Pediatrics),MD (Pediatrics Nephrology),FRCP (Glasgow)",Pediatric Nephrologist,N/A,"21 Shyamoli, Mirpur Road, 5, Mirpur, Dhaka-1207, Bangladesh",N/A,"Abdominoperineal Resection (Pediatric),Advanced Pediatric Life Support (APLS),Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Health Checkup (Pediatric),Obstructive Uropathy,Reflux Nephropathy,Posterior Urethral Valves (PUV)"
Dr. Mukti Rani Saha,"MBBS (Dhaka),BCS (Health),FCPS (Gynae & Obs),FCPS (Infertility)",Gynecologist & Obstetrician,N/A,"21 Shyamoli, Mirpur Road, 5, Mirpur, Dhaka-1207, Bangladesh",N/A,"Breast Examination,Caesarean Section (C Section),Contraception Advice,Female Infertility Treatment,High-Risk Pregnancy Care,Infertiliade,Infertility,Laparoscopic Surgery,Laproscopic Surgeon,Maternal Care/ Checkup,Ovarian Cyst Removal,PCOD/PCOS Treatment,Polycystic Ovary Syndrome (PCOS) in Adolescence,Vaginal Infection Treatment,Women's Health,Infertility Evaluation / Treatment"
Prof. Dr. Mahmudul Haque,"MBBS (DMC),MD (EM)",Endocrinologist,30,Bangladesh Specialized Hospital, Dhaka-1207,"Adrenal Gland Disorders,Diabetes,Diabetes Management,Disorders in the hormone-producing adrenal glands and pituitary glands,Gestational Diabetes Management,Hormone testing,Hyper / Hypo - Thyroid Treatment,Insulin Hormone,Thyroid Disease Management,Thyroid Disorder Treatment,Thyroid Specialist,Parathyroid Hormone,General Health,General Medicine,Health Checkup (General)"
Dr. Khalifa Mahmud Tarik,"MBBS (Dhaka),MS (CTS)","Cardiologist
Cardiac Surgeon",N/A,"21 Shyamoli, Mirpur Road, 5, Mirpur, Dhaka-1207, Bangladesh",N/A,"2D - Echocardiography (2D-Echo),Bacterial Endocarditis,Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation"
Prof. Dr. Md. Amirul Haque,"MBBS (DMC),FCPS (BD),FRCP (Glasg),FACP (USA),DCN (London)",Neuromedicine Specialist,30,Bangladesh Specialized Hospital, Dhaka-1207,"Diabetes,General Medicine,Neurology,Anxiety Neurosis,Diabetes Management,Intervention Neurology,Neurological dysfunction,Neurological Problems,Neurology Treatment,Aesthetic Medicine"
Prof. Dr. Mir Jamal Uddin,"MD (Card),DEM,FACC (USA),FRCP (Edin)","Cardiologist
Cardiac Surgeon",N/A,"21 Shyamoli, Mirpur Road, 5, Mirpur, Dhaka-1207, Bangladesh",N/A,"Bacterial Endocarditis,Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiac Rehabilitation,Cardiac Transplant,Cardiac Tumor Resection,Cardic TMT, ECG, ECHO,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography"
Dr. Jalal Uddin Muhammad Rumi,"MBBS,MS (General Surgery),MS (Neurosurgery)",Neurosurgeon,25,Bangladesh Specialized Hospital, Dhaka-1207,"General Surgery,Brain Surgery,Brain Tumor Surgery,Complex Spine Disorder,Endoscopic Spine Surgery,Keyhole Spine Surgeon,Minimally Invasive Brain and Spine surgeries,Neurospine surgeon,spine surgery"
Dr. Forhad Hossain Md. Shahed,"MBBS,BCS (Health),MD (Hepatology)",Hepatologist,N/A,"21 Shyamoli, Mirpur Road, 5, Mirpur, Dhaka-1207, Bangladesh",N/A,"Ambulatory Blood Pressure Monitoring,Benign Hematology Treatment,Blood Banking,Blood Calcium,Blood Clots,Blood Disease,Blood disorders in children,Blood Group Test,Clinical Hematology,General Hematology,Hemato Oncology,Hematological Cancer,Laboratory Hematology"
Prof. Dr. Md. Raziul Haque,"MBBS (DMC),FCPS (Surgery),MS (Neurosurgery),Fellowship in Neurosurgery (Sweden)",Neurosurgeon,20,Bangladesh Specialized Hospital, Dhaka-1207,"Brain Aneursym Surgery,General Surgery,Brain infection,Brain spine TB,Brain Surgery,Brain Tumor Surgery,Endoscopic Spine Surgery,Micro Neuro Surgeries,Neurology,Keyhole Spine Surgeon"
Prof. Dr. M. A. Matin,"MBBS (DMC),DLO (London),FRCS (England),FRCS (Edin),FRCS (Glasgow)",Otolaryngologists (ENT),N/A,"Navana Newbury place(3rd floor) Opposite to Rapa Plaza,Near 27 No. Bus Stand, 4/1/A Sobahanbag Mirpur Road, 3, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Adenoid / Tonsil Surgery,Congenital Ear Problem Treatment,Diagnostic Nasal Endoscopy,Diagnostic nasal, otological & laryngeal endoscopy,Ear Drum Repair,Ear Pain,Ear, Nose & Throat Evaluation,Fracture Nasal Bone Correction,Nasal Disorders,Nasal Endoscopy,Tonsillitis Treatment,Diagnostic Endoscopy of Ear-Nose-Throat"
Dr. Md. Gaousul Azam,"MBBS,BCS (Health),MS (Neurosurgery)","Neurologist
Neurosurgeon",12,Bangladesh Centre For Rehabilitation, Dhaka-1205,"Brain Aneurysm Coiling,Brain infection,Cerebrovascular Surgery,Epilepsy Treatment,Memory Disorders,Pediatric Neurosurgery,Peripheral Neuro surgery,spine surgery,Vertigo Treatment"
Prof. Dr. Md. Zahid Hassan Bhuiyan,"MBBS,FCPS (General Surgery),MS (Urology)",Urologist,N/A,"111/1/A Distillery Road (Beside Dhupkhola Playground), Dayagabj, Gendaria, 23, Gendaria, Dhaka-1204, Bangladesh",N/A,"Bladder Cancer,Blood in Urine,Blood in Urine (Hematuria) Treatment,Body Contouring Surgery,Earlobe suturing,Genito Urinary Cancer,Genitourinary Cancers,Genitourinary Surgery,Urinary Bladder,Urinary Diversion,Urinary Fistula,Urinary Incontinence (Ui)"
Prof. Dr. Zabrul S M Haque,"MBBS,DTM & H (London),MD (USA),FAAP (USA)",Pediatrician,N/A,"111/1/A Distillery Road (Beside Dhupkhola Playground), Dayagabj, Gendaria, 23, Gendaria, Dhaka-1204, Bangladesh",N/A,"Abdominoperineal Resection (Pediatric),Acidity in Children,Advanced Pediatric Life Support (APLS),Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Health Checkup (Pediatric),Paediatric Orthopedic Surgeon,Pediatric & Neonatal Emergencies,Arthritis in Children"
Prof. Dr. Md. Zahedul Alam,"MBBS,DLO",Otolaryngologists (ENT),N/A,"111/1/A Distillery Road (Beside Dhupkhola Playground), Dayagabj, Gendaria, 23, Gendaria, Dhaka-1204, Bangladesh",N/A,"Adenoid / Tonsil Surgery,Diagnostic Endoscopy of Ear-Nose-Throat,Diagnostic Nasal Endoscopy,Ear Drum Repair,Ear Infections,Fracture Nasal Bone Correction,Nasal and Sinus Allergy Care,Nasal Endoscopy,Nose Fillers,Nose Infections,Tonsillectomy,Ear, Nose & Throat Evaluation"
Dr. Mohammed Arifur Rahman,"MBBS,DCO,MCPS,FRCS (UK)",Ophthalmologist,40,Asgar Ali Hospital, Dhaka-1204,"Corneal Surgery,Diabetic Retinopathy Screening/ Treatment,Eye Patch Therapy,Lazy Eye Exercises,Lens for Keratoconus,Mini Scleral Contact Lens,Retina Surgery and Lasik,Retinal Diseases,Treatment for Keratoconus,Vision Therapy,2.2 mm Phaco Surgery for Cataract"
Dr. Ferdous Kamal Bhuiyan,"MBBS (DMC),MD (Nephrology)",Nephrologist,36,Asgar Ali Hospital, Dhaka-1204,"Acute Kidney Disease ( AKI ) Treatment,BP with Kidney Disease,Chronic Renal Failure,Glomerular Complications,Kidney Dialysis,Kidney Disease Treatment,Kidney Failure Treatment,Kidney Function Test,Kidney Stone Treatment,Lithotripsy,Renal (Kidney) Surgery,Urinary Tract Infection (UTI),Sigmoidoscopy"
Prof. Dr. Golam Muin Uddin,"MBBS,FCPS (Pediatrics),FRCP (Edin, UK)","Pediatrician
Pediatric Nephrologist",40,Prescription Point Ltd. | Banani, Dhaka-1213,"General Pediatrics,Pediatric Critical Care,Health Checkup (Pediatric)"
Assoc. Prof. Dr. Mohammad Saief Uddin,"MBBS,FCPS (Surgery),MRCS (Edin),MRCPS (Glasg),Liver Transplant Fellow (Medanta-Delhi NCR)","Surgeon
Laparoscopic Surgeon",28,Al-Manar Hospital Ltd., Dhaka-1207,"Bile ducts,Cancer - Liver,Chronic Liver Disease,Gallbladder Cancer,Gall Bladder Stone Treatment,Gall Bladder Surgery,Liver & Pancreas Diseases,Liver Biopsy,Liver Transplantation Consultation,Dysmenorrhea (Menstrual Disorder),Pancreatic Cancer,Pancreatitis treatment"
Asst. Prof. Dr. Shaon Shahriar,"MBBS,FCPS (Surgery),MS (Hepatobiliary Surgery),FACS (USA)","Surgeon
Hepatobiliary Surgeon
Colorectal & Laparoscopic Surgeon",19,Aalok Healthcare Ltd. | Mirpur 10, Dhaka-1216,"Gall Bladder Stone Treatment,Gastritis Treatment,Hemorrhoids Treatment,Hepatitis B Treatment,Liver Disease Treatment,Steatosis,Peptic Ulcer Treatment"
Prof. Dr. Suraiya Begum,"MBBS,FCPS (Gynae & Obs),BCPS",Gynecologist & Obstetrician,35,Ibn Sina Diagnostic & Imaging Center | Dhanmondi, Dhaka-1209,"All Gynae Surgery,Gynae Check Up,Gynae Problems,Gynec Advices,Obstetrics & Gynecology,Gynecomastia Treatment / Surgery,Cosmetic Laser Gynaecologist,Gynaec Laparoscopy,Gynecologic Oncology,Laparoscopic Surgery (Obs & Gyn),Laparoscopic Gynaecology"
Prof. Dr. Suraiya Begum,"MBBS,DCH,FCPS","Pediatric Endocrinologist
Pediatrician",N/A,"Plot: 15, Road: 71, Gulshan 2, 9, Gulshan, Dhaka-1212, Bangladesh",N/A,"Reproductive Endocrinology,Pediatrics,Pediatric Endocrinology,Endocrinology,Abdominoperineal Resection (Pediatric),Acidity in Children,Advanced Pediatric Life Support (APLS),Bone Marrow Transplant(Pediatrics),Chelation Therapy,Exchange Transfusion (Pediatric),Health Checkup (Pediatric),Arthritis in Children"
Prof. Dr. Hazera Khatun,"MBBS,MCPS - Obstetrics and Gynaecology,MS - Obstetrics and Gynaecology",Gynecologists,N/A,"Plot: 15, Road: 71, Gulshan 2, 9, Gulshan, Dhaka-1212, Bangladesh",N/A,"Advaced Laproscopic Gynaecological Surgery,All Gynae Surgery,Gynae Check Up,Gynae Problems,Gynaec Laparoscopy,Gynec Advices,Laparoscopic Gynaecology,Laparoscopic Surgery (Obs & Gyn),Obstetrics & Gynecology"
Dr. Kaisar Nasrullah Khan,"MBBS,MD - Cardiology,FCPS - Medicine",Cardiologist,N/A,"Plot: 15, Road: 71, Gulshan 2, 9, Gulshan, Dhaka-1212, Bangladesh",N/A,"2D - Echocardiography (2D-Echo),Cardiac Ablation,Cardic TMT, ECG, ECHO,Cardiography,cardiovascular treatment,Echocardiography,General and Interventional Cardiology,Cardiac Disease"
Prof. Dr. Nilufar Sultana,"MBBS - Medicine,FCPS - Obstetrics and Gynaecology",Gynecologists,N/A,"Plot: 15, Road: 71, Gulshan 2, 9, Gulshan, Dhaka-1212, Bangladesh",N/A,"All Gynae Surgery,Gynae Check Up,Gynec Advices,Gynae Problems"
Prof. Dr. Hasan Zahidur Rahman,"MBBS,MD (Neurology)",Neurologist,28,Popular Diagnostic Centre Ltd. | Dhanmondi, Dhaka-1205,"24 hours neuro emergency care,Anxiety Neurosis,Bacterial Brain Abscess,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Hemorrhage,Cerebral Aneurysm,Head & Neck Tumor Embolization,Memory Disorders,Memory problem,Head and Neck Cancer"
Prof. Dr. Abida Sultana,"MBBS,FCPS (Dermatology & Venereology),DDV",Dermatologist,N/A,"House #16, Road # 2, Dhanmondi R/A, 6, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Acne,Allergic Rhinitis,Allergies,Allergy Skin Prick Test,Bacterial Skin Infection Treatment,Cellulitis & Skin Abscesses,Chronic Skin Allergy,Dimple Creation,Disorder of Sexual Differentiation,Dull Skin,Dull Skin Treatment,Nail Diseases Treatment,Nose Fillers,Pimples Treatment,Lip reconstruction"
Nishat Sharmin Nishi,"Bsc & MSc (Food & Nutrition) DU,MPH,CCD (DIU),CDT (DCC)",Nutritionist,N/A,"House #16, Road # 2, Dhanmondi R/A, 6, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Diet Counseling,Diet Therapy,Healthy Heart Diet,Infant & Child nutrition,Nutrition for Pregnant Women,Nutrition Programs,Nutritional Assessment,Nutriton support service,Obesity,Obesity complications,PCOD/ PCOS Diet Counselling,Therapeutic diets,Weight Loss Diet Counseling,Obesity Treatment"
Dr. Iqbal Murshed Kabir,"MBBS (DMC),FCPS (Medicine),MD (Gastroenterology)",Gastroenterologist,N/A,"Plot 81, Block: E, Bashundhara R/A, 6, Vatara, Dhaka-1229, Bangladesh",N/A,"Acute Liver Failure,Alcoholic Liver Diseases,Bariatric (Gastric Bypass) Surgery,Fatty Liver Disease,Gas bloat,Gastric Balloon,Gastric Plication,Gastritis Treatment,Gastro Intenstinal Onco Surgery,Gastro-Intestinal Cancer Treatment,Gastroenteritis Treatment,Gastroenterology,Hepato-Biliary-Pancreatic,Interventional Hepatology"
Prof. Dr. Md. Abu Yusuf Fakir,"MBBS,DLO,MS (ENT),FCPS (ENT)",Otolaryngologists (ENT),N/A,"House #16, Road # 2, Dhanmondi R/A, 6, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Congenital Ear Problem Treatment,Endoscopic Nose & Throat examination,Head and Neck Oncosurgery,Nasal and Sinus Allergy Care,Pure Tone Audiometry,Oculoplastic Surgery,Adenoid / Tonsil Surgery,Diagnostic Nasal Endoscopy,Diagnostic nasal, otological & laryngeal endoscopy,Ear Infections,Nasal Disorders,Nasal Endoscopy,Nasal Polypectomy,Tonsillitis Treatment,Ear Pain"
Prof. Dr. Md. Shafiqul Alam Chowdhury Shamim,"MBBS (DMC),MS (Urology)",Urologist,25,Popular Diagnostic Centre Ltd. | Dhanmondi, Dhaka-1205,"Blood in Urine,Blood in Urine (Hematuria) Treatment,Body Contouring Surgery,Cancer - Kidney,Earlobe suturing,Genito Urinary Cancer,Genitourinary Cancers,Genitourinary Malignancies,Genitourinary Surgery,Kidney Biopsies,Urinary Diversion,Urinary Fistula,Bladder Cancer"
Prof. Dr. Sayeda Rahim,"MBBS,MD (Gastroenterology)",Gastroenterologist,N/A,"Plot 81, Block: E, Bashundhara R/A, 6, Vatara, Dhaka-1229, Bangladesh",N/A,"Acidity,Acidity Treatment,Chronic Liver Disease,Fatty Liver Disease,Gastric Balloon,Gastritis Treatment,Gastroenteritis Treatment,Gastrointestinal Diseases,Indigestion,Liver disease,Liver Disease Treatment"
Dr. Masooma Jalil,"MBBS,FCPS (OBGYN),CCD (Diabetology)",Gynecologist & Obstetrician,20,Bangladesh Specialized Hospital, Dhaka-1207,"Advice To Pregnant Women,All Gynae Surgery,Antenatal counselling for mothers with high risk pregnancies,Gynae Check Up,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,Gynecomastia Treatment / Surgery,Laparoscopic Gynaecology,Maternal Care/ Checkup"
Dr. Masooma Jalil,"MBBS,FCPS (OBGYN),CCD (Diabetology)",Gynecologist & Obstetrician,20,Bangladesh Specialized Hospital, Dhaka-1207,"Advice To Pregnant Women,All Gynae Surgery,Antenatal counselling for mothers with high risk pregnancies,Gynae Check Up,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,Gynecomastia Treatment / Surgery,Laparoscopic Gynaecology,Maternal Care/ Checkup"
Dr. Sadia Saber,"MBBS (DU),FCPS (Medicine),MRCP (UK),MRCP (Ireland),MRCP (Glasgow),MACP (USA)",Medicine Specialist,25,Dhanmondi Diagnostic & Consultation Center, Dhaka-1205,"Chest Pain Treatment,General Health,High Blood Pressure,stomach,Urinary Tract infection treatment,Pathology,Adolescent Medicine,Aesthetic Medicine,General Medicine,Maternal Fetal Medicine,Medical Advisor,Medical Emergencies,Hormone testing"
Dr. Sudip Ranjan Deb,"MBBS (DMC),FCPS (Medicine),FACP (USA)",Medicine Specialist,N/A,"House #16, Road # 2, Dhanmondi R/A, 6, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Medical Advisor"
Prof. Dr. M. Delwar Hossain,"MBBS,MD (USA),MD (Chest Diseases)",Pulmonologist,N/A,"House #16, Road # 2, Dhanmondi R/A, 6, Dhanmondi, Dhaka-1205, Bangladesh",N/A,"Bullectomy,Decortication,Lobectomy,Lung Surgery,Lung Transplant,Pneumonectomy,Pulmonary Function Test (PFT),Tracheostomy,Mediastinoscopy,Acute Respiratory Distress Syndrome (ARDS),Chest Disease,Chest Pain,Paediatrics - Chest,Respiratory Conditions,Respiratory Failure"
Dr. Ashraful Alam Shuvo,"MBBS,BCS (Health),FCPS (Medicine, FP),CCD (Birdem)",Medicine Specialist,18,Prime Asia Hospital and Diagnostic Center, Dhaka-1362,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Md. Wahiduzzaman Bhuiyan,"MBBS,BCS (Health),CCD (Diabetes, Bardem),MD (Cardiology, On course),CMU (Sonologist)","General Physician
Diabetes Specialist",23,Prime Asia Hospital and Diagnostic Center, Dhaka-1362,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Md. Jamiur Rahman,"MBBS (Dhaka),BCS (Health),MPH (Public Health),Advanced Diploma in Medical Ultrasound. Formerly (Birdem)",Medicine Specialist,19,Prime Asia Hospital and Diagnostic Center, Dhaka-1362,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Farzana Shahin Nishi,"MBBS,PGT (Gynae & Obs)","Gynecologist & Obstetrician
Infertility Specialist",21,Prime Asia Hospital and Diagnostic Center, Dhaka-1362,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Recurrent Miscarriages"
Dr. Mohammad Tajul Islam Babul,"MBBS,PGT (Neonatal),DCH (Paediatrics)",Pediatrician & Neonatologist,22,Prime Asia Hospital and Diagnostic Center, Dhaka-1362,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Prof. Dr. Golam Mohammad Belal,"MBBS,MCPS (RT),FWHO (India),FIEA (Singapore, Japan)",Oncologist,30,Radical Hospital Ltd., Dhaka-1230,"Adnexal Tumors,Adrenal Cancer,Bladder Cancer,Bone-marrow Transfusion,Colorectal Cancer,Gastrointestinal Stromal Tumors (GIST),Gynecologic Oncology,Hodgkin's Lymphoma,Leukemia,Melanoma Treatment,Multiple Myeloma,Neuroblastoma,Neuroendocrine Tumors (NETs),Pediatric Oncology,Salivary Gland Tumors,Soft Tissue Sarcoma,Thymic Carcinoma,Eye Cancer"
Assoc. Prof. Dr. Md. Abu Sayed,"MBBS,DLO (BSMMU)",Otolaryngologists (ENT),25,Radical Hospital Ltd., Dhaka-1230,"Adenoiditis,Allergies,Cholesteatoma,Chronic Rhinitis,Conductive Hearing Loss,Deviated septum,Head and Neck Tumor,Laryngeal Papillomatosis,Laryngitis,Meniere's disease,Otitis Media (Middle Ear Infection),Otosclerosis,Sinusitis,Surgery for Snoring,Swimmer's ear,Tinnitus (Ringing in the Ears),Tonsillitis Treatment,Zenker's Diverticulum,Nasal Polyps"
Dr. A.T.M Zulfiqur Rahman,"MBBS,MS (Ortho),D-Ortho",Orthopedic Surgeon,19,Radical Hospital Ltd., Dhaka-1230,"Arthritis,Arthroscopy,Fracture Fixation,Joint Resurfacing,Meniscus Tear,Osteoporosis Treatment,Rotator Cuff Repair,Shoulder Bursitis,Shoulder Fractures,Spinal Decompression,Spinal Disc Replacement,Spinal Fusion,Tendon Repair,Total Joint Replacement,Ligament Reconstruction"
Asst. Prof. Dr. Farhad Uddin Ahmed Nirjhar,"MBBS (CU),FCPS (Surgery),FACS (USA),FMAS (India)","General Surgeon
Colorectal & Laparoscopic Surgeon",23,Radical Hospital Ltd., Dhaka-1230,"Appendix Removal,Bariatric Surgery,Colonoscopy,Colorectal Surgery,Cyst & Lipoma Removal,Ectopic pregnancy removal,Endosurgery,Fistula Surgery,Gallbladder Removal,Hipato Biliary Surgery,Kidney Biopsies,Laparoscopic Hernial Repair,Laparoscopic Surgery,Liver Biopsy,Liver resection,Lymph Node Biopsy,Minor Surgery,Robotic Surgery,Skin Lesion Excision & Biopsy,Tubal ligation and reversal,Testicle Correction Surgery"
Dr. Md. Mahmud-un-Nabi Tanmoy,"MBBS,FCPS (Medicine),BCS (Health)",Medicine Specialist,22,Radical Hospital Ltd., Dhaka-1230,"Aesthetic Medicine,Alzheimer's Disease,Arthritis Problem,General Medicine,Geriatric Medicine,Heart Diseases,Infectious Diseases,Influenza (Common Cold),Neonatal Medicine,Parkinson's disease,Pediatric Medicine,Trauma and wound care,Trouble Sleeping,Vaccination / Immunization,Adolescent Medicine"
Dr. Sayed Md. Fazle Munim Sahal,"MBBS (DU),PGT (Child),ENS (Germany),CCD (Birdem)","Pediatrician
Nutritionist",16,Radical Hospital Ltd., Dhaka-1230,"Allergy Testing,Asthma,Auto-immune Diseases in Children,Child Nutrition,Child Trauma & Injuries,Health Checkup (Pediatric),Infectious Diseases,Malnutrition,New Born Care,Pediatric Emergencies,Pediatric Intensive Care Unit (PICU),Pneumonia Treatment,Vaccination/ Immunization,Viral Fever Treatment,Growth & Development"
Dr. Sanjida Afrin,"MBBS,PGT (Gynae & Obs),CCD (Birdem)","Gynecologist & Obstetrician
Infertility Specialist",23,Radical Hospital Ltd., Dhaka-1230,"Embolization,Female Sexual Dysfunction,Gynae Problems,Hormone Dirtubances,Hysteroscopy,Menorrhagia (Menstrual Disorder),Ovarian Cystectomy,Ovarian Cysts,Pelvic Inflammatory Disease (PID),Polycystic Ovary Syndrome (PCOS),Pregnancy Care & Check-up,Premenstrual Syndrome (PMS),Recurrent Miscarriages,Sexually Transmitted Disease (STD) Treatment,Uterine Fibroids,Vaginal Infection Treatment,Dysmenorrhea (Menstrual Disorder)"
