Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration
Asst. Prof. Dr. Moushumi Saha,"MBBS,BCS,FCPS (Gynae),MRCS (LP),FCPS (Feito maternal Medicine)",Gynecologists,24,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Advice To Pregnant Women,All Gynae Surgery,Diseases in Pregnancy,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,Gynecological Cancer Treatment,Laparoscopic Gynaecology,OB-GYN Anesthesia,Doppler Scan In Pregnancy"
Dr. Rifat Ara Mahfuz,"MBBS,DGO (OBGYN)",Gynecologist & Obstetrician,16,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Advice To Pregnant Women,All Gynae Surgery,Complicated Pregnancy Treatment,Diseases in Pregnancy,Doppler Scan In Pregnancy,Fetomaternal Medicine,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynec Advices,Gynecologic Oncology,Gynecological Cancer Treatment,Gynecomastia Treatment / Surgery,Laparoscopic Gynaecology,OB-GYN Anesthesia,Maternal Care"
Prof. Dr. Nilufar Nasreen Ava,"MBBS,MCPS,DGO,FCPS (OBGYN)",Gynecologist & Obstetrician,25,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Abortion / Medical Termination of Pregnancy (MTP),Advice To Pregnant Women,All Gynae Surgery,Antenatal counselling for mothers with high risk pregnancies,Diseases in Pregnancy,Doppler Scan In Pregnancy,Early Pregnancy Scan,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynec Advices,Gynecologic Oncology,Laparoscopic Gynaecology,Ectopic pregnancy removal"
Prof. Dr. Zulfi Ara Haider,"MBBS,DGO (Viena),FAMS (Viena),FCGP",Gynecologist & Obstetrician,28,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Abortion / Medical Termination of Pregnancy (MTP),Advice To Pregnant Women,All Gynae Surgery,Cosmetic Laser Gynaecologist,Diseases in Pregnancy,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,Gynecological Cancer Treatment,Gynecomastia Treatment / Surgery,Laparoscopic Gynaecology,OB-GYN Anesthesia,Obstetrics & Gynecology,Early Pregnancy Scan"
Asst. Prof. Dr. Khondoker Asaduzzaman,"MBBS,DTCD (Chest),MD (Cardiology),AFACC (USA),FASIC & FSCAI (USA)","Cardiologist
Pulmonologist",15,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Atrial Tachycardia,Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiac Tumor Resection,CRT for Heart Failure,Congenital Heart Surgery"
Asst. Prof. Dr. Mohammad Saiful Islam,"MBBS,BCS (Health),MD (Cardiology)",Cardiologist,24,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Bacterial Endocarditis,Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiac Transplant,Cardic TMT, ECG, ECHO,CRT for Heart Failure,Fast Heartbeat"
Asst. Prof. Dr. Kazi Bashir Ahmed,"MBBS (CMC),CCD (BIRDEM),D-Card (BSMMU),MACP,FCPS (Continue),FP(Medicine)",Cardiologist,15,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Bacterial Endocarditis,Cardiac Ablation,Cardiac Ablation,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Transplant,Cardiac Tumor Resection,Cardic TMT, ECG, ECHO,Cardio Thoracic Surgery,Cardiomyopathy"
Prof. Dr. Mohammed Jahurul Haque,"MBBS,MD (cardiology)",Cardiologist,26,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiac Transplant,Cardio Thoracic Surgery,Cardiology,Cardiomyopathy,Cardiogenic Shock"
Assoc. Prof. Dr. Samir Kumar Kundu,"MBBS,MS (Cardiology)",Cardiologist,20,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiac Transplant,Cardiac Tumor Resection,Cardiography,Electrocardiography"
Dr. Asish Chowdhury,"MBBS (Dhaka),MD (Oncology)",Oncologist,19,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Adnexal Tumors,Adrenal Cancer,Anal cancer,Blood Cancer Specialist,Breast Cancer,Cancer - Bone,Cancer Markers,Cancer of Stomach,Cancer Pain,Cancer Screening,Cancer Treatment,Cervical Cancer Vaccination,Childhood cancers,Gynecologic Oncology"
Prof. Dr. S.M. Anisur Rahman,"MBBS,DIH,DMRT,WHO Fellow (Radiation Oncology)",Oncologist,28,Popular Diagnostic Centre Ltd.| English Road, Dhaka-1100,"Abdominal Cancer Surgery,Adrenal Cancer,Adrenal Cancer,Anal cancer,Bladder Cancer,Blood Cancer Specialist,Breast Cancer Management,Breast Oncology,Cancer - Bone,Gastrointestinal Oncology,Haemato Oncology,Laparoscopic Oncology,Cancer - Liver"
Prof. Dr. Fozle Rabbi Siraj Uddin,"MBBS,MS (Urology)",Urologist,26,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Acute Kidney Injury (AKI),Blood in Urine,Blood in Urine (Hematuria) Treatment,Body Contouring Surgery,Cancer - Kidney,Earlobe suturing,Genito Urinary Cancer,Genitourinary Cancers,Genitourinary Malignancies,Kidney Biopsies,Urinary Bladder,Urinary Fistula,Urinary Incontinence (Ui)"
Prof. Dr. Anwarul Haque Farazi,"MBBS,MD (Nephrlogy)",Nephrologist,20,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Acute Kidney Injury (AKI),Adult Nephrology,BP with Kidney Disease,Cancer - Kidney,Diabetic Kidney Disorder,Genito Urinary Cancer,Genitourinary Cancers,IgA Nephropathy,Kidney Biopsies,Kidney Dialysis,Kidney Disease Treatment,Kidney Failure Treatment,Kidney Function Test,Nephrology ICU,Urinary Bladder"
Dr. Md. Aminul Islam,"MBBS,BCS (Health),MD (Nephrology)",Nephrologist,20,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Acute Kidney Disease ( AKI ) Treatment,Acute Kidney Injury (AKI),BP with Kidney Disease,Cancer - Kidney,Chronic Kidney Disease (CKD),Diabetic Kidney Disorder,Kidney Biopsies,Kidney Dialysis,Kidney Disease Treatment,Kidney Function Test,Kidney Infections,Kidney Medicine,Kidney Transplant"
Dr. Gulzar Hossain Ujjal,"MBBS,MD (Hematology)",Hematologist,19,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Blood Banking,Blood Calcium,Blood Cancer Specialist,Blood Clots,Blood Clots,Blood Clotting Problems,Blood Disease,Blood Group Test,Blood in motion,Blood in Urine (Hematuria) Treatment,General Hematology,Hematological Cancer,Hematological Oncology,Hematopathology,Clinical Hematology"
Dr. Fahima Akhter,"MBBS,BCS (Health),MCPS (Gyne & Obs.),FCPS (Gyne & Obs.)",Gynecologist & Obstetrician,14,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abortion / Medical Termination of Pregnancy (MTP),Advice To Pregnant Women,All Gynae Surgery,Diseases in Pregnancy,Doppler Scan In Pregnancy,Early Pregnancy Scan,Ectopic pregnancy removal,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynec Advices,Gynecologic Oncology,High-Risk Pregnancy Care,Nutrition for Pregnant Women"
Dr. Fazilatunnesa Kusum,"MBBS (Dhaka),MS (Gynae & Obs; CMU, DMU)",Gynecologist & Obstetrician,16,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Advice To Pregnant Women,All Gynae Surgery,Complicated Pregnancy Treatment,Diseases in Pregnancy,Doppler Scan In Pregnancy,Early Pregnancy Scan,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,High-Risk Pregnancy Care,Laparoscopic Gynaecology,OB-GYN Anesthesia,Ectopic pregnancy removal"
Dr. Nasima Sultana,"MBBS,DGO",Gynecologist & Obstetrician,12,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Advice To Pregnant Women,All Gynae Surgery,Diseases in Pregnancy,Doppler Scan In Pregnancy,Early Pregnancy Scan,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,OB-GYN Anesthesia,Uro Gynecology,Ectopic pregnancy removal"
Dr. Tahera Sultana Rumpa,"MBBS,BCS (Health),FCPS (OBGYN)",Gynecologist & Obstetrician,15,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abortion / Medical Termination of Pregnancy (MTP),Advice To Pregnant Women,All Gynae Surgery,Diseases in Pregnancy,Doppler Scan In Pregnancy,Early Pregnancy Scan,Fetomaternal Medicine,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Maternal Care,Maternal Care/ Checkup,High-Risk Pregnancy Care"
Assoc. Prof. Dr. Mahjabin Naj,"MBBS,FCPS (Gyneay & Obs)",Gynecologist & Obstetrician,22,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Advice To Pregnant Women,All Gynae Surgery,Complicated Pregnancy Treatment,Cosmetic Laser Gynaecologist,Diseases in Pregnancy,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,Gynecological Cancer Treatment,Laparoscopic Gynaecology,Doppler Scan In Pregnancy"
Asst. Prof. Dr. Sumona Rahman,"MBBS,FCPS (Gyne & Obs.),MS (Gyne & Obs.)",Gynecologist & Obstetrician,25,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abortion / Medical Termination of Pregnancy (MTP),Advice To Pregnant Women,All Gynae Surgery,Complicated Pregnancy Treatment,Cosmetic Laser Gynaecologist,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,Early Pregnancy Scan"
Prof. Dr. Najnin Ahmed,"FCPS,DGO,MCPS,MBBS,Highly trained in Obs. (India, Mumbai)",Gynecologist & Obstetrician,22,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abortion / Medical Termination of Pregnancy (MTP),Advice To Pregnant Women,All Gynae Surgery,Diseases in Pregnancy,Doppler Scan In Pregnancy,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecologic Oncology,Laparoscopic Gynaecology,Maternal Care,Fetomaternal Medicine"
Prof. Dr. Mahbuba Akhter,"MBBS,FCPS (OBGYN)",Gynecologist & Obstetrician,24,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abortion / Medical Termination of Pregnancy (MTP),Advice To Pregnant Women,All Gynae Surgery,Diseases in Pregnancy,Early Pregnancy Scan,Fetomaternal Medicine,Gynae Check Up,Gynae Problems,Gynae Problems,Gynaec Laparoscopy,Gynaecological Endoscopy,Gynec Advices,Gynecological Cancer Treatment,Maternal Care"
Prof. Dr. Md. Golam Shorowar,"MBBS,MCPS (ENT),DLO (DU),FRSH (Lndon)",Otolaryngologists (ENT),25,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Conductive Hearing Loss,Diagnostic Endoscopy of Ear-Nose-Throat,Diagnostic Nasal Endoscopy,Diagnostic nasal, otological & laryngeal endoscopy,Ear & Nose Piercing,Ear Pain,Ear, Nose & Throat Evaluation,Nasal and Sinus Allergy Care,Nasal Disorders,Nasal Endoscopy,Nasal Polypectomy,Nose Infections,Tonsillitis Treatment"
Dr. Md. Shahjahan Sarkar,"MBBS (Dhaka),MCS (Health),FCPS (ENT),MS (ENT)",Otolaryngologists (ENT),18,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Adenoid / Tonsil Surgery,Conductive Hearing Loss,Congenital Ear Problem Treatment,Congenital Heart Disease,Diagnostic Endoscopy of Ear-Nose-Throat,Diagnostic Nasal Endoscopy,Ear, Nose & Throat Evaluation,Fracture Nasal Bone Correction,Nasal and Sinus Allergy Care,Nasal Disorders,Nasal Endoscopy,Nasal Polyps,Nose Infections,Tonsillitis Treatment,Ear Micro Surgery"
Left. Col. Dr. Md. Iftekharul Alam,"MBBS,DLO,MCPS (ENT),FCPS (ENT)",Otolaryngologists (ENT),25,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Adenoid / Tonsil Surgery,Conductive Hearing Loss,Diagnostic Endoscopy of Ear-Nose-Throat,Diagnostic Nasal Endoscopy,Diagnostic nasal, otological & laryngeal endoscopy,Ear Drum Repair,Ear, Nose & Throat Evaluation,Fracture Nasal Bone Correction,Nasal Endoscopy,Nose Infections,Tonsillitis Treatment,Nasal Polyps"
Asst. Prof. Dr. Samira Mahjabin,"MBBS (DMC),MD (Endocrinology & Metabolism)",Endocrinologist,15,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Diabetes in Cancers(immunocompromised),Diabetes in Children,Growth Hormone Disorders,Hormonal therapy,Hormone Dirtubances,Hormone testing,Hormone Therapy For Breast Cancer,Hypothyroidism,Insulin Hormone,Mirena (Hormonal Iud),Thyroid,Thyroid Disease in Children,Thyroid Diseases,Diabetes Induced Erectile Dysfunction"
Asst. Prof. Dr. Mashfiqul Hasan,"MBBS,BCS (Health),MD (Endocrinology),MCPS (Medicine)",Endocrinologist,20,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Depression and Anxiety in Diabetes,Diabetes,Diabetic Diet Counseling,Growth Hormone Disorders,Hormonal therapy,Hormone Dirtubances,Hormone testing,Hormone Therapy For Prostate Cancer,Parathyroid diseases,Parathyroid diseases,Thyroid,Thyroid Swelling,Diabetes Management"
Asst. Prof. Dr. Rushda Sharmin Binte Rouf,"MBBS (DMC),FCPS (Medicine),Gold Medalist,MD (Endocrinology)",Endocrinologist,18,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Diabetes,Diabetes in Children,Growth Hormone Disorders,Hormonal therapy,Hormone Dirtubances,Hormone testing,Hypothyroidism,Parathyroid diseases,Thyroid Diet Counseling,Thyroid Disease in Children,Thyroid Disorders in Diabetes,Diabetes Management"
Dr. Fahmida Sultana,"MBBS,DCH,MD (Paediatrics Gastroentrology)",Pediatric Gastroenterologist,15,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abdominoperineal Resection (Pediatric),Bone Marrow Transplant(Pediatrics),Exchange Transfusion (Pediatric),General Pediatrics,Health Checkup (Pediatric),Paediatric Orthopedic Surgeon,Pediatric & Neonatal Emergencies,Pediatric Allergy,Pediatric Gastroenterology,Pediatric Imaging,Pediatric Neurology,Pediatric Bronchoscopy"
Dr. A. K. M. Ahsan Ahmed,"MBBS,FCPS (Medicine),FCPS (Neuro Medicine)",Neuromedicine Specialist,16,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abdominal aortic aneurysms,Anxiety Neurosis,Aortic Aneurysms,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Dural Arteriovenous Fistula Embolization,Memography,Memory Disorders,Memory Improvement,Memory Loss,Memory problem,Confusion"
Asst. Prof. Dr. Rajesh Saha,"MBBS,BCS (Health),MD (Neurology)",Neurologist,20,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"24 hours neuro emergency care,Abdominal aortic aneurysms,Anxiety Neurosis,Aortic aneurysm endograft stent,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Brain Hemorrhage,Brain infection,Brain Mapping,Brain spine TB,Brain Suite,Brain Surgery,Clinical Neurologist,Memory Improvement"
Prof. Dr. M A Rauf,"MBBS,BCS (Health),FCPS (Child),MD (Infant)",Pediatrician,20,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abdominoperineal Resection (Pediatric),Acidity in Children,Adopted Child Syndrome Treatment,Arthritis in Children,Asthma In Children,Auto-immune Diseases in Children,Behaviour problem in children,Child and Adolescent Problems,Child Birth Education,Exchange Transfusion (Pediatric),Health Checkup (Pediatric),Paediatric Orthopedic Surgeon,Child Vaccination"
Asst. Prof. Dr. Nazmul Hoque,"MBBS (DMC),FCPS (Child),FCPS (Child Neurology),MD (Child),BCS (Health)",Pediatric Neurologist,20,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"24 hours neuro emergency care,Abdominal aortic aneurysms,Anxiety Neurosis,Aortic Aneurysms,Autism,Brain Aneursym Surgery,Brain Aneurysm Coiling,Brain Aneurysm Treatment,Cerebral Aneurysm,Clinical Neurologist,Confusion,Counselling & Psychotherapy for Anxiety and depression,Depression and Anxiety in Diabetes,Diagnostic Neuroradiology"
Prof. Dr. Lutfor Rahman,MBBS,Cardiologist,25,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiac Transplant,Cardic TMT, ECG, ECHO,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Cardiology"
Prof. Dr. Monoronjon Roy,"MBBS,BCS (Health),MS (Medicine)",Chest Specialist,22,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abdominoperineal Resection (APR),Abdominoperineal Resection (Pediatric),Acute Respiratory Distress Syndrome (ARDS),Asthma Allergy,Asthma In Children,Chest Disease,Chest Disease Treatment,Chest Pain,Childhood Asthama-Management and Counselling,Chronic Asthma,Respiratory Conditions,Chest Pain Treatment"
Dr. Md. Moshiur Rahman Shujon,"MBBS,BCS (Health),DTCD (Chest),CCD (BIRDEM),FCPS (Pulmonology)",Pulmonologist,13,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Chest Disease,Chest Disease Treatment,Chest Pain,Chest Pain Treatment,Chest Radiology,Diseases of the Chest,Paediatrics - Chest,Pediatrics – Chest,Respiratory Conditions,Respiratory Failure,Respiratory problems,Respiratory Tract Infection,Respiratory Tract Infection Treatment"
Asst. Prof. Dr. Khurshid Alom,"MBBS,BCS (Health),MD (Cardiology),FCPS (Medicine),MD (Rheumatic fever)",Cardiologist,16,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Cardiogenic Shock,Cardiography,Cardiomyopathy,cardiovascular treatment,Heart Attack,Healthy Heart Diet"
Asst. Prof. Dr. Nafisa Akter,"MBBS (DMC),MRCP (Englad),MACP (Internal Medicine, USA)",Internal Medicine Specialist,15,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Family Medicine,Fetal Medicine,Fetomaternal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Mediastinoscopy,Medical Advisor,Medical Emergencies,Medical Oncology,Medical Peels"
Dr. Swadesh Barman,"MBBS,BCS (Health),FCPS (Medicine),MSC (London),UK Resident physician (R.P)",Oncologist,13,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Adrenal Cancer,Bladder Cancer,Blood Cancer Specialist,Breast Cancer,Breast Oncology,Cancer Screening,Cancer Treatment,Gastro Intenstinal Onco Surgery,Hemato Oncology,Paeditric Oncology,Surgical Oncology,Childhood cancers"
Dr. Farhana Rahman,"MBBS (DMC),BCS (Health),FCPS (Medicine),CCD (Birdem)",Medicine Specialist,14,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Adolescent Medicine,Aesthetic Medicine,Articular Pain Treatment,Cardiac Medicine,Cognitive remediation therapy (CRT),Critical Care Medicine,Family Medicine,Fetomaternal Medicine,Fever Treatment,General Medicine,Geriatric Medicine,Pneumonia,Kidney Medicine"
Assoc. Prof. Dr. Ahsanul Haque Kawsar,"MBBS,FCPS (Medicine)",Medicine Specialist,20,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Abdominal pain,Adolescent Medicine,Aesthetic Medicine,Cardiac Medicine,Critical Care Medicine,Dengue Fever,Family Medicine,Fetal Medicine,General Medicine,Geriatric Medicine,Immediate Dentures,Kidney Medicine,Medical Advisor,Pneumonia Treatment,Viral Fever,Maternal Fetal Medicine"
Prof. Dr. Md. Faqrul Islam Khaled,"MBBS,CCD,MD (Cardiology)",Cardiologist,22,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardio Thoracic Surgery,Cardiogenic Shock,Cardiography,Healthy Heart Diet,Healthy Heart Diet,Heart Diseases"
Dr. Md. Al Mamun,"MBBS,MD (Medicine),D-Card (Cardiology),FCPS (Cardiology)",Cardiologist,12,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Medicine,Cardiac MRI,Congenital Heart Surgery,CRT for Heart Failure,Healthy Heart Diet,Heart Attack,Heart Stroke Issues"
Dr. Ashraf Ur Rahman Tomal,"MBBS,BCS (Health),FCPS (Medicine),MCPS (Medicine),MD (Cardiology)",Cardiologist,15,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"2D - Echocardiography (2D-Echo),Cardiac Ablation,Cardiac Ablation,Cardiac Anesthesia,Cardiac Catheterization,Cardiac Disease,Cardiac Invasive Procedures,Cardiac Medicine,Cardiac MRI,Cardiac Pacing,Cardiac Rehabilitation,Congenital Heart Disease,Healthy Heart Diet,Heart Conditions,Heart Attack"
Dr. A. T. M. Kamrul Hasan,"MBBS,BCS (Health),MD (Medical Oncology)",Oncologist,18,Popular Diagnostic Centre Ltd. | Badda, Dhaka-1212,"Acute Bronchitis,Adrenal Cancer,Anal cancer,Breast oncologist,Cancer - Bone,Cancer Screening (Preventive),Cancer Specialist,Cervix cancer,Colorectal Cancer,Hemato Oncology,Medical Oncology,Fallopian Tube Cancer"
Prof. Brig. Gen. Habibur Rahman,"MBBS,FCPS (Surgery),FICS",General Surgeon,25,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Abdominal Cancer Surgery,Abdominal surgery,Adenoid / Tonsil Surgery,Advance Laparoscopic Surgeries,Advanced Endoscopic & Laparoscopic Surgeries,Anal Fissure Surgery,Anal Fissure Treatment (Non-Surgical),Anterior Segment Surgery,Anti Reflux (Gerd) Surgery,Aortic Aneurysm Surgery / Endovascular Repair,Aortic Anuerysm Surgery / Endovascular Repair,Aortic Valve Surgery"
Prof Dr. Md Atiar Rahman,"MBBS,FCPS (Surgery)",General Surgeon,17,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Appendix Removal,Colonoscopy,Colorectal & Hepatobiliary Surgery,Endosurgery,Fistula Surgery,Gallbladder Removal,Laparoscopic Surgery,Liver Biopsy,Lymph Node Biopsy,Minor Surgery,Robotic Surgery,Skin Lesion Excision & Biopsy,Cyst & Lipoma Removal"
Dr. Sadia Sajmin Siddiqua,"MBBS (DMC),FCPS (Surgery)","General Surgeon
Laparoscopic Surgeon",13,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Abdominal surgery,Adenoid / Tonsil Surgery,Advaced Laproscopic Gynaecological Surgery,Advance Laparoscopic Surgeries,Advanced Endoscopic & Laparoscopic Surgeries,Anal Fissure Surgery,Aortic Valve Surgery,Body Contouring Surgery,Bowel Resection Surgery,Atrial Septal Defect Surgery"
Assoc. Prof. Dr. Leea Amin,"MBBS,FCPS (Surgery)","Laparoscopic Surgeon
Colorectal Surgeon",18,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch), Dhaka-1230,"Colon Resection,Cyst & Lipoma Removal,General Surgery,Limb Amputation,Liver Biopsy,Pancreas Removal,Perianal Abscess Drainage,Rectal Prolapse Repair,Skin Lesion Excision & Biopsy,Spleen Removal,Whipple Procedure,Lymph Node Biopsy"
Prof. Dr. Brig. Gen. Moyassaque Ahmed,"MBBS,DDV,FCPS (Dermatology),Fellowship in Dermatology Laser Surgery (Skin Allergy & Sex disease (CMH))",Dermatologist,30,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Allergic Bronchopulmonary Aspergillosis,Allergic Enteropathy,Allergic Rhinitis,Allergy Skin Prick Test,Bacterial Skin Infection Treatment,Dimple Creation,Disorder of Sexual Differentiation,Dull Skin,Nail Diseases Treatment,Nose Infections,Pigmented Skin,Pimples Treatment,Smile Design,Hair Disease"
Asst. Prof. Dr. Sharmin Kabir,"MBBS,MCPS,FCPS (Skin/Dermatology)",Dermatologist,24,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Acne,Allergic conjunctivitis,Allergy Skin Prick Test,Bacterial Skin Infection Treatment,Cellulitis & Skin Abscesses,Chronic Skin Allergy,Dimple Creation,Dull Skin,Nail Diseases Treatment,Pimples Treatment,Smile Design,Disorder of Sexual Differentiation"
Assoc. Prof. Dr. A.R. Chowdhury,"MBBS,DDV (DU),MAMS (Vienna)",Dermatologist,20,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Acne,Allergy Skin Prick Test,Cellulitis & Skin Abscesses,Dermaroller,Dimple Creation,Dull Skin,Hair Care,Hair Multiplication,Hardening of the skin,Nail Diseases Treatment,Pimples Treatment,Smile Design,Disorder of Sexual Differentiation"
Asst. Prof. Dr. Md. Nazmul Haque Sarker,"MBBS,DDV,MCPS (Skin & STD)",Dermatologist,16,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Acne Problems,Acne Problems,Allergic Enteropathy,Allergy Skin Prick Test,Dermatomyositis,Dimple Creation,Disorder of Sexual Differentiation,Dull Skin,Hair Disease,Hair Loss Treatment,Nail Diseases Treatment,Nose Infections,Pimples Treatment,Hair Regrowth"
Prof. Dr. Md. Nazrul Islam Bhuiyan,"MBBS,DDV (DU),and FRSH (UK)",Dermatologist,15,Popular Diagnostic Centre Ltd. | Uttara (Unit 1), Dhaka-1230,"Acne,Acne Problems,Allergic Bronchopulmonary Aspergillosis,Allergic Rhinitis,Allergy & Immunotheraphy,Allergy Skin Prick Test,Bacterial Skin Infection Treatment,Dimple Creation,Disorder of Sexual Differentiation,Dull Skin,Hair Disease,Hair Loss Treatment,Male Sexual Disorders,Pimples Treatment,Nail Diseases Treatment"
